Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - GPU AUDIO,Seed,Seed,"$354,000","Aug 31, 2021",GPU AUDIO,GPU AUDIO Turn any graphics card that most PC and laptop users have into a source of unlimited audio processing power.,"Musical Instruments, Software",—,"Los Angeles, California, United States, North America",gpu.audio,,"$7,954,000",—,5,—,1
Seed Round - Slope Finance,Seed,Seed,"$2,300,000","Sep 1, 2021",Slope Finance,Slope Finance is a community-based decentralized exchange built on Solana.,"Blockchain, Cryptocurrency",—,"New York, New York, United States, North America",www.slope.finance/,,"$10,300,000",Early Stage Venture,2,Wave Digital Assets,13
Seed Round - Polar Signals,Seed,Seed,"$3,994,963","Aug 31, 2021",Polar Signals,Polar Signals is a profiling platform designed to measure and understand performance over time.,"Computer, Productivity Tools, Software",—,"Claymont, Delaware, United States, North America",www.polarsignals.com,,"$3,994,963",Seed,1,—,1
Seed Round - Rezilient Health,Seed,Seed,"$2,500,000","Aug 23, 2021",Rezilient Health,No ordinary doctor's office.,"Health Care, Internet of Things, Medical, Subscription Service",—,"St Louis, Missouri, United States, North America",www.rezilienthealth.com,,"$4,700,000",Seed,4,—,4
Seed Round - Citron Energy,Seed,Seed,"$700,000","Sep 9, 2021",Citron Energy,Citron Energy converts non-recyclable and non-organic waste into a usable energy source reducing the use of fossil fuels.,"Clean Energy, Energy, Fossil Fuels, Renewable Energy",—,"New York, New York, United States, North America",www.citronenergyinc.com/,,"$917,500",Seed,2,—,—
Pre Seed Round - PTO Genius,Pre-Seed,Seed,"$1,387,500","Sep 1, 2021",PTO Genius,PTO Genius is an AI-powered platform that streamlines time off management and compliance.,"Employee Benefits, Enterprise Software, Human Resources, SaaS",Hispanic / Latine Founded,"Miami, Florida, United States, North America",ptogenius.com/,,"$1,387,500",Seed,1,—,—
Pre Seed Round - Talentdrop,Pre-Seed,Seed,"$1,201,940","Aug 27, 2021",Talentdrop,Your personal hiring page.,"Professional Networking, Recruiting, SaaS, Software","Southeast Asian Founded, Southeast Asian Led, Women Founded, Women Led","Menlo Park, California, United States, North America",www.talentdrop.com,,"$2,106,940",Seed,3,—,3
Seed Round - Dragon Family Company,Seed,Seed,"$1,010,000","Sep 1, 2021",Dragon Family Company,Family Social AI-Powered Edutainment Network,"EdTech, Education, Personal Development",—,"Wilmington, Delaware, United States, North America",dragonfamily.world,,"$2,216,700",Seed,4,—,—
Seed Round - LOVO,Seed,Seed,"$4,500,000","Aug 26, 2021",LOVO,LOVO is an AI and machine learning text-to-speech voiceover speech software platform.,"Artificial Intelligence, Machine Learning, Software",—,"Berkeley, California, United States, North America",www.lovo.ai,,"$6,850,000",Seed,6,"Kakao Investment, LG CNS",5
Seed Round - Factors.AI,Seed,Seed,"$2,000,000","Aug 30, 2021",Factors.AI,Simplifying Marketing Analytics and Decisioning using AI.,"Advertising, Analytics, Software",—,"Stamford, Connecticut, United States, North America",www.factors.ai,,"$5,600,000",Seed,3,"Elevation Partners, Emergent Ventures",12
Pre Seed Round - Phykos,Pre-Seed,Seed,"$125,000","Aug 31, 2021",Phykos,Phykos is a climate company that manages carbon offsets to uphold climate change commitments.,—,—,"Oakland, California, United States, North America",www.phykos.co,,"$125,000",Seed,1,Y Combinator,2
Seed Round - StartX,Seed,Seed,"$1,000,000","Sep 1, 2021",StartX,The Success EcoSystem.,"Advice, Apps, Artificial Intelligence, Business Development, Funding Platform, Information Technology, Marketplace, Professional Networking, Social Impact, Software",—,"Middletown, Delaware, United States, North America",www.thestartx.com,,"$1,000,000",Seed,1,StartX,1
Seed Round - Attivare Therapeutics,Seed,Seed,"$6,000,000","Aug 17, 2021",Attivare Therapeutics,Attivare Therapeutics develops biomaterial vaccines to facilitate multiple applications.,"Biotechnology, Health Care, Therapeutics",—,"Natick, Massachusetts, United States, North America",,,"$6,000,000",Seed,1,—,7
Pre Seed Round - Warpfy,Pre-Seed,Seed,"$125,000","Aug 31, 2021",Warpfy,Warpfy develops an e-commerce technology platform to acquire and manage e-commerce brands.,"Brand Marketing, E-Commerce, Internet, Marketplace, Software",—,"San Francisco, California, United States, North America",warpfy.com,,"$125,000",Seed,2,Y Combinator,2
Seed Round - Fulfilld.io,Seed,Seed,"$2,500,000","Sep 9, 2021",Fulfilld.io,Fulfilld.io is a subscription-based intelligent warehouse management system.,"Artificial Intelligence, Enterprise Software, Information Services, Machine Learning, SaaS",—,"Denver, Colorado, United States, North America",www.fulfilld.io,,"$7,628,000",—,5,"Pi Labs, TenOneTen Ventures",5
Pre Seed Round - Faubion,Pre-Seed,Seed,"$850,000","Aug 16, 2021",Faubion,Faubion creates premium custom-made engagement rings for its customers.,"Consumer, Fashion, Jewelry",—,"Boston, Massachusetts, United States, North America",www.faubionjewelry.com,,"$850,000",Seed,1,—,1
Seed Round - Rutter,Seed,Seed,"$1,500,000","Aug 20, 2021",Rutter,"Rutter develops a universal API that integrates with every commerce, accounting, and payments platform.","Data Integration, Developer APIs, E-Commerce",—,"San Francisco, California, United States, North America",rutterapi.com,,"$28,500,000",Early Stage Venture,3,—,4
Pre Seed Round - Lago,Pre-Seed,Seed,"$125,000","Aug 31, 2021",Lago,Open Source Billing API for Product-Led SaaS,"Database, Information Technology, Software","Women Founded, Women Led","New Castle, Delaware, United States, North America",www.getlago.com,,"$125,000",Seed,1,Y Combinator,3
Seed Round - Rarify,Seed,Seed,"$2,000,000","Sep 1, 2021",Rarify,"Rarify is an API platform to easily create, manage and verify NFT digital assets.","Blockchain, Gaming, Software",—,"New York, New York, United States, North America",rarify.tech/,,"$12,000,000",Early Stage Venture,2,Pareto Holdings,6
Pre Seed Round - Rinse,Pre-Seed,Seed,"$125,000","Aug 31, 2021",Rinse,Easy to book dental care designed to prevent cavities.,"Dental, Health Care, Reservations",—,"San Francisco, California, United States, North America",www.rinse.dental/,,"$125,000",Seed,1,Y Combinator,2
Pre Seed Round - Dime,Pre-Seed,Seed,"$125,000","Aug 31, 2021",Dime,Dime builds an NFT marketplace that’s accessible to users looking to buy digital collectibles with USD not crypto.,"Blockchain, Internet, Marketplace",—,"San Francisco, California, United States, North America",www.dime.io/,,"$125,000",Seed,2,Y Combinator,2
Pre Seed Round - Shimmer,Pre-Seed,Seed,"$125,000","Aug 21, 2021",Shimmer,Shimmer provides a platform for 1:1 remote ADHD coaching,"Health Care, Medical, Personal Health, Wellness","East Asian Founded, South Asian Founded, Women Founded, Women Led","San Francisco, California, United States, North America",www.shimmer.care,,"$1,425,000",Seed,2,—,5
Pre Seed Round - The Breakaway,Pre-Seed,Seed,"$125,000","Aug 31, 2021",The Breakaway,"The Breakaway is a motivational coaching app for fitness enthusiasts, beginning with cyclists.","Cycling, Fitness, Software, Training, Wellness",—,"Truckee, California, United States, North America",www.breakaway.app/,,"$2,925,000",Seed,2,—,2
Pre Seed Round - Aegle Health Partners,Pre-Seed,Seed,"$315,000","Aug 21, 2021",Aegle Health Partners,Aegle is tackling the $40b health reinsurance market with contingent credit as an equivalent yet lower-cost alternative to stop-loss,"Commercial Lending, Employee Benefits, Finance, Financial Services, Health Care, Health Insurance, Insurance, Risk Management",—,"Philadelphia, Pennsylvania, United States, North America",www.aeglehealthpartners.com,,"$1,625,000",Seed,4,—,—
Seed Round - Hedgehog,Seed,Seed,"$1,600,000","Aug 24, 2021",Hedgehog,Hedgehog is a portfolio manager and trading application for crypto currencies.,"Blockchain, Cryptocurrency, Financial Services, FinTech, Trading Platform",—,"Los Angeles, California, United States, North America",www.hedgehog.app,,"$1,600,000",Seed,1,Dragonfly,6
Seed Round - Tradefox,Seed,Seed,"$876,500","Sep 1, 2021",Tradefox,The leading business intelligence platform for the global trade of recyclables.,"Business Intelligence, Mineral, Paper Manufacturing, Plastics and Rubber Manufacturing, Precious Metals, Waste Management",—,"Dover, Delaware, United States, North America",www.tradefox.co,,"$3,774,761",Seed,14,—,—
Seed Round - Synder,Seed,Seed,"$1,000,000","Aug 31, 2021",Synder,Synder is an easy accounting platform for e-commerce businesses.,"Accounting, Cloud Computing, E-Commerce, FinTech, SaaS, Small and Medium Businesses, Software",—,"San Francisco, California, United States, North America",synder.com,,"$3,000,000",Seed,2,—,2
Pre Seed Round - Tanso3D,Pre-Seed,Seed,"$250,000","Sep 1, 2021",Tanso3D,"Tanso builds a AI powered co-pilot for CAD, making product design more efficient and accessible.","Advanced Materials, Artificial Intelligence, Manufacturing, Mechanical Design, Robotics, Software",Black / African American Led,"Oakland, California, United States, North America",tanso3d.com/,,"$250,000",Seed,1,—,—
Pre Seed Round - L-Charge,Pre-Seed,Seed,"$1,500,000","Sep 8, 2021",L-Charge,L-Charge provide scalable utility-independent superfast chargers powered by clean fuels,Electric Vehicle,—,"Austin, Texas, United States, North America",l-charge.net/,,"$1,500,000",Seed,1,—,—
Seed Round - GoodCall.com,Seed,Seed,"$4,000,000","Sep 1, 2021",GoodCall.com,"GoodCall is a consumer-focused education and personal finance website that launched in April 2015. It is based in Fort Mill, South Carolina.","Customer Service, Financial Services, FinTech, Natural Language Processing, Personal Finance, Small and Medium Businesses, Telecommunications",—,"Fort Mill, South Carolina, United States, North America",www.goodcall.com/,,"$8,000,000",Seed,3,Neo,6
