Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Cart.com,Seed,Seed,"$20,000,000","Dec 31, 2020",Cart.com,Cart.com is a leading provider of commerce and logistics solutions that enable companies to sell and fulfill anywhere.,"Analytics, Logistics, Software, Supply Chain Management",—,"Austin, Texas, United States, North America",www.cart.com,,"$443,000,000",Late Stage Venture,7,Bearing Ventures,1
Seed Round - Covercy,Seed,Seed,"$4,215,000","Jan 1, 2021",Covercy,Covercy is the first Banking-Embedded Investment Management Platform built for commercial real estate investment firms.,"Banking, Commercial Real Estate, Financial Services, FinTech, Payments, Real Estate Investment","Middle Eastern / North African Founded, Middle Eastern / North African Led","New York, New York, United States, North America",www.covercy.com/,,"$6,615,000",Seed,3,Konrad Kruger,7
Seed Round - Envel,Seed,Seed,"$4,500,000","Jan 8, 2021",Envel,Envel is a next-generation mobile banking platform that allows users to have control over their finances in real-time.,"Artificial Intelligence, Banking, Financial Services, FinTech, Wealth Management",—,"Boston, Massachusetts, United States, North America",www.envel.ai,,"$14,850,000",M&A,10,Global Millennial Capital,2
Seed Round - BnBerry,Seed,Seed,"$500,000","Jan 1, 2021",BnBerry,Software-as-a-Service (SaaS) solution for hotels and resorts that markets rooms on AirBnB and VRBO.,"E-Commerce, Information Technology, SaaS, Software",—,"Miami Beach, Florida, United States, North America",www.bnberry.com/,,"$600,000",Seed,2,—,1
Seed Round - Warp,Seed,Seed,"$6,000,000","Jan 1, 2021",Warp,Warp is a developer of a Rust-based coding terminal designed to make teams productive at coding and application development.,"Information Services, Information Technology, Software",—,"New York, New York, United States, North America",www.warp.dev,,"$73,000,000",Early Stage Venture,3,Google Ventures,4
Seed Round - Firehawk Aerospace,Seed,Seed,"$2,500,000","Nov 24, 2020",Firehawk Aerospace,"Firehawk Aerospace designs and manufactures safe, reliable, and cost effective high performance rocket engines.","3D Printing, Aerospace, Chemical Engineering, Manufacturing, National Security, Space Travel",—,"Dallas, Texas, United States, North America",www.firehawkaerospace.com,,"$21,500,000",Early Stage Venture,3,Victorum Capital,4
Pre Seed Round - Savvi Insurance,Pre-Seed,Seed,"$10,000","Dec 23, 2020",Savvi Insurance,Savvi Insurance provides smart home insurance services.,"Financial Services, FinTech, Insurance, InsurTech, Internet of Things, Smart Home",—,"Charlotte, North Carolina, United States, North America",www.sosavvi.com,,"$10,000",Seed,1,—,1
Pre Seed Round - Streamlined,Pre-Seed,Seed,"$1,000,000","Dec 31, 2020",Streamlined,Transforming B2B payments for the modern era,"FinTech, Payments, Software",—,"San Diego, California, United States, North America",www.streamlinedpayments.com,,"$4,000,000",Seed,2,SignalFire,2
Seed Round - Antenna,Seed,Seed,"$4,200,000","Dec 2, 2020",Antenna,Antenna provides market intelligence to direct-to-consumer subscription businesses.,"Analytics, Information Technology, Software",—,"New York, New York, United States, North America",www.antenna.live/,,"$14,349,985",Early Stage Venture,2,Raine Ventures,2
Pre Seed Round - The Fuel Matrix,Pre-Seed,Seed,"$20,000","Dec 9, 2020",The Fuel Matrix,The Fuel Matrix is building a solution to help ocean-going vessels reduce fuel consumption.,"Energy, Oil and Gas",—,"Henderson, Nevada, United States, North America",www.thefuelmatrix.com/,,"$20,000",Seed,2,Techstars,1
Seed Round - Topl,Seed,Seed,"$3,000,000","Dec 21, 2020",Topl,Topl is an impact technology economy that enables digital and sustainable transformation across value chains.,"Blockchain, Information Technology, Supply Chain Management","Women Founded, Women Led","Houston, Texas, United States, North America",www.topl.co,,"$20,400,000",Early Stage Venture,8,Mercury,8
Seed Round - Matchbook AI,Seed,Seed,"$50,000","Jan 1, 2021",Matchbook AI,Enterprise SaaS and Master Data Software,"Information Technology, SaaS, Software",South Asian Founded,"Los Angeles, California, United States, North America",www.matchbookai.com,,"$1,710,995",Seed,4,—,2
Pre Seed Round - RentCheck,Pre-Seed,Seed,"$150,000","Dec 15, 2020",RentCheck,RentCheck is an easy-to-use mobile app that brings all move-in and move-out inspections into one place,Real Estate,Women Founded,"New Orleans, Louisiana, United States, North America",getrentcheck.com/,,"$3,820,000",Seed,4,Techstars,1
Seed Round - NLM Photonics,Seed,Seed,"$775,000","Dec 1, 2020",NLM Photonics,NLM Photonics is a semiconductor techn. company developing cutting-edge electro-optic modulation techn. for networking/computing/sensing.,"Electronics, Semiconductor",—,"Seattle, Washington, United States, North America",www.nlmphotonics.com,,"$4,391,000",Seed,8,—,—
Seed Round - Loris,Seed,Seed,"$150,000","Dec 18, 2020",Loris,"Loris is a safer, leaner, and greener industrial job sites with light-towers and data capture platform.",—,—,"San Francisco, California, United States, North America",www.getloris.com/,,"$420,000",Seed,3,Techstars,1
Pre Seed Round - The Culture Think Tank,Pre-Seed,Seed,"$2,700,000","Jan 1, 2021",The Culture Think Tank,The Culture Think Tank utilizes behavioral intelligence to develop solutions leaders need to create high-performing company cultures.,"Analytics, Corporate Training, Human Resources, SaaS",—,"Kansas City, Missouri, United States, North America",www.theculturethinktank.com/,,"$3,880,000",Seed,3,—,—
Seed Round - Minded,Seed,Seed,"$1,900,000","Dec 15, 2020",Minded,Minded is the leading online psychiatry practice for women,"Health Care, Home Health Care, Medical, Personal Health, Wellness",—,"New York, New York, United States, North America",www.tryminded.com,,"$29,700,000",Seed,3,—,4
Seed Round - Insight Risk Technologies LLC,Seed,Seed,"$1,000,000","Jan 1, 2021",Insight Risk Technologies LLC,Insight Risk Technologies is an IoT water damage prevention solution.,—,—,"Southport, Connecticut, United States, North America",www.insightrisktec.com/,,"$1,000,000",Seed,1,—,1
Pre Seed Round - Level MPLS,Pre-Seed,Seed,"$150,000","Dec 3, 2020",Level MPLS,"Level MPLS is an advertising company that provides digital marketing, brand development, marketing, and SEO services.","Advertising, Brand Marketing, Digital Marketing",—,"Minneapolis, Minnesota, United States, North America",www.levelmpls.com/,,"$270,000",Seed,2,Techstars,1
Pre Seed Round - Safe Check,Pre-Seed,Seed,"$100,000","Jan 3, 2021",Safe Check,The SafeCheck Wellness Wallet empowers users with access to transformative Wellness tools and technology at your fingertips.,"Compliance, Enterprise Software, Health Care, Information Technology, mHealth, Mobile Apps, Personal Health, SaaS",—,"Potomac, Maryland, United States, North America",www.safe-check.com,,"$400,000",Seed,4,—,1
Pre Seed Round - Safe Check,Pre-Seed,Seed,"$100,000","Jan 5, 2021",Safe Check,The SafeCheck Wellness Wallet empowers users with access to transformative Wellness tools and technology at your fingertips.,"Compliance, Enterprise Software, Health Care, Information Technology, mHealth, Mobile Apps, Personal Health, SaaS",—,"Potomac, Maryland, United States, North America",www.safe-check.com,,"$400,000",Seed,4,—,1
Seed Round - 64x Bio,Seed,Seed,"$4,500,000","Nov 16, 2020",64x Bio,64x Bio builds a platform that increases the speed and scale of mammalian cell line discovery.,"Biopharma, Biotechnology, Genetics, Life Science, Pharmaceutical","Women Founded, Women Led","San Francisco, California, United States, North America",www.64xbio.com,,"$59,500,000",Early Stage Venture,3,"Fifty Years, First Round Capital, Refactor Capital",8
Seed Round - Swifteam Inc.,Seed,Seed,"$1,900,000","Dec 1, 2020",Swifteam Inc.,One-stop remote device management for a more efficient employee experience.,—,—,"Santa Clara, California, United States, North America",www.swifteam.com/,,"$1,900,000",Seed,1,Y Combinator,2
Pre Seed Round - Capsule,Pre-Seed,Seed,"$2,000,000","Jan 12, 2021",Capsule,AI-powered video tools from the future.,"Artificial Intelligence, Enterprise, Marketing, SaaS, Software, Video",—,"New York, New York, United States, North America",capsule.video/,,"$7,700,000",Seed,2,Array Ventures,2
Seed Round - Coral Vita,Seed,Seed,"$2,000,000","Jan 6, 2021",Coral Vita,"Coral Vita grows corals in land-based farms, which provides crucial advantages for the company and reef stakeholders.","Environmental Consulting, Environmental Engineering, Marine Technology, Seafood",—,"San Diego, California, United States, North America",www.coralvita.co/,,"$2,025,000",Seed,4,"Erica Schecher, Max Altman",7
Pre Seed Round - Ballbox,Pre-Seed,Seed,"$120,000","Jan 7, 2021",Ballbox,BallBox is a software that connects brands to kiosks ecosystems across the globe,Retail,—,"Chicago, Illinois, United States, North America",www.playballbox.com/,,"$120,000",Seed,2,Techstars,1
Seed Round - Nubix.io,Seed,Seed,"$2,700,000","Dec 16, 2020",Nubix.io,Nubix.io is a computer software company that specializes in the fields of information technology and the internet of things.,Software,"Women Founded, Women Led","Denver, Colorado, United States, North America",www.nubix.io,,"$4,500,000",Seed,3,Tuscan Management,8
Seed Round - Click Then Convert,Seed,Seed,"$155,000","Nov 17, 2020",Click Then Convert,Click Then Convert is a performance marketing agency that specializes in AI enablement and 1st party data driven decisions,"Advertising, Digital Marketing, Lead Generation, SEO",—,"Miami, Florida, United States, North America",www.clickthenconvert.com/,,"$155,000",Seed,1,—,—
