Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - iSchoolConnect,Seed,Seed,"$200,000","Jan 1, 2019",iSchoolConnect,iSchoolConnect deploys technology to help institutions connect and enroll students from around the globe.,"Artificial Intelligence, EdTech, Education, Higher Education, Machine Learning, Software",South Asian Founded,"Marlborough, Massachusetts, United States, North America",www.ischoolconnect.com,,"$2,000,000",Seed,4,—,1
Seed Round - Iris Nova,Seed,Seed,"$15,000,000","Dec 20, 2018",Iris Nova,"Powering conversational commerce (SMS payments), customer service, email marketing, fulfillment, & delivery infrastructure for CPG brands.","Consumer Goods, E-Commerce, Food and Beverage",—,"New York, New York, United States, North America",www.irisnova.com/,,"$17,525,000",Seed,4,Coca-Cola Venturing & Emerging Brands,21
Pre Seed Round - CityGrows (ClearGov ClearForms),Pre-Seed,Seed,"$500,000","Dec 10, 2018",CityGrows (ClearGov ClearForms),"CityGrows is affordable, no-code workflow automation SaaS software for local government permitting and licensing.","Government, GovTech, SaaS, Software","Women Founded, Women Led","Erie, Pennsylvania, United States, North America",citygrows.com,,"$590,000",M&A,6,HATCHER+,5
Seed Round - Tradecraft Capital,Seed,Seed,"$10,000,000","Jan 2, 2019",Tradecraft Capital,"TRADECRAFT manages a long-biased, crypto asset hedge fund focused on the Age of Autonomy.","Blockchain, Cryptocurrency, Hedge Funds, Impact Investing",—,"Austin, Texas, United States, North America",www.tradecraft.capital/,,"$10,000,000",Seed,2,—,—
Seed Round - TruU,Seed,Seed,"$2,300,000","Jan 1, 2019",TruU,Identity and Access Management from Passwordless through Continuous Adaptive Trust leveraging behavioral and biometric signatures,"Cyber Security, Identity Management, Physical Security, Security",—,"Santa Clara, California, United States, North America",www.truu.ai/,,"$37,675,000",Early Stage Venture,4,CXO Fund,2
Seed Round - Hyatus Stays,Seed,Seed,"$1,000,000","Jan 1, 2019",Hyatus Stays,Hyatus is a technology focused furnished housing provider offering stunning furnished homes in cities across the world,"Artificial Intelligence, Furniture, Hospitality, Real Estate, Tourism, Travel",—,"New York, New York, United States, North America",www.hyatus.com,,"$2,500,000",Seed,2,—,1
Seed Round - Lynk Global,Seed,Seed,"$25,000","Dec 21, 2018",Lynk Global,Lynk Global is a mobile network technology company that offers universal connectivity for mobile phones.,"Information Technology, Internet, Internet of Things, Telecommunications",Women Founded,"Falls Church, Virginia, United States, North America",www.lynk.world,,"$21,025,000",Early Stage Venture,6,Unshackled Ventures,9
Seed Round - Moesif,Seed,Seed,"$3,500,000","Jan 4, 2019",Moesif,Grow and Monetize API Products with a powerful API analytics and billing platform,"Analytics, Developer APIs, Developer Tools, Predictive Analytics",—,"San Francisco, California, United States, North America",www.moesif.com,,"$15,500,000",Early Stage Venture,3,Merus Capital,10
Seed Round - Deep 6 AI,Seed,Seed,"$250,000","Dec 6, 2018",Deep 6 AI,Deep 6 AI is an AI-based platform that helps to identify patients for clinical trials,"Analytics, Artificial Intelligence, Clinical Trials, Health Care, Machine Learning, Pharmaceutical, Software",—,"Pasadena, California, United States, North America",deep6.ai,,"$17,569,999",Early Stage Venture,4,—,2
Seed Round - Kokopelli Outdoor,Seed,Seed,"$800,144","Dec 27, 2018",Kokopelli Outdoor,Kokopelli Outdoor is a manufacturer of rafts to make river travel and alpine lake fishing comfortable.,"Leisure, Manufacturing, Outdoors, Sporting Goods",—,"Denver, Colorado, United States, North America",www.kokopellipackraft.com/,,"$1,425,144",—,3,—,—
"Seed Round - GC Social Media Marketing Inc.,",Seed,Seed,"$900,000","Jan 4, 2019","GC Social Media Marketing Inc.,","Influencer marketing, Influencer platform","Advertising, Information Technology, Marketing",—,"San Jose, California, United States, North America",ggcontent.com/,,"$2,900,000",Early Stage Venture,2,—,—
Seed Round - AKASA,Seed,Seed,"$5,000,000","Jan 1, 2019",AKASA,AKASA is an AI-powered automation company for revenue cycle management in healthcare.,"Artificial Intelligence, Health Care, Machine Learning",—,"San Francisco, California, United States, North America",akasa.com/,,"$85,000,000",Early Stage Venture,4,Andreessen Horowitz,4
Seed Round - Standard Dose,Seed,Seed,"$2,000,000","Nov 17, 2018",Standard Dose,Setting the standard for holistic wellness through plants and experience,"Beauty, E-Commerce, Fashion, Fitness, Health Care, Lifestyle, Retail, Wellness",—,"New York, New York, United States, North America",www.standarddose.com,,"$2,000,000",—,2,LB Equity,1
Seed Round - 9 Count,Seed,Seed,"$6,500,000","Jan 7, 2019",9 Count,9count exists to create products that help and connect people,"Internet, Software",—,"Los Angeles, California, United States, North America",9count.co,,"$27,500,000",Early Stage Venture,3,—,1
Seed Round - Mixtroz,Seed,Seed,"$1,000,000","Nov 27, 2018",Mixtroz,The only way to increase engagement & collect data in real-time. While they mix - you learn.,"Analytics, Events, Professional Networking, Software","Black / African American Founded, Black / African American Led, Women Founded, Women Led","Birmingham, Alabama, United States, North America",www.mixtroz.com,,"$2,400,000",Seed,5,—,3
"Seed Round - mycoop Technologies, Inc.",Seed,Seed,"$200,000","Jan 1, 2019","mycoop Technologies, Inc.",Mycoop is a communication and messaging hub for residential buildings,"Property Management, Real Estate, Social Media",Women Founded,"New York, New York, United States, North America",www.mycoop.com,,"$500,000",Seed,3,—,—
Pre Seed Round - Vivoo,Pre-Seed,Seed,"$465,000","Jan 12, 2019",Vivoo,Vivoo is the first at-home health tracker that uses urine to provide personalized recommendations and quantified health metrics to consumers,"Health Care, Medical Device, Nutrition, Test and Measurement, Wellness","Women Founded, Women Led","San Francisco, California, United States, North America",www.vivoo.io,,"$8,409,332",Early Stage Venture,4,Techstars,5
Seed Round - Donor Three Sixty,Seed,Seed,"$500,000","Jan 1, 2019",Donor Three Sixty,"Revolutionizing philanthropy with ethical e-commerce, AI-driven donor insights, and purposeful consumerism on a single platform","E-Commerce, Funding Platform, Software",—,"Austin, Texas, United States, North America",www.donorthreesixty.com/,,"$1,250,000",Seed,2,—,—
Seed Round - Crafty,Seed,Seed,"$1,700,000","Dec 15, 2018",Crafty,"Crafty offers a food management platform for managing pantry, catering, cafes, and supplies across multiple offices.","Food and Beverage, Software, Virtual Workforce",—,"Chicago, Illinois, United States, North America",craftydelivers.com/,,"$16,150,000",Early Stage Venture,6,—,1
Pre Seed Round - Point Pickup,Pre-Seed,Seed,"$70,616","Nov 13, 2018",Point Pickup,"Point Pickup Technologies is a mobile app delivery platform that solves on-demand, pre-scheduled, and recurring same-day delivery needs.","Delivery Service, E-Commerce, Mobile Apps",—,"Stamford, Connecticut, United States, North America",pointpickup.com/,,"$30,070,616",—,3,Techstars,1
Seed Round - Polysync,Seed,Seed,"$1,080,508","Nov 28, 2018",Polysync,"The bridge to a safer autonomous future, providing the vehicle interface platform connecting vehicles and developers.","Automotive, Autonomous Vehicles",—,"Portland, Oregon, United States, North America",www.polysync.io/,,"$2,755,081",Seed,5,Techstars,1
Seed Round - Aunt Flow,Seed,Seed,"$1,500,000","Jan 2, 2019",Aunt Flow,100% organic cotton menstrual products for people and businesses.,"Education, Facilities Support Services, Facility Management","Women Founded, Women Led","Columbus, Ohio, United States, North America",goauntflow.com,,"$10,680,000",Early Stage Venture,7,Harlem Capital Partners,3
Pre Seed Round - Grubbly Farms,Pre-Seed,Seed,"$100,000","Dec 11, 2018",Grubbly Farms,Grubbly Farms develops healthy and sustainable pet food using farm-grown black soldier fly grubs.,"Agriculture, Farming, Pet, Recycling",—,"Atlanta, Georgia, United States, North America",www.grubblyfarms.com,,"$4,290,792",Seed,4,—,1
"Pre Seed Round - LuDela, PBC",Pre-Seed,Seed,"$120,000","Dec 19, 2018","LuDela, PBC",LuDela is a real-flame smart candle company with a mission to deliver better light and better lives to people around the world.,"Consumer Electronics, Home Decor, Mobile Devices",—,"Santa Cruz, California, United States, North America",ludela.com/,,"$2,120,000",Seed,2,Techstars,1
Pre Seed Round - Hippo Health,Pre-Seed,Seed,"$2,200,000","Dec 31, 2018",Hippo Health,Hippo Health is an online healthcare communication platform that connects patients and clinicians.,"Health Care, Medical, Professional Services",—,"Boulder, Colorado, United States, North America",www.hippohealth.com,,"$5,950,000",Seed,6,—,—
Seed Round - CopyCat,Seed,Seed,"$149,996","Dec 21, 2018",CopyCat,Your Design to Code Co-pilot - Generate production-grade code from Figma designs. Build stunning apps and web pages faster.,Software,—,"Philadelphia, Pennsylvania, United States, North America",copycat.dev,,"$219,996",Seed,2,Techstars,1
Seed Round - r-pac,Seed,Seed,"$2,000,000","Jan 1, 2019",r-pac,"r-pac is a packaging and containers company providing packaging, trim, and supply chain solutions.",Manufacturing,—,"New York, New York, United States, North America",www.r-pac.com,,"$2,000,000",Private Equity,2,—,—
Seed Round - otto-js,Seed,Seed,"$4,500,000","Nov 26, 2018",otto-js,Script Integrity: Automated Script Compliance and Security software. Bringing visibility and control to third-party risk.,"Artificial Intelligence, Cyber Security, Fraud Detection, Information Technology, IT Management, Predictive Analytics, Privacy, Real Time, SaaS, Security","Women Founded, Women Led","Memphis, Tennessee, United States, North America",www.otto-js.com,,"$5,500,000",Seed,3,Las Olas Venture Capital,11
Pre Seed Round - Bidvest Crypto Spot,Pre-Seed,Seed,"$5,200,000","Jan 7, 2019",Bidvest Crypto Spot,"Bidvest Investment is a highly esteemed company in the financial industry, known for its expertise and professionalism.",—,—,"Nebraska City, Nebraska, United States, North America",bidvestcrypto.online.cryptospot.uk,,"$6,450,000",Seed,2,—,—
Seed Round - Stackbit,Seed,Seed,"$4,150,000","Jan 1, 2019",Stackbit,Stackbit is a visual editing pioneer for large enterprise webpages and applications.,"Developer Tools, Software, Web Design, Web Development",—,"San Francisco, California, United States, North America",www.stackbit.com,,"$14,350,000",M&A,2,Zeev Ventures,7
Seed Round - Braintrust,Seed,Seed,"$5,000,000","Dec 11, 2018",Braintrust,Braintrust is a blockchain-powered freelancer marketplace that connects skilled tech experts with clients.,"Blockchain, Freelance, Human Resources, Internet, Marketplace",—,"Las Vegas, Nevada, United States, North America",www.usebraintrust.com,,"$123,500,000",—,5,True Ventures,4
Seed Round - T2Earth,Seed,Seed,"$1,825,000","Dec 10, 2018",T2Earth,"T2Earth is a forest products company that produces sustainable, toxic-chemical-free, and high-performance wood.","Forestry, Manufacturing, Wood Processing",—,"Jericho, New York, United States, North America",t2earth.cargo.site/,,"$1,950,000",—,2,—,—
"Seed Round - Simply Reliable, Inc.",Seed,Seed,"$100,000","Dec 31, 2018","Simply Reliable, Inc.",Simply Reliable provides cloud based business process software for the $2.5BB Smart Home integration contractor market.,"Enterprise Software, SaaS, Smart Home, Software",—,"St. Petersburg, Florida, United States, North America",www.simplyreliable.com/,,"$580,000",Seed,5,—,1
Seed Round - Pawlicy Advisor,Seed,Seed,"$100,000","Jan 7, 2019",Pawlicy Advisor,Pawlicy Advisor is a pet insurance brokerage company that provides optimal insurance coverage for pets.,"Insurance, Life Insurance, Pet",—,"Scarsdale, New York, United States, North America",www.pawlicy.com,,"$19,600,000",Early Stage Venture,4,—,2
Pre Seed Round - HomeMetrics,Pre-Seed,Seed,"$1,000","Dec 7, 2018",HomeMetrics,HomeMetrics is a producer of smart home water monitoring devices.,"Internet of Things, SaaS, Smart Home, Software",—,"Rapid City, South Dakota, United States, North America",www.homemetrics.io,,"$26,000",Seed,6,—,—
Pre Seed Round - Konsul,Pre-Seed,Seed,"$410,000","Dec 1, 2018",Konsul,Immigration and legal advice chatbot powered by AI/ML,"Artificial Intelligence, Enterprise Software, GovTech, Legal Tech, Machine Learning, Software",—,"Boston, Massachusetts, United States, North America",Konsul.io,,"$410,000",Seed,1,—,—
Seed Round - Asparia,Seed,Seed,"$250,000","Jan 3, 2019",Asparia,Asparia is a SaaS solution that provides actionable appointment reminders and preventive care services.,"Embedded Software, Health Care, Medical",—,"Saratoga, California, United States, North America",www.asparia.com/,,"$250,000",M&A,2,—,1
Seed Round - Trala,Seed,Seed,"$1,290,000","Dec 12, 2018",Trala,Trala is a tech-powered online music tool that aims to make music education available to everyone.,"E-Learning, Education, Music",—,"Chicago, Illinois, United States, North America",trala.com,,"$31,013,458",Early Stage Venture,6,Origin Ventures,8
Pre Seed Round - Apteo,Pre-Seed,Seed,"$100,000","Jan 7, 2019",Apteo,Apteo is an automated predictive marketing tool that helps eCommerce brands to increase their repeat sales.,"Analytics, Artificial Intelligence, Big Data, E-Commerce, Machine Learning, SaaS, Software","South Asian Founded, South Asian Led","New York, New York, United States, North America",www.apteo.co,,"$1,100,000",Seed,3,—,1
Seed Round - RoadBotics by Michelin,Seed,Seed,"$3,900,000","Nov 14, 2018",RoadBotics by Michelin,RoadBotics by Michelin transforms your visual infrastructure data into meaningful maps using artificial intelligence.,"Apps, Autonomous Vehicles, GovTech, Infrastructure, Internet of Things, Mapping Services, Public Transportation, SaaS, Transportation",Women Founded,"Pittsburgh, Pennsylvania, United States, North America",www.roadbotics.com/,,"$11,625,000",M&A,7,Hyperplane,8
Pre Seed Round - Dash,Pre-Seed,Seed,"$500,000","Jan 1, 2019",Dash,"Dash builds an alternative payment app where users can send, spend, and receive money, pay for goods and services, save, and invest.","FinTech, Mobile Apps, Payments",—,"New York, New York, United States, North America",dash-app.com,,"$86,074,655",Seed,6,—,2
Pre Seed Round - Imagined.Cloud,Pre-Seed,Seed,"$1,000,000","Jan 1, 2019",Imagined.Cloud,Imagined.Cloud offers a cloud-based platform for the accounts receivable industry.,"Accounting, Debt Collections, Financial Services",—,"Ponte Vedra, Florida, United States, North America",www.imagined.cloud,,"$2,600,000",Seed,3,—,—
Seed Round - Point Card,Seed,Seed,"$2,000,000","Jan 3, 2019",Point Card,"Point Card is a financial tool that offers debit, overdraft facility, and credit card-like features.","Banking, Credit, Debit Cards, Financial Services",—,"San Francisco, California, United States, North America",www.point.app/,,"$59,150,000",Early Stage Venture,4,—,9
Seed Round - CareAcademy,Seed,Seed,"$149,999","Dec 28, 2018",CareAcademy,CareAcademy offers an online training empowering senior care professionals to deliver the highest caliber of services.,"Education, Health Care, Home Health Care, SaaS, Training","Black / African American Founded, Black / African American Led, Women Founded, Women Led","Cambridge, Massachusetts, United States, North America",www.careacademy.com,,"$33,314,999",Early Stage Venture,13,—,2
Seed Round - Vugo,Seed,Seed,"$550,000","Jan 1, 2019",Vugo,B2B SaaS infotainment Software for Ridesharing and Autonomous Cars.,"Advertising, Automotive, Internet, Media and Entertainment, Ride Sharing, SaaS",—,"Minneapolis, Minnesota, United States, North America",www.govugo.com,,"$1,488,026",—,4,—,—
Seed Round - Hest Outdoors,Seed,Seed,"$125,000","Nov 15, 2018",Hest Outdoors,Hest Outdoors delivers high-performance and well-designed products to improve enjoyment and experience outdoors.,"Building Material, Consumer Goods, Outdoors",—,"Seattle, Washington, United States, North America",hest-outdoors.myshopify.com/,,"$2,950,000",Seed,3,—,—
Seed Round - BlueCargo,Seed,Seed,"$3,000,000","Nov 15, 2018",BlueCargo,"BlueCargo is a predictive algorithm platform that monitors, forecasts, and optimizes operations in container ports.","Analytics, Logistics, Predictive Analytics, SaaS, Shipping","Women Founded, Women Led","San Francisco, California, United States, North America",www.bluecargo.io/,,"$14,000,000",Seed,3,—,9
Pre Seed Round - CircleIt,Pre-Seed,Seed,"$500,000","Jan 1, 2019",CircleIt,CircleIt is a mobile platform developing communication software that enables the creation and storage of digital memories.,"Consumer Software, Flowers, Gift","Hispanic / Latine Led, South Asian Founded, Women Led","Chicago, Illinois, United States, North America",circleit.com/,,"$6,900,000",M&A,5,Art Shaikh,1
Pre Seed Round - Fastvan,Pre-Seed,Seed,"$200,000","Dec 1, 2018",Fastvan,"Fastvan is Intelligent Logisics Managament Platform for small to large 3PLs, Shippers, Brokers, Forwarders, Manufacturers, Retailers.","Collaborative Consumption, Freight Service, Logistics, Retail, Shipping, Software, Supply Chain Management",—,"Los Angeles, California, United States, North America",www.fastvan.com,,"$350,000",Seed,4,Daud Nur,1
Pre Seed Round - Real Grader,Pre-Seed,Seed,"$222,000","Dec 1, 2018",Real Grader,"RealGrader developed a new technology to measure, manage and maximize your online reputation and delivers unified branding and marketing.","Advertising, Brand Marketing, Digital Marketing, Social Media Marketing",—,"Fairfield, Connecticut, United States, North America",www.realgrader.com/,,"$1,422,000",—,7,—,—
Seed Round - Clarisights,Seed,Seed,"$2,300,000","Dec 1, 2018",Clarisights,Clarisights is a no-code reporting platform for data-driven marketing teams.,"Advertising, Business Intelligence, SaaS",—,"Lewes, Delaware, United States, North America",www.clarisights.com/,,"$16,300,000",Early Stage Venture,3,Signals Venture Capital,7
Seed Round - Snips,Seed,Seed,"$1,350,000","Jan 1, 2019",Snips,Real Influence. Real Results.,"Advertising, Advertising Platforms, Analytics, Brand Marketing, Digital Marketing, Marketing, Marketing Automation, Social Media, Social Media Marketing","Hispanic / Latine Founded, Hispanic / Latine Led","Chicago, Illinois, United States, North America",snips.co,,"$1,350,000",Seed,1,—,—
Seed Round - WhizAI,Seed,Seed,"$2,200,000","Dec 6, 2018",WhizAI,The Only AI-Powered Analytics Platform Purpose-Built for Life Sciences and Healthcare,"Analytics, Artificial Intelligence, Business Intelligence, Data Visualization, Enterprise Software, Life Science, Pharmaceutical, SaaS, Software",—,"Somerset, New Jersey, United States, North America",whiz.ai/,,"$20,200,000",Early Stage Venture,4,Trigyn Technologies,1
Pre Seed Round - Dropby,Pre-Seed,Seed,"$270,000","Jan 3, 2019",Dropby,Realtime Map Network platform,—,—,"Baltimore, Maryland, United States, North America",www.dropby.org,,"$670,000",Seed,2,—,—
Seed Round - Wheel,Seed,Seed,"$1,700,000","Dec 4, 2018",Wheel,wheel is a healthcare technology company that provides virtual care for patients.,"Health Care, Information Technology, Medical, mHealth","Women Founded, Women Led","Austin, Texas, United States, North America",www.wheel.com,,"$215,600,000",Late Stage Venture,5,"Silverton Partners, Tusk Venture Partners",2
Seed Round - iSchoolConnect,Seed,Seed,"$400,000","Jan 1, 2019",iSchoolConnect,iSchoolConnect deploys technology to help institutions connect and enroll students from around the globe.,"Artificial Intelligence, EdTech, Education, Higher Education, Machine Learning, Software",South Asian Founded,"Marlborough, Massachusetts, United States, North America",www.ischoolconnect.com,,"$2,000,000",Seed,4,—,—
Seed Round - Tecton,Seed,Seed,"$5,000,000","Dec 4, 2018",Tecton,Tecton provides an enterprise-ready feature store to make machine learning accessible to every company.,"Analytics, Artificial Intelligence, Machine Learning, Predictive Analytics",—,"San Francisco, California, United States, North America",tecton.ai/,,"$160,000,000",Late Stage Venture,5,"Andreessen Horowitz, Sequoia Capital",4
Seed Round - Golfkicks,Seed,Seed,"$300,000","Nov 20, 2018",Golfkicks,Golfkicks produces traction kits that turn any pair of sneakers into golf shoes.,"Golf, Manufacturing, Retail, Sporting Goods",—,"Denver, Colorado, United States, North America",www.golfkicks.com/,,"$650,000",—,4,—,—
Pre Seed Round - VENIM,Pre-Seed,Seed,"$70,000","Dec 1, 2018",VENIM,"Premium, D2C customizable denim for the next generation of consumers.","E-Commerce, Fashion, Lifestyle, Shopping","Women Founded, Women Led","San Francisco, California, United States, North America",venim.com/,,"$70,000",Seed,1,—,—
Seed Round - Katai,Seed,Seed,"$3,600,000","Dec 12, 2018",Katai,Katai's proprietary technology blends seamless 360° video with built-in artificial intelligence.,"Artificial Intelligence, Machine Learning, Video",—,"Boston, Massachusetts, United States, North America",katai.co,,"$3,600,000",Seed,1,Liberty Global,6
Seed Round - Video Promotion Club,Seed,Seed,"$10,000","Jan 1, 2019",Video Promotion Club,Make your Video reach millions with the help of our Youtube Video Promotion and Youtube Video Marketing Platform.,"Advertising, Digital Marketing, Marketing, Music, Video, Video Advertising",—,"Cheyenne, Wyoming, United States, North America",videopromotion.club/,,"$10,000",Seed,1,—,—
Pre Seed Round - Kura Technologies,Pre-Seed,Seed,"$200,000","Nov 20, 2018",Kura Technologies,Kura Technologies is a technology paltform.,"3D Technology, Augmented Reality, Service Industry, Software","Women Founded, Women Led","San Francisco, California, United States, North America",kura.tech,,"$5,038,000",Seed,10,—,1
Pre Seed Round - Tribe Health Solutions,Pre-Seed,Seed,"$750,000","Jan 1, 2019",Tribe Health Solutions,"Tribe Health designs, builds and provides health and wellness data management solutions leveraging innovative technologies and methods.","Blockchain, Health Care, Information Technology, Medical, Software, Wellness",Black / African American Founded,"Frisco, Texas, United States, North America",www.tribehealthsolutions.com/,,"$750,000",—,2,—,—
Seed Round - Forager,Seed,Seed,"$125,000","Jan 1, 2019",Forager,Forager is a digital procurement-to-payment platform designed to simplify the local food sourcing.,"Agriculture, Local, Procurement",—,"Portland, Maine, United States, North America",goforager.com,,"$4,596,638",—,8,—,1
Pre Seed Round - Parkotruck,Pre-Seed,Seed,"$50,000","Jan 1, 2019",Parkotruck,"Parkotruck connects truck drivers searching for parking spots, with any facility that has unused parking spots.",—,—,"Miami, Florida, United States, North America",www.parkotruck.com,,"$50,000",Seed,1,—,—
Pre Seed Round - TrueRev,Pre-Seed,Seed,"$310,000","Dec 1, 2018",TrueRev,Finance Operations Platform for SMBs,"Accounting, B2B, Computer, Enterprise Software, Finance, Information Technology, SaaS, Small and Medium Businesses, Software",—,"San Mateo, California, United States, North America",truerev.com/,,"$770,000",Seed,3,—,—
Seed Round - Blue Water Biotech,Seed,Seed,"$7,000,000","Jan 10, 2019",Blue Water Biotech,Blue Water Vaccines is a biotechnology company that focuses on research and development of universal flu vaccines.,"Biopharma, Biotechnology, Health Care, Pharmaceutical",—,"Cincinnati, Ohio, United States, North America",www.bwbioinc.com/,,"$17,700,000",IPO,3,CincyTech,1
Seed Round - Lucence Health,Seed,Seed,"$9,200,000","Jan 1, 2019",Lucence Health,Lucence Health is a liquid biopsy company detecting the hallmarks of cancer for earlier detection and targeted treatment.,"Biotechnology, Genetics, Health Care, Health Diagnostics, Medical",—,"Palo Alto, California, United States, North America",www.lucence.com/,,"$29,200,000",Early Stage Venture,2,—,—
Seed Round - XCINEX,Seed,Seed,"$966,000","Dec 28, 2018",XCINEX,"SaaS, AI, Machine Vision, Marketplace, Streaming, Media, Entertainment, Ad-Network, Ecommerce, eSports, Immersive Experiences","Concerts, Content, E-Commerce, Events, Film, Machine Learning, Marketplace, SaaS, Ticketing, Video Streaming",—,"Palo Alto, California, United States, North America",www.xcinex.com/,,"$2,384,000",Seed,5,—,—
Seed Round - Keyto,Seed,Seed,"$2,500,000","Nov 27, 2018",Keyto,Keyto is a health and wellness company.,"Beauty, Food and Beverage, Health Care, Nutrition",Women Founded,"San Francisco, California, United States, North America",www.getkeyto.com/,,"$3,687,004",Seed,2,Craft Ventures,6
"Seed Round - LifeGuides, PBC",Seed,Seed,"$1,000,000","Dec 6, 2018","LifeGuides, PBC","Modernizing human support & learning - The Marketplace for Life Experience. More casual than therapy, more qualified than a friend. B2B SaaS","Education, Health Care, Human Resources, Marketplace, Personal Development, Psychology, Wellness",—,"Tempe, Arizona, United States, North America",www.lifeguides.com,,"$11,500,000",Early Stage Venture,8,—,—
Pre Seed Round - Upside Health,Pre-Seed,Seed,"$50,000","Jan 2, 2019",Upside Health,"At Upside Health, we’re transforming the way chronic pain is assessed and treated.","Health Care, Software, Wellness","Women Founded, Women Led","South Orange, New Jersey, United States, North America",upside.health,,"$635,000",Seed,9,—,—
Pre Seed Round - Embry Tech,Pre-Seed,Seed,"$250,000","Jan 7, 2019",Embry Tech,Embry Tech helps consumer brands unlock new verticals in wellness market through a patent-pending platform that includes wearable sensors.,"Lifestyle, Wearables, Wellness",Women Founded,"Glendale, California, United States, North America",embry.tech,,"$1,000,000",Seed,4,—,3
Seed Round - Wave Technologies,Seed,Seed,"$500,000","Dec 22, 2018",Wave Technologies,Changing the way we look at e-commerce delivery,"Consumer, Delivery, E-Commerce",Women Founded,"Atlanta, Georgia, United States, North America",www.trywave.co,,"$500,000",M&A,1,—,—
Seed Round - The Smart Mile,Seed,Seed,"$1,700,000","Dec 5, 2018",The Smart Mile,On-demand last mile delivery service,"Delivery, Delivery Service, E-Commerce, Same Day Delivery",—,"San Diego, California, United States, North America",,,"$11,700,000",M&A,2,—,—
Seed Round - UpContent,Seed,Seed,"$25,000","Dec 19, 2018",UpContent,"UpContent is a content discovery tool that helps you drive new, more meaningful conversations.","Communities, Digital Entertainment, Internet",—,"Pittsburgh, Pennsylvania, United States, North America",upcontent.com/,,"$1,791,000",Seed,7,—,2
