Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Pre Seed Round - Sea Warden,Pre-Seed,Seed,"$75,000","Aug 19, 2020",Sea Warden,Sea Warden specializes in aquaculture using satellites and AI to monitor aquaculture activity to increase sustainability.,"AgTech, Aquaculture, Artificial Intelligence, Management Consulting, Seafood",—,"San Pedro, California, United States, North America",seawarden.io/,,"$75,000",Seed,1,HATCH Aquaculture Accelerator,1
Seed Round - Pinnacle Climate Technologies,Seed,Seed,"$550,000","Sep 3, 2020",Pinnacle Climate Technologies,"Pinnacle Climate Technologies provides and designs climate control technology through heating, cooling, and ventilation solutions.","Email, Industrial Manufacturing, Manufacturing",—,"Eden Prairie, Minnesota, United States, North America",pinnacleclimate.com,,"$550,000",Seed,1,—,—
Seed Round - OVAL Digital,Seed,Seed,"$300,000","Sep 1, 2020",OVAL Digital,OVAL Digital is a smart sensor company that makes indoor home monitoring systems.,"Communication Hardware, Consumer Electronics, Hardware, Information Technology, Insurance, InsurTech, Internet of Things, Mobile, Property Management, Sensor, Smart Building, Smart Home",Women Founded,"New York, New York, United States, North America",www.meetoval.com,,"$450,000",Seed,2,—,1
Seed Round - Zip,Seed,Seed,"$125,000","Aug 25, 2020",Zip,Zip is an Intake-to-Pay platform for any employee to initiate a purchase or vendor request.,"Compliance, Enterprise Resource Planning (ERP), Finance, Information Technology, Procurement, Software",—,"San Francisco, California, United States, North America",www.ziphq.com,,"$181,325,000",Late Stage Venture,5,Y Combinator,1
Pre Seed Round - Upside,Pre-Seed,Seed,"$120,000","Aug 24, 2020",Upside,Upside is a fully-managed living option for older adults.,"Elder Care, Health Care, Information Technology, Real Estate",—,"Fort Lauderdale, Florida, United States, North America",www.joinupside.com,,"$7,910,000",Seed,5,Techstars,1
Pre Seed Round - AGTools,Pre-Seed,Seed,"$20,000","Sep 8, 2020",AGTools,AgTools provides game-changing intelligence to the agriculture market through up-to-the-moment statistics.,"Agriculture, Blockchain, Data Visualization, Information Technology, Software",—,"Irvine, California, United States, North America",www.agtechtools.com/,,"$120,000",Seed,3,Techstars,1
Seed Round - Recurrency,Seed,Seed,"$125,000","Aug 24, 2020",Recurrency,Recurrency is an ERP automation platform.,"B2B, E-Commerce, Software, Wholesale",—,"San Francisco, California, United States, North America",www.recurrency.com,,"$22,125,000",Early Stage Venture,3,Y Combinator,4
Seed Round - Lemon Perfect,Seed,Seed,"$6,600,000","Aug 18, 2020",Lemon Perfect,Lemon Perfect is a beverage company that provides cold-pressed lemon water with essential electrolytes and a blast of antioxidant vitamin C.,"Consumer Goods, Food and Beverage, Retail",—,"Atlanta, Georgia, United States, North America",lemonperfect.com,,"$74,385,776",Early Stage Venture,5,—,27
Seed Round - SOCDGM,Seed,Seed,"$300,000","Aug 15, 2020",SOCDGM,Digital Marketing,"Digital Marketing, Software",—,"Pittsburgh, Pennsylvania, United States, North America",www.socdgm.com,,"$8,670,000",—,9,—,—
Seed Round - Iterative Scopes,Seed,Seed,"$4,500,000","Sep 1, 2020",Iterative Scopes,Iterative Scopes delivers tools for physicians and life sciences in colorectal cancer and inflammatory bowel disease space.,"Computer Vision, Health Care, Health Diagnostics, Medical","Southeast Asian Founded, Southeast Asian Led","Cambridge, Massachusetts, United States, North America",www.iterativescopes.com,,"$193,620,000",Early Stage Venture,11,—,1
Seed Round - Biocogniv,Seed,Seed,"$6,000,000","Aug 31, 2020",Biocogniv,Upgrade your clinical operations with real-time AI,"Artificial Intelligence, Health Care, Machine Learning, Medical Device",—,"Burlington, Vermont, United States, North America",biocogniv.com/,,"$6,359,881",Seed,4,Breyer Capital,11
Seed Round - Coreshell Technologies,Seed,Seed,"$4,000,000","Aug 13, 2020",Coreshell Technologies,Coreshell Technologies is a nanotechnology company that is a developer of nanolayer coating technology for rechargeable batteries.,"Battery, Electric Vehicle, Manufacturing, Nanotechnology, Renewable Energy",—,"Berkeley, California, United States, North America",www.coreshelltech.com/,,"$5,209,182",Early Stage Venture,6,Entrada Ventures,10
Pre Seed Round - Kanthaka,Pre-Seed,Seed,"$85,000","Aug 19, 2020",Kanthaka,Kanthaka is an app that connects people with on-demand personal trainers.,"Fitness, Health Care, Lifestyle",—,"Houston, Texas, United States, North America",mykanthaka.com/,,"$330,100",Seed,6,—,1
Pre Seed Round - Nitex,Pre-Seed,Seed,"$20,000","Sep 9, 2020",Nitex,"A vertical B2B commerce platform for apparel, allowing fashion brands get apparel designs, manufacturing, and credit line in 1 platform","B2B, Enterprise, Fashion, Supply Chain Management",—,"Austin, Texas, United States, North America",nitex.com/,,"$220,000",Seed,4,—,1
Pre Seed Round - InstaCEI,Pre-Seed,Seed,"$100,000","Aug 28, 2020",InstaCEI,InstaCEI moves highway and horizontal construction project data into the digital age.,Software,—,"Houston, Texas, United States, North America",instacei.com,,"$100,000",Seed,1,Sputnik ATX,1
Seed Round - Gilgamesh Pharmaceuticals,Seed,Seed,"$125,000","Aug 24, 2020",Gilgamesh Pharmaceuticals,"Gilgamesh Pharmaceuticals provides medicines for psychedelic, novel psychotropic drugs, depression, anxiety, and stress-related disorders.","Biotechnology, Health Care, Medical, Pharmaceutical",—,"New York, New York, United States, North America",www.gilgameshpharmaceutical.com,,"$68,559,845",Early Stage Venture,7,Y Combinator,5
Seed Round - Yellow Card,Seed,Seed,"$1,500,000","Aug 27, 2020",Yellow Card,Yellow Card develops an app-based cryptocurrency exchange platform to buy and sell bitcoin online.,"Bitcoin, Cryptocurrency, FinTech, Trading Platform, Virtual Currency",—,"Atlanta, Georgia, United States, North America",yellowcard.io/,,"$56,500,000",Early Stage Venture,5,—,3
Seed Round - CONBODY,Seed,Seed,"$500,000","Aug 31, 2020",CONBODY,ConBody is a prison style bootcamp that hires formally incarcerated individuals to teach fitness classes.,"Communities, Education, Fitness, Health Care, Lifestyle",—,"New York, New York, United States, North America",conbody.com,,"$769,000",Seed,3,—,6
Seed Round - Undock,Seed,Seed,"$1,600,000","Aug 31, 2020",Undock,"Undock is a software company that helps people instantly schedule, host, and document meetings.","B2B, Meeting Software, Productivity Tools, SaaS, Software","Black / African American Founded, Black / African American Led, Women Founded, Women Led","New York, New York, United States, North America",undock.com,,"$2,200,000",Seed,3,Lightship Capital,9
Pre Seed Round - Osmind,Pre-Seed,Seed,"$175,000","Aug 25, 2020",Osmind,Osmind is the premier technology platform for breakthough mental health treatment and research.,"Health Care, Medical","Women Founded, Women Led","San Francisco, California, United States, North America",osmind.org/,,"$57,175,000",Early Stage Venture,4,Y Combinator,2
Pre Seed Round - Loris,Pre-Seed,Seed,"$120,000","Sep 11, 2020",Loris,"Loris is a safer, leaner, and greener industrial job sites with light-towers and data capture platform.",—,—,"San Francisco, California, United States, North America",www.getloris.com/,,"$420,000",Seed,3,Techstars,1
Seed Round - Steelhead Composites,Seed,Seed,"$4,093,368","Aug 14, 2020",Steelhead Composites,Steelhead Composites is a provider of hydrogen storage solutions used to allow widespread zero-emission fuel cell electrification.,"Aerospace, Automotive, Clean Energy, CleanTech, Manufacturing",—,"Golden, Colorado, United States, North America",steelheadcomposites.com,,"$16,394,805",—,8,—,2
Seed Round - Rad AI,Seed,Seed,"$8,000,000","Aug 20, 2020",Rad AI,Rad AI focuses on automating radiology and health system processes.,"Artificial Intelligence, Health Care",—,"Berkeley, California, United States, North America",www.radai.com/,,"$33,000,000",Early Stage Venture,2,"Gradient Ventures, Kickstart",11
Seed Round - Wrapbook,Seed,Seed,"$3,600,000","Aug 25, 2020",Wrapbook,Wrapbook is a digital production payroll and cost-tracking platform.,"Finance, Financial Services, FinTech, InsurTech, Payments, SaaS",—,"New York, New York, United States, North America",www.wrapbook.com,,"$130,600,000",Early Stage Venture,3,Equal Ventures,7
Seed Round - Nannocare,Seed,Seed,"$675,000","Aug 19, 2020",Nannocare,Nannocare is an all-natural and hypoallergenic sanitary pad that relieves menstrual discomfort.,"Consumer Goods, Health Care, Retail, Women's",Women Founded,"Los Angeles, California, United States, North America",nannocare.com/,,"$1,242,614",Seed,4,—,—
Seed Round - Innox,Seed,Seed,"$4,000,000","Sep 1, 2020",Innox,"Innox is a biotech company that focuses on halting, slowing down or preventing the pro-inflammatory cycle to stop the progression of cancer.","Biotechnology, Life Science, Pharmaceutical",—,"Mahwah, New Jersey, United States, North America",www.innoxpharma.com/,,"$4,000,000",Seed,1,—,—
Pre Seed Round - RocketCompute,Pre-Seed,Seed,"$100,000","Aug 31, 2020",RocketCompute,RocketCompute automated detecting bottlenecks and suggesting configuration improvements based on ML analysis of server monitoring data.,"Business Intelligence, Cloud Computing, Computer, Information Technology, Software",—,"Redwood City, California, United States, North America",rocketcompute.com/,,"$385,000",Seed,5,—,1
Pre Seed Round - Megafono Corporation,Pre-Seed,Seed,"$100,000","Sep 1, 2020",Megafono Corporation,Digital Democracy: Megaphone Dashboard lobbying tool and Megaphone+ mobile app for active citizen participation.,"Information Technology, Politics, Software",—,"Washington, District of Columbia, United States, North America",megaphone.us,,"$100,000",Seed,1,—,—
Seed Round - BarnBridge,Seed,Seed,"$1,000,000","Sep 11, 2020",BarnBridge,Tokenized risk protocol,"Bitcoin, Cryptocurrency, FinTech",—,"San Francisco, California, United States, North America",barnbridge.com/,,"$1,000,000",Seed,1,—,8
Pre Seed Round - Kidas,Pre-Seed,Seed,"$120,000","Sep 8, 2020",Kidas,Kidas analyzes all communications on children's gaming console and alerts parents about potentially dangerous activities in video games.,"Child Care, Children, Console Games, Cyber Security, Information Technology",—,"Philadelphia, Pennsylvania, United States, North America",www.kidas.net/,,"$2,120,000",—,3,—,2
Seed Round - Tradefox,Seed,Seed,"$290,895","Sep 1, 2020",Tradefox,The leading business intelligence platform for the global trade of recyclables.,"Business Intelligence, Mineral, Paper Manufacturing, Plastics and Rubber Manufacturing, Precious Metals, Waste Management",—,"Dover, Delaware, United States, North America",www.tradefox.co,,"$3,774,761",Seed,14,—,—
Seed Round - TradeLanes,Seed,Seed,"$4,000,000","Sep 8, 2020",TradeLanes,"TradeLanes is a technology company that automates supply chain for traders, shippers, and merchants.","Industrial Automation, Logistics, SaaS, Supply Chain Management","Black / African American Founded, Black / African American Led","Oakland, California, United States, North America",www.tradelanes.co/,,"$11,042,500",—,8,S2G Ventures,8
Pre Seed Round - Dhakai,Pre-Seed,Seed,"$395,000","Sep 7, 2020",Dhakai,Premium B2B marketplace connecting verified apparel manufactures directly to fashion brands & retailers.,"Fashion, Information Technology, Marketplace, Retail Technology, Supply Chain Management",South Asian Founded,"Cedar Falls, Iowa, United States, North America",dhakai.com/,,"$620,000",Seed,3,Techstars,3
Seed Round - BlueSuit,Seed,Seed,"$2,381,329","Aug 28, 2020",BlueSuit,API-forward document extraction service for the real estate world,"Commercial Real Estate, Information Technology, Machine Learning, Real Estate, Software",Women Founded,"Denver, Colorado, United States, North America",www.bluesuit.com,,"$2,501,329",Seed,2,—,1
Seed Round - StartPlaying,Seed,Seed,"$125,000","Aug 24, 2020",StartPlaying,StartPlaying is a gameplay community platform that allows players to find tabletop role-playing games and game masters for any game system.,"Communities, Gaming, Information Services, Media and Entertainment",—,"San Francisco, California, United States, North America",startplaying.games/,,"$6,625,000",Seed,2,Y Combinator,3
Seed Round - SafeBase,Seed,Seed,"$2,000,000","Aug 24, 2020",SafeBase,The Smart Trust Center for sharing your security posture and automating access to sensitive documents.,"Cloud Security, Cyber Security, Network Security, Sales Automation",—,"San Francisco, California, United States, North America",safebase.io,,"$20,125,000",Early Stage Venture,4,—,2
Seed Round - Virtually,Seed,Seed,"$125,000","Aug 25, 2020",Virtually,"Virtually is an online school that helps in bridging live conferencing, payment-processing and student management in one place.","E-Learning, Education, Video Conferencing",—,"New York, New York, United States, North America",tryvirtually.com/,,"$1,875,000",Seed,2,Y Combinator,2
Seed Round - Porter,Seed,Seed,"$125,000","Aug 25, 2020",Porter,Kubernetes powered PaaS that runs in your own cloud.,"Information Technology, Internet, Software, Software Engineering",—,"New York, New York, United States, North America",porter.run,,"$1,475,000",Seed,3,Y Combinator,2
Pre Seed Round - TeleMedicX,Pre-Seed,Seed,"$50,000","Sep 1, 2020",TeleMedicX,TeleMedicX is a telehealth company that provides remote medical care services.,"Health Care, Medical, Telecommunications",—,"Honolulu, Hawaii, United States, North America",www.telemedicx.com/,,"$50,000",Seed,1,Hardeep Reddick,1
Pre Seed Round - Eate Digital,Pre-Seed,Seed,"$105,000","Aug 31, 2020",Eate Digital,Eate is an all-in-one cloud-based platform for restaurants and guests.,"Mobile Apps, Restaurants, SaaS",—,"Chicago, Illinois, United States, North America",www.eatedigital.com,,"$105,000",Seed,1,—,—
Pre Seed Round - Duality Systems,Pre-Seed,Seed,"$1,500,000","Sep 10, 2020",Duality Systems,"Technology & service provider in AI & operations analytics, specializing in AI-optimized scheduling solutions for complex industries.","Artificial Intelligence, Health Care, Information Technology",Women Founded,"Colorado Springs, Colorado, United States, North America",www.dualitysys.com,,"$1,500,000",Seed,1,—,—
Seed Round - Ukama,Seed,Seed,"$150,000","Aug 25, 2020",Ukama,"Cellular network built for you, by you","Cloud Management, Hardware, Internet, Open Source, Telecommunications",—,"Pleasanton, California, United States, North America",www.ukama.com/,,"$150,000",Seed,1,Y Combinator,2
Seed Round - Oyster,Seed,Seed,"$14,000,000","Sep 10, 2020",Oyster,"Oyster is a provider of digital financial services intended for freelancers, startups, and SME's.","Banking, Financial Services, FinTech, Lending, Payments, Small and Medium Businesses","Hispanic / Latine Founded, Hispanic / Latine Led, South Asian Founded, South Asian Led, Women Led","San Francisco, California, United States, North America",oyster.io,,"$14,000,000",M&A,2,"Monashees, SV Latam Capital",10
Seed Round - Judy Security,Seed,Seed,"$2,700,000","Sep 10, 2020",Judy Security,Judy Security is a cyber security company that offers cybersecurity software solutions for small and medium businesses.,"Cyber Security, Information Technology, Security, Small and Medium Businesses, Software",—,"Detroit, Michigan, United States, North America",www.aadyasecurity.com,,"$12,800,000",Early Stage Venture,6,—,5
Pre Seed Round - Belay,Pre-Seed,Seed,"$650,000","Sep 1, 2020",Belay,Belay is a collaborative financial research platform that manages the risk of investments.,"Financial Services, FinTech, InsurTech",—,"Philadelphia, Pennsylvania, United States, North America",withbelay.com/,,"$4,995,000",Seed,3,—,—
Seed Round - Klar Scientific,Seed,Seed,"$365,000","Aug 25, 2020",Klar Scientific,Klar Scientific specializes in spectroscopic microscopy using its patented confocal optical profile technology.,"Life Science, Medical, Optical Communication",—,"Pullman, Washington, United States, North America",www.klarscientific.com/,,"$1,479,920",Seed,3,—,—
Pre Seed Round - Delta Beverages,Pre-Seed,Seed,"$150,000","Sep 1, 2020",Delta Beverages,Hemp-derived THC Beverages,"Cannabis, Food and Beverage",—,"Charlotte, North Carolina, United States, North America",deltabevs.com,,"$390,000",Seed,2,—,—
Seed Round - AtoB,Seed,Seed,"$2,000,000","Aug 22, 2020",AtoB,AtoB is a technology company building payments infrastructure for the transportation industry.,"FinTech, Payments, Sustainability, Transportation",—,"San Francisco, California, United States, North America",www.atob.com,,"$182,000,000",Early Stage Venture,4,Bloomberg Beta,10
Seed Round - MilkRun,Seed,Seed,"$125,000","Aug 25, 2020",MilkRun,MilkRun is an online marketplace and grocery delivery service that connects consumers and Chefs directly with hundreds of local farmers.,"AgTech, Farmers Market, Food Delivery, Grocery, Marketplace","Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led","Portland, Oregon, United States, North America",localmilkrun.com/,,"$8,575,000",Early Stage Venture,6,Y Combinator,7
Pre Seed Round - Kairospace Technologies,Pre-Seed,Seed,"$300,000","Sep 1, 2020",Kairospace Technologies,Kairospace Technologies is a strategic innovation hub that optimizes industrial water processes by leveraging cutting edge technologies.,"AgTech, Environmental Engineering, Manufacturing, Mining Technology, Water",—,"Las Vegas, Nevada, United States, North America",kairospacetech.com/,,"$300,000",Seed,1,—,—
Seed Round - Framework Labs,Seed,Seed,"$8,000,000","Aug 28, 2020",Framework Labs,Framework is a hybrid fund-operating company that invests in promising protocols and builds products to make those protocols succeed.,"Banking, Financial Services",—,"San Francisco, California, United States, North America",,,"$8,000,000",Seed,2,Station 13,1
Seed Round - Mustard,Seed,Seed,"$1,700,000","Sep 4, 2020",Mustard,Mustard is an elite-level motion analysis app for broad athletics coaching.,"Apps, Artificial Intelligence, Baseball, Sports",—,"Los Angeles, California, United States, North America",teammstrd.com/,,"$5,450,000",Seed,2,—,7
Seed Round - Sifchain Finance,Seed,Seed,"$3,500,000","Aug 15, 2020",Sifchain Finance,Sifchain is the world's first omni-chain decentralized exchange (DEX) for digital assets.,"Blockchain, Finance, FinTech, Information Technology, Internet, Software",—,"San Francisco, California, United States, North America",sifchain.finance/,,"$3,500,000",Seed,1,NGC Ventures,7
Seed Round - Openbase,Seed,Seed,"$125,000","Aug 25, 2020",Openbase,"The leading community for developers to discover, compare and choose open-source technologies.","Developer Tools, Information Technology, Open Source",—,"San Francisco, California, United States, North America",openbase.com,,"$6,210,000",Seed,3,Y Combinator,1
Seed Round - Vena Vitals,Seed,Seed,"$125,000","Aug 25, 2020",Vena Vitals,Vena Vitals makes a soft wearable sensor that monitors continuous blood pressure with clinical accuracy,"Health Care, Home Health Care, Medical, Medical Device",—,"Irvine, California, United States, North America",venavitals.com,,"$3,981,000",Seed,4,Y Combinator,3
Pre Seed Round - inStryde,Pre-Seed,Seed,"$450,000","Sep 1, 2020",inStryde,"Superpowering human movement by making custom foot orthotics more accessible, more affordable, and better fitting.",—,—,"Winston Salem, North Carolina, United States, North America",www.instryde.com/,,"$670,000",Seed,5,—,1
Seed Round - Pico MES,Seed,Seed,"$2,499,999","Sep 9, 2020",Pico MES,Pico MES develops a manufacturing execution system designed for factory and machinery control.,"Industrial Automation, Information Technology, Manufacturing, Software, Supply Chain Management",—,"Redwood City, California, United States, North America",www.picomes.com/,,"$18,569,999",Early Stage Venture,4,—,—
Pre Seed Round - Bandit ML,Pre-Seed,Seed,"$150,000","Aug 24, 2020",Bandit ML,Bandit ML builds machine learning tools for e-commerce companies.,"Artificial Intelligence, E-Commerce, Machine Learning",—,"San Francisco, California, United States, North America",www.banditml.com/,,"$1,470,000",M&A,2,Y Combinator,1
Seed Round - Viewmind,Seed,Seed,"$1,000,000","Sep 1, 2020",Viewmind,Digital Biomarker / AI Software for the early detection of Alzheimer and MCI,"Artificial Intelligence, Biotechnology, Software",—,"Alpine, New Jersey, United States, North America",www.viewmind.ai,,"$1,000,000",Seed,1,"Cites, Mark Edwards",2
Seed Round - Hypar,Seed,Seed,"$1,480,000","Sep 9, 2020",Hypar,Hypar delivers expertise for multiple organizations to help them quickly create building designs.,"Architecture, Building Material, Civil Engineering, Construction, Industrial Design, Real Estate, Retail, Software Engineering",—,"Culver City, California, United States, North America",hypar.io/,,"$7,980,000",Early Stage Venture,3,Building Ventures,1
Pre Seed Round - OpenLoop,Pre-Seed,Seed,"$120,000","Sep 7, 2020",OpenLoop,OpenLoop is an online hiring platform that matches physicians and other healthcare providers with hiring institutions within their region.,"Health Care, Medical, Service Industry, Staffing Agency",—,"Des Moines, Iowa, United States, North America",openloophealth.com,,"$26,620,000",Early Stage Venture,5,Techstars,1
Pre Seed Round - Biomotum,Pre-Seed,Seed,"$735,000","Aug 15, 2020",Biomotum,Wearable rehabilitation robotics,"Health Care, Medical, Medical Device, Robotics",—,"Portland, Oregon, United States, North America",www.biomotum.com/,,"$3,615,000",Seed,5,—,—
Seed Round - Hydroland,Seed,Seed,"$400,000","Aug 24, 2020",Hydroland,Hydroland is an energy company that views small hydropower as the ultimate renewable resource.,"Energy, Energy Efficiency, Renewable Energy",—,"Bainbridge Island, Washington, United States, North America",hydrolandcorp.com/,,"$400,000",Seed,1,—,—
Seed Round - CoreLeap,Seed,Seed,"$1,000,000","Sep 1, 2020",CoreLeap,CoreLeap streamlines ecommerce returns.,E-Commerce,—,"Omaha, Nebraska, United States, North America",,,"$16,599,551",—,4,—,1
Seed Round - SKUx,Seed,Seed,"$1,000,000","Aug 14, 2020",SKUx,SKUx is a patented payments solution and consumer engagement platform.,"Blockchain, FinTech, Information Technology, PaaS",—,"St. Petersburg, Florida, United States, North America",skux.io/,,"$22,500,000",Early Stage Venture,5,—,—
Seed Round - Flexcap,Seed,Seed,"$3,000,000","Sep 4, 2020",Flexcap,Flexcap supports entrepreneurs who shape the future leveraging conviction and technology to displace incumbents.,Financial Services,—,"New York, New York, United States, North America",www.flexcap.com/,,"$3,000,000",Seed,1,—,1
Seed Round - Afriex,Seed,Seed,"$125,000","Aug 25, 2020",Afriex,Afriex is a pioneering platform that allows its users to send and receive money to anybody around the globe.,"Finance, Financial Exchanges, Financial Services, Information Technology","Black / African American Founded, Black / African American Led","Oakland, California, United States, North America",www.afriexapp.com/,,"$11,425,000",—,5,Y Combinator,1
Pre Seed Round - Ashipa Electric,Pre-Seed,Seed,"$120,000","Sep 7, 2020",Ashipa Electric,A Techstars-backed energy company that develops microgrids to energize economic activities in underserved communities across the globe.,"Energy, Renewable Energy","Black / African American Founded, Black / African American Led","Birmingham, Alabama, United States, North America",ashipaelectric.com/,,"$120,000",Seed,2,"Techstars, Techstars Alabama Power EnergyTech Accelerator",2
Pre Seed Round - Tellescope,Pre-Seed,Seed,"$120,000","Aug 30, 2020",Tellescope,"Tellescope streamlines patient communications, making it easy for businesses to provide more trustworthy and engaging digital healthcare.",Health Care,—,"Boston, Massachusetts, United States, North America",www.tellescope.com,,"$120,000",—,4,Techstars,1
Seed Round - Rume,Seed,Seed,"$125,000","Aug 25, 2020",Rume,Rume is an online video platform that allows users to have multiple conversations as well as play games at the same time.,"Information Technology, Video Chat, Web Apps",—,"San Francisco, California, United States, North America",rumevideo.com/,,"$125,000",Seed,1,Y Combinator,1
