Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Pre Seed Round - SkyAMP,Pre-Seed,Seed,"$2,500,000","Aug 12, 2020",SkyAMP,"SkyAMP is the developer and manufacturer of unpowered wireless signal boosters for 4G, WiFi, Bluetooth, and VoIP (DECT).","Hardware, Internet, Manufacturing, Mobile, Network Hardware, Telecommunications, VoIP, Wireless",—,"Davenport, Iowa, United States, North America",www.skyamp.com,,"$2,500,000",Seed,2,Anonymous Angel,1
Seed Round - Blumira,Seed,Seed,"$2,600,000","Aug 11, 2020",Blumira,Blumira is an end-to-end automated detection & response platform that simplifies and improves security for IT teams.,"Cyber Security, Information Technology, Network Security",—,"Ann Arbor, Michigan, United States, North America",www.blumira.com,,"$27,900,000",Early Stage Venture,3,M25,2
Seed Round - Uniform,Seed,Seed,"$2,000,000","Jul 28, 2020",Uniform,"Uniform is the world’s first vendor-agnostic composable DXP, built for today’s performance and scalability demands.","Information Technology, Software",—,"San Francisco, California, United States, North America",uniform.dev/,,"$35,049,996",Early Stage Venture,2,Array Ventures,1
Seed Round - Zip,Seed,Seed,"$11,100,000","Aug 1, 2020",Zip,Zip is an Intake-to-Pay platform for any employee to initiate a purchase or vendor request.,"Compliance, Enterprise Resource Planning (ERP), Finance, Information Technology, Procurement, Software",—,"San Francisco, California, United States, North America",www.ziphq.com,,"$181,325,000",Late Stage Venture,5,Y Combinator,2
Seed Round - HerMD,Seed,Seed,"$200,000","Aug 10, 2020",HerMD,"HERmd is a provider of female comprehensive health, beauty, and wellness services.","Health Care, Lifestyle, Wellness, Women's","Women Founded, Women Led","Cincinnati, Ohio, United States, North America",hermdhealth.com/,,"$28,200,000",Early Stage Venture,4,—,—
Pre Seed Round - Courus,Pre-Seed,Seed,"$200,000","Aug 1, 2020",Courus,AI & Machine Learning Company That Helps Creators Build The Most Powerful Online Courses In The World.,—,—,"Newport Beach, California, United States, North America",www.courus.ai,,"$575,000",Seed,2,—,—
Seed Round - Fathom Computing,Seed,Seed,"€2,000,000","Jul 24, 2020",Fathom Computing,Fathom Computing is building optics-based hardware to run artificial intelligence with unprecedented performance.,"Artificial Intelligence, Computer, Electronics, Hardware, Machine Learning",—,"Palo Alto, California, United States, North America",fathomcomputing.com,,"€2,000,000",Seed,2,—,4
Seed Round - Journeys Metabolic,Seed,Seed,"$2,281,516","Jul 31, 2020",Journeys Metabolic,Journeys Metabolic is an interoperable metabolic digital therapeutic platform that enables health systems to transition to value-based care.,"Biotechnology, Diabetes, Health Care, Health Diagnostics, Home Health Care, Mobile Apps","Women Founded, Women Led","St Louis, Missouri, United States, North America",journeysmetabolic.com,,"$3,055,890",Seed,4,—,4
Seed Round - BRIO Systems,Seed,Seed,"$1,900,000","Aug 5, 2020",BRIO Systems,BRIO Systems offers a complete COVID-19 testing system to help employers keep teams safe and businesses on track.,"Fitness, Health Care, Health Diagnostics, Software",—,"Boston, Massachusetts, United States, North America",www.getbrio.com,,"$2,245,000",Seed,3,One Way Ventures,5
Seed Round - effx,Seed,Seed,"$3,900,000","Jul 20, 2020",effx,Effx is a startup that aims to give developers better insights into their microservice architectures.,Software,—,"San Francisco, California, United States, North America",effx.com/,,"$3,900,000",Seed,1,"Cowboy Ventures, Kleiner Perkins",8
Seed Round - Trala,Seed,Seed,"$3,500,000","Aug 12, 2020",Trala,Trala is a tech-powered online music tool that aims to make music education available to everyone.,"E-Learning, Education, Music",—,"Chicago, Illinois, United States, North America",trala.com,,"$31,013,458",Early Stage Venture,6,Next Play Ventures,11
Pre Seed Round - Toucan,Pre-Seed,Seed,"$1,000,000","Aug 11, 2020",Toucan,The Social-First Video Platform,"Broadcasting, Information Technology, Internet, Mobile, Video, Video Chat, Video Conferencing, Web Development","Women Founded, Women Led","New York, New York, United States, North America",toucan.events,,"$1,985,000",Seed,3,Techstars,1
Seed Round - River Health,Seed,Seed,"$1,500,000","Jul 29, 2020",River Health,River offers health and wellness services to businesses and individuals through its health plans.,"Health Care, Subscription Service, Wellness",—,"Dallas, Texas, United States, North America",helloriver.com,,"$3,120,000",Seed,3,Matchstick Ventures,6
Seed Round - Piction Health,Seed,Seed,"$2,377,489","Jul 24, 2020",Piction Health,"Piction Health provides immediate, expert dermatologist care, supported by AI","Artificial Intelligence, Health Care, Medical","Women Founded, Women Led","Boston, Massachusetts, United States, North America",www.pictionhealth.com,,"$2,377,489",Seed,4,Argon Ventures,9
Pre Seed Round - MilkRun,Pre-Seed,Seed,"$1,750,000","Jul 17, 2020",MilkRun,MilkRun is an online marketplace and grocery delivery service that connects consumers and Chefs directly with hundreds of local farmers.,"AgTech, Farmers Market, Food Delivery, Grocery, Marketplace","Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led","Portland, Oregon, United States, North America",localmilkrun.com/,,"$8,575,000",Early Stage Venture,6,—,4
Seed Round - Company Six,Seed,Seed,"$4,575,005","Jul 28, 2020",Company Six,Company Six is a developer of robotics software tools to advance the awareness and protection of first responders.,"Information Technology, Robotics, Security, Software",—,"Boulder, Colorado, United States, North America",www.co6.com,,"$6,874,999",—,2,—,4
Seed Round - Lofty,Seed,Seed,"$1,200,000","Aug 1, 2020",Lofty,Lofty lets you invest in tokenized rental properties for only $50 and sell any time,"Cryptocurrency, FinTech, Real Estate",—,"Miami, Florida, United States, North America",www.lofty.ai/,,"$5,000,000",—,8,—,2
Seed Round - Mercado Labs,Seed,Seed,"$2,500,000","Jul 21, 2020",Mercado Labs,Mercado is a cloud-based platform that helps businesses to connect to everyone involved in their supply chain.,"Freight Service, Information Technology, Logistics, SaaS, Shipping, Software",—,"Dallas, Texas, United States, North America",www.mercadolabs.com,,"$5,700,000",Early Stage Venture,3,Ironspring,3
Seed Round - Mighty Labs,Seed,Seed,"$4,300,000","Aug 12, 2020",Mighty Labs,"Mighty Labs helps to manage teams and motivate people in flexible, remote, or fast-paced team environments.","Information Technology, Productivity Tools, SaaS, Software",—,"Salt Lake City, Utah, United States, North America",mightylabs.com/,,"$9,342,632",Seed,2,Slack Fund,6
Seed Round - WhizAI,Seed,Seed,"$4,000,000","Jul 27, 2020",WhizAI,The Only AI-Powered Analytics Platform Purpose-Built for Life Sciences and Healthcare,"Analytics, Artificial Intelligence, Business Intelligence, Data Visualization, Enterprise Software, Life Science, Pharmaceutical, SaaS, Software",—,"Somerset, New Jersey, United States, North America",whiz.ai/,,"$20,200,000",Early Stage Venture,4,Healthy Ventures,3
Seed Round - inFeedo,Seed,Seed,"$700,000","Aug 4, 2020",inFeedo,InFeedo is a SaaS-based analytics company that develops an employee engagement platform for enterprises.,"Artificial Intelligence, Human Resources, Predictive Analytics, SaaS",—,"New York, New York, United States, North America",www.infeedo.com/,,"$16,050,000",Early Stage Venture,4,Y Combinator,10
Pre Seed Round - Analytical AI,Pre-Seed,Seed,"$250,000","Aug 1, 2020",Analytical AI,Analytical AI develops artificial intelligence products for financial transaction data and threats in checkpoint security.,"Analytics, Artificial Intelligence, Security, Software",—,"Birmingham, Alabama, United States, North America",www.analyticalai.com/,,"$3,225,000",—,5,—,—
Seed Round - Nano Genesis Labs,Seed,Seed,"$10,000,000","Aug 1, 2020",Nano Genesis Labs,Nano Genesis Labs uses nanotechnology to create healing supplements that work at the molecular level without harmful side effects.,"Biotechnology, Nanotechnology",—,"Irvine, California, United States, North America",nanogenesislabs.com/,,"$10,000,000",Seed,1,—,—
Seed Round - Stix,Seed,Seed,"$1,300,000","Aug 5, 2020",Stix,"Stix is a female-founded, no-judgment health brand with the products, content, and community to make informed decisions.","E-Commerce, Fashion, Health Care, Lifestyle, Women's",Women Founded,"Philadelphia, Pennsylvania, United States, North America",getstix.co/,,"$6,380,000",—,4,—,11
Seed Round - VolleyBoast,Seed,Seed,"$70,392","Jul 30, 2020",VolleyBoast,"VolleyBoast designs, deploys, and manages industrial IoT solutions.","Big Data, Industrial Automation, Internet of Things",—,"Houston, Texas, United States, North America",volleyboast.com/,,"$70,392",Seed,1,—,—
Seed Round - OneSkin,Seed,Seed,"$5,000,000","Jul 15, 2020",OneSkin,OneSkin is a longevity company developing products designed to extend skin and body health by targeting aging at its source.,"Beauty, Biotechnology, Cosmetics, Health Care, Wellness","Hispanic / Latine Founded, Women Founded, Women Led","San Francisco, California, United States, North America",www.oneskin.co/,,"$19,562,714",Seed,5,—,2
Seed Round - Opus,Seed,Seed,"$2,000,000","Jul 14, 2020",Opus,Opus offers a training solution that meets frontline workers where they are.,"SaaS, Software, Training","Women Founded, Women Led","New York, New York, United States, North America",www.opus.so,,"$11,350,000",Early Stage Venture,6,NextView Ventures,7
Seed Round - Infinadeck,Seed,Seed,"$500,000","Aug 8, 2020",Infinadeck,Infinadeck is the world's first commercially available omnidirectional treadmill that is designed to work in virtual reality.,"Augmented Reality, Virtual Reality",—,"Rocklin, California, United States, North America",www.infinadeck.com/,,"$2,300,000",Seed,4,Impact Venture Capital,1
Pre Seed Round - Likewise,Pre-Seed,Seed,"$350,000","Jul 31, 2020",Likewise,"Likewise is a hiring platform that connects consumers brands to designers, developers, copywriters, photographers, and more.","Employment, Freelance, Human Resources, Software",—,"Venice, California, United States, North America",www.hirelikewise.com,,"$350,000",Seed,1,—,1
Seed Round - Global Innovations,Seed,Seed,"$1,644,450","Aug 8, 2020",Global Innovations,"Global Innovations is a systems engineering company that designs, engineers, and integrates smart sensor systems.","Information Technology, Security, Sensor",—,"Los Angeles, California, United States, North America",www.gii-systems.com,,"$1,941,450",Seed,2,—,—
Seed Round - Bbot,Seed,Seed,"$3,000,000","Jul 14, 2020",Bbot,Bbot is a restaurant and hospitality tech startup dedicated to simplifying and improving the ordering and payment process.,"Food and Beverage, Hospitality, Payments, Restaurants",—,"Astoria, New York, United States, North America",bbot.menu,,"$22,220,000",M&A,7,Craft Ventures,2
Seed Round - Jetpack Workflow,Seed,Seed,"$50,000","Jul 15, 2020",Jetpack Workflow,"Jetpack helps small-medium sized accounting firms manage workflow, repetitive processes and build a paperless office.","Accounting, Small and Medium Businesses, Software",—,"Pittsburgh, Pennsylvania, United States, North America",jetpackworkflow.com/,,"$2,125,000",Seed,9,—,1
Seed Round - TAMP,Seed,Seed,"$500,000","Aug 1, 2020",TAMP,Upskilling Doctors in Digital Health Innovation,"Continuing Education, Health Care, Medical, mHealth, PaaS, Personal Development, Wellness","East Asian Led, Women Founded, Women Led","Newark, Delaware, United States, North America",www.theampdr.com,,"$820,000",Seed,4,AKT Health,1
Pre Seed Round - Trek Gum,Pre-Seed,Seed,"$10,000","Jul 16, 2020",Trek Gum,Trek Gum provides environment friendly and bio-degradable chewing gum.,"Biotechnology, Consumer Goods","Women Founded, Women Led","Pittsburgh, Pennsylvania, United States, North America",trekgum.com/,,"$35,000",Seed,2,"AlphaLab Gear, Innovation Works",2
Seed Round - Pearl,Seed,Seed,"$1,100,000","Jul 28, 2020",Pearl,Pearl provides a tutoring platform for educational organizations and institutions.,"EdTech, Education, Information Technology",—,"Richmond, Virginia, United States, North America",www.tutorwithpearl.com,,"$6,075,000",Seed,6,Felton Group LLC,2
Seed Round - Skystone Games,Seed,Seed,"$2,999,999","Jul 16, 2020",Skystone Games,Skystone Games is a next-gen multiplatform gaming Company that publishes and develops video games designed to offer games globally.,"Computer, Gaming, Internet, PC Games, Video Games",—,"Belmont, California, United States, North America",skystone.games/,,"$2,999,999",Seed,1,Galaxy Interactive,3
Pre Seed Round - PatchRx,Pre-Seed,Seed,"$400,000","Aug 1, 2020",PatchRx,PatchRx is a remote therapeutic management platform that boosts adherence and helps patients take medication on time.,"Data Visualization, Health Care, Medical, Medical Device, Software",—,"Tulsa, Oklahoma, United States, North America",www.patchrx.io,,"$9,600,000",Early Stage Venture,4,—,—
Pre Seed Round - TipSnaps,Pre-Seed,Seed,"$200,000","Aug 1, 2020",TipSnaps,TipSnaps is a Creator Economy Platform. Enables Creators to monetize their fanbase directly. TipPools enables fans to crowdfund for Content.,"Content Creators, Media and Entertainment, Social Media","Black / African American Founded, Black / African American Led","New York, New York, United States, North America",www.tipsnaps.com,,"$240,000",—,2,—,—
Seed Round - Terra.do,Seed,Seed,"$1,400,000","Aug 11, 2020",Terra.do,Terra.do operate as an online climate school that offers learners an overview of the entire climate landscape.,"E-Learning, Education, Information Technology",—,"Stanford, California, United States, North America",www.terra.do/,,"$8,387,278",Seed,3,Stanford Angels and Entrepreneurs,9
Seed Round - Cue Intelligence,Seed,Seed,"$375,000","Aug 1, 2020",Cue Intelligence,Cue Intelligence provides sales and service scripting software for conversational intelligence.,"Artificial Intelligence, Contact Management, Information Technology, SaaS, Software",—,"Kennesaw, Georgia, United States, North America",www.itscue.com/,,"$500,000",Seed,2,Johnson Venture Partners,1
Pre Seed Round - DigiShares,Pre-Seed,Seed,"$1,000,000","Aug 1, 2020",DigiShares,DigiShares is a provider of white-label platforms for tokenization of real estate and other assets.,"Blockchain, FinTech, Real Estate, Real Estate Investment",—,"Miami, Florida, United States, North America",digishares.io/,,"$2,000,000",Seed,6,—,—
Seed Round - Meemo,Seed,Seed,"$10,000,000","Jul 21, 2020",Meemo,Meemo is an AI-powered social finance app that lets users receive personal rewards based on recent activity and transfer money to friends.,"Apps, Artificial Intelligence, FinTech",—,"San Francisco, California, United States, North America",www.meemo.ai,,"$10,000,000",Seed,1,"Greycroft, Monashees, Saama Capital, Sierra Ventures",6
Seed Round - Hopps,Seed,Seed,"$575,000","Jul 15, 2020",Hopps,Hopps is a collaboration and upskilling platform that offers one-on-one screen-share sessions for enterprise teams.,"Consulting, Enterprise Software, SaaS, Software",—,"Los Angeles, California, United States, North America",www.hopps.io/,,"$6,275,000",Seed,5,—,7
Seed Round - HyperQube,Seed,Seed,"$2,500,000","Aug 6, 2020",HyperQube,HyperQube is a cyber range as a service offering that enables enterprises to quickly and easily build an exact copy of IT infrastructure.,"Cyber Security, Information Technology, Training",—,"Washington, District of Columbia, United States, North America",hyperqube.io/,,"$3,175,000",M&A,6,Leawood Venture Capital,1
Seed Round - Teller Finance,Seed,Seed,"$1,000,000","Jul 16, 2020",Teller Finance,Teller Finance is a blockchain project for decentralized lending.,"Blockchain, Financial Services",—,"San Francisco, California, United States, North America",teller.finance,,"$7,850,000",—,2,Framework Ventures,4
Seed Round - Trym,Seed,Seed,"$3,100,000","Aug 1, 2020",Trym,Cannabis Farm Management Software,"AgTech, Cannabis, Information Technology, Robotics, Software",—,"Novato, California, United States, North America",www.trym.io,,"$3,100,000",Early Stage Venture,2,"7thirty Capital, Delta Emerald Ventures",8
Seed Round - BioRestore Health,Seed,Seed,"$100,000","Jul 20, 2020",BioRestore Health,BioRestore Health provides personal care services.,Health Care,—,"Newtown, Connecticut, United States, North America",biorestorehealth.com/,,"$100,000",Seed,1,Modus Capital,1
Seed Round - GoFreight,Seed,Seed,"$2,475,000","Aug 1, 2020",GoFreight,GoFreight is a web-based freight management SaaS for international freight forwarders.,SaaS,—,"Los Angeles, California, United States, North America",www.gofreight.com,,"$30,125,000",Early Stage Venture,5,Mucker Capital,2
Seed Round - Crosschq,Seed,Seed,"$6,500,000","Jul 21, 2020",Crosschq,Crosschq is an AI driven Hiring Intelligence platform.,"Analytics, Artificial Intelligence, Human Resources, Information Technology, Internet",—,"Danville, California, United States, North America",crosschq.com,,"$40,600,000",Early Stage Venture,3,"Rocketship.vc, Tiger Global Management",5
Seed Round - Arcadia Earth,Seed,Seed,"$200,000","Jul 30, 2020",Arcadia Earth,"Museum, Experiential, Retail","Art, Augmented Reality, Digital Entertainment, Digital Media, E-Commerce, Education, Events, Retail, Service Industry",—,"New York, New York, United States, North America",www.arcadia.earth/,,"$4,700,000",Early Stage Venture,6,—,2
Seed Round - Confection,Seed,Seed,"$150,000","Jul 28, 2020",Confection,Today is your data independence day. Use Confection to take control of your atomic-level digital marketing data.,"Ad Targeting, Analytics, Business Intelligence, Data Integration, Lead Generation, Lead Management, Marketing Automation, Privacy","Hispanic / Latine Founded, Hispanic / Latine Led","Fremont, California, United States, North America",confection.io/,,"$680,000",Seed,3,—,—
Seed Round - Imagen Dental Partners,Seed,Seed,"$4,800,000","Jul 14, 2020",Imagen Dental Partners,Imagen Dental Partners is a collaborative community that partners with dental practices and supports their growth.,"Communities, Dental, Health Care, Medical",—,"Scottsdale, Arizona, United States, North America",www.imagendentalpartners.com,,"$30,839,629",Seed,15,—,—
Pre Seed Round - Off/Source,Pre-Seed,Seed,"$100,000","Jul 30, 2020",Off/Source,Providing support with Virtual Office Employees for small service based business owners.,"Software, Staffing Agency, Virtual Assistant","Black / African American Founded, Black / African American Led","Port Washington, New York, United States, North America",www.offsource.tech/,,"$100,000",Seed,1,Drake Johnson,1
Seed Round - Veritable Data Solutions,Seed,Seed,"$690,000","Aug 7, 2020",Veritable Data Solutions,The Veri-Lock mobile app is a tool to be used by notaries to prevent fraud using blockchain and ID verification technology.,"Blockchain, Information Technology, Mobile",—,"Granada Hills, California, United States, North America",www.VeritableData.com,,"$1,152,250",Seed,2,—,—
Seed Round - The H Hub,Seed,Seed,"$500,000","Jul 15, 2020",The H Hub,"The H Hub is a community of 40,000 photographers and videographers. They make content for growing Food & Beverage brands.","Content Marketing, Digital Media, Marketing, Photography, Social Media, Video",—,"San Francisco, California, United States, North America",thehhub.com/,,"$1,700,000",Seed,2,—,—
Seed Round - TradeOff,Seed,Seed,"$1,000,000","Jul 17, 2020",TradeOff,"TradeOff is a retail brokerage that is helping to reach, educate, and grow a new generation of savvy traders and investors.","Financial Services, Internet, Trading Platform",—,"Charlotte, North Carolina, United States, North America",tradeoff.com/,,"$2,100,000",Seed,2,—,—
Seed Round - Silk,Seed,Seed,"$25,000,000","Jul 15, 2020",Silk,The Cloud DB Virtualization Platform,"Cloud Infrastructure, Database, Enterprise Software, Software",—,"Needham, Massachusetts, United States, North America",silk.us/,,"$136,000,000",Early Stage Venture,3,—,3
Pre Seed Round - Kanari AI,Pre-Seed,Seed,"$475,000","Aug 1, 2020",Kanari AI,Pioneering Dialectal Speech Technology,"Artificial Intelligence, Machine Learning, Speech Recognition",—,"Pasadena, California, United States, North America",kanari.ai/,,"$475,000",Seed,1,Qatar Science & Technology Park,2
Pre Seed Round - SkillBank,Pre-Seed,Seed,"$59,000","Aug 1, 2020",SkillBank,A 1:1 mentorship and training program for entry-level marketing roles.,"Communities, Continuing Education, E-Learning, Human Resources, Marketing","South Asian Founded, Women Founded, Women Led","Los Angeles, California, United States, North America",www.joinskillbank.com/,,"$1,559,000",Seed,2,—,4
Seed Round - Maui Recovery,Seed,Seed,"$250,000","Jul 31, 2020",Maui Recovery,Maui Recovery is a Transformational Residential Aftercare Program in Hawaii.,"Health Care, Medical, Residential",—,"Kihei, Hawaii, United States, North America",mauirecovery.com/,,"$250,000",Seed,1,—,—
Pre Seed Round - Somm Says,Pre-Seed,Seed,"$250,000","Aug 1, 2020",Somm Says,"Somm Says is a wine consumer-tasting game designed to support wine brand marketing, marketing automation, and wine market research.","CRM, Gaming, Wine And Spirits",—,"Denver, Colorado, United States, North America",www.sommsays.co,,"$1,000,000",Seed,3,—,—
"Seed Round - Explorex Technologies, Inc.",Seed,Seed,"$850,000","Aug 7, 2020","Explorex Technologies, Inc.",Explorex is an all-in-one ecosystem of software suite & business management platform for offline businesses.,"Food and Beverage, Mobile Apps, Payments, Point of Sale, SaaS",—,"Ames, Iowa, United States, North America",explorex.co/home,,"$6,130,000",Seed,4,—,6
Seed Round - WalkOVR,Seed,Seed,"$50,000","Aug 11, 2020",WalkOVR,"WalkOVR is world’s first adaptive, high frictional flat locomotion platform to literally use their body to move naturally & freely in VR.","Computer, Internet of Things, Social Media, Software",—,"San Francisco, California, United States, North America",www.walkovr.com,,"$181,017",Seed,3,—,2
