Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Fixie.ai,Seed,Seed,"$12,000,000","Feb 14, 2023",Fixie.ai,Fixie develops an automation platform for large language models.,"Artificial Intelligence, Information Technology, Machine Learning, Software",—,"Seattle, Washington, United States, North America",fixie.ai,,"$16,999,998",Seed,2,Redpoint,6
Seed Round - Archimedes,Seed,Seed,"$4,900,000","Feb 1, 2023",Archimedes,Archimedes is a lending and borrowing platform. Lenders earn top of market APY and borrowers earn up to 10x on yield-bearing stablecoins.,"Blockchain, FinTech, Information Technology, Software",—,"Miami, Florida, United States, North America",archimedesfi.com/,,"$7,300,000",Seed,2,Hack VC,7
Seed Round - Fuelfinance,Seed,Seed,"$1,000,000","Jan 13, 2023",Fuelfinance,We are your cloud-based financial department. We do your finance.,"Financial Services, FinTech, SaaS",—,"Wilmington, Delaware, United States, North America",fuelfinance.me/,,"$2,000,000",Seed,4,—,4
Pre Seed Round - SLAY,Pre-Seed,Seed,"$2,600,000","Jan 19, 2023",SLAY,SLAY is a social gaming company that builds consumer apps.,Media and Entertainment,—,"Los Angeles, California, United States, North America",www.slay.cool,,"$2,600,000",Seed,1,Accel,11
Seed Round - T2,Seed,Seed,"$1,100,000","Jan 13, 2023",T2,T2 is a social networking platform.,"Blogging Platforms, Social Media",—,"Berkeley, California, United States, North America",www.t2.social,,"$1,100,000",Seed,1,—,19
Seed Round - BurnBot,Seed,Seed,"$5,000,000","Dec 12, 2022",BurnBot,"BurnBot is a collaborator, bringing the best in forestry and fire technology.","Environmental Engineering, Service Industry",—,"San Francisco, California, United States, North America",burnbot.com,,"$5,000,000",Seed,1,—,8
Seed Round - Fierce,Seed,Seed,"$10,000,000","Feb 8, 2023",Fierce,Fierce is an app for managing finances that also provide finance solutions.,"App Marketing, Financial Services",—,"New York, New York, United States, North America",www.getfierce.com,,"$10,000,000",Seed,1,—,4
Seed Round - Presso,Seed,Seed,"$8,000,000","Jan 19, 2023",Presso,Presso offers distributed micro-retail solution for ultra-fast dry-cleaning.,Hospitality,—,"Atlanta, Georgia, United States, North America",www.getpresso.co/,,"$9,861,000",Seed,4,Uncork Capital,11
Seed Round - BiomeSense,Seed,Seed,"$3,000,000","Feb 5, 2023",BiomeSense,"BiomeSense is a developing novel technologies to enable continuous, at-home monitoring of the human microbiome.","Analytics, Bioinformatics, Biotechnology, Health Care, Life Science, Medical",—,"Chicago, Illinois, United States, North America",www.biomesense.com/,,"$6,430,654",Seed,10,—,7
Seed Round - Sandbar,Seed,Seed,"$4,800,000","Jan 24, 2023",Sandbar,Sandbar builds software to stop financial crimes.,"Compliance, FinTech, Risk Management",—,"Manhattan, New York, United States, North America",www.sandbar.ai/,,"$4,800,000",Seed,1,"Abstract Ventures, Lachy Groom",11
Seed Round - Qualifi,Seed,Seed,"$4,499,998","Jan 11, 2023",Qualifi,"Qualifi is a software company enabling on-demand phone interviews with AI, machine learning, and automation.","Artificial Intelligence, Human Resources, Machine Learning, Recruiting, Software",—,"Indianapolis, Indiana, United States, North America",qualifi.hr,,"$7,744,998",Seed,7,"m]x[v Capital, Rally Ventures",8
Seed Round - Bezel,Seed,Seed,"$8,000,000","Jan 10, 2023",Bezel,Bezel is a technology marketplace that focuses on buying and selling watches.,"E-Commerce, Fashion, Internet, Marketplace",—,"Los Angeles, California, United States, North America",shop.getbezel.com,,"$8,000,000",Seed,1,—,19
Seed Round - Comun,Seed,Seed,"$4,500,000","Feb 14, 2023",Comun,Comun is a mission to enable upward mobility.,—,—,"New York, New York, United States, North America",en.comun.app,,"$4,500,000",Seed,2,Costanoa Ventures,4
Seed Round - CommandK,Seed,Seed,"$3,000,000","Feb 16, 2023",CommandK,"CommandK is a secrets security platform to manage secrets, identify issues & remediate them","Cyber Security, Software",—,"San Francisco, California, United States, North America",www.commandk.dev/,,"$3,000,000",Seed,1,Lightspeed Venture Partners,9
Seed Round - Normal Computing,Seed,Seed,"$8,519,996","Jan 9, 2023",Normal Computing,Generative AI for critical enterprise applications. Powered by Probabilistic AI.,Artificial Intelligence,—,"New York, New York, United States, North America",normalcomputing.ai/,,"$8,519,996",Seed,2,"Celesta Capital, First Spark Ventures",4
Seed Round - Upwardli,Seed,Seed,"$2,949,954","Feb 1, 2023",Upwardli,Upwardli is a technology-based financial services agency that helps with credit services.,"Credit, Financial Services, FinTech",—,"Seattle, Washington, United States, North America",www.upwardli.com,,"$2,949,954",Seed,1,Dundee Venture Capital,7
Seed Round - Sesame Labs,Seed,Seed,"$4,500,000","Feb 8, 2023",Sesame Labs,The first marketing platform for Web3,"Internet, Publishing, Software",—,"San Francisco, California, United States, North America",sesamelabs.xyz/,,"$4,900,000",Seed,2,"Patron, Wing Venture Capital",10
Seed Round - Orb Labs,Seed,Seed,"$4,500,000","Feb 14, 2023",Orb Labs,Orb Labs is developing cross-chain messaging protocols and omnichain applications for both developers and consumers.,"Blockchain, Cryptocurrency, Information Technology",—,"Manhattan, New York, United States, North America",orblabs.xyz/,,"$4,500,000",Seed,1,Bain Capital Crypto,7
Pre Seed Round - LifeAt,Pre-Seed,Seed,"$3,000,000","Jan 30, 2023",LifeAt,One tool to supercharge your productivity.,"Information Technology, Productivity Tools, Software, Task Management",—,"Seattle, Washington, United States, North America",lifeat.com,,"$3,000,000",Seed,1,—,10
Seed Round - Vocxi Health,Seed,Seed,"$2,300,000","Dec 7, 2022",Vocxi Health,Vocxi Health commercializes a patented smart mask that measures disease in a minute of breathing.,"Health Care, Health Diagnostics, Medical",—,"Hills, Minnesota, United States, North America",,,"$2,300,000",Seed,2,Engage Venture Partners,1
Seed Round - Oyster,Seed,Seed,"$3,600,000","Dec 13, 2022",Oyster,Oyster is an insurance technology company empowering consumers and merchants to complete the entire insurance journey in a unified platform.,"Insurance, InsurTech",—,"New York, New York, United States, North America",www.withoyster.com/,,"$3,600,000",Seed,1,New Stack Ventures,17
Seed Round - Arch,Seed,Seed,"$2,750,000","Jan 18, 2023",Arch,Arch is a financial technology company that offers credit to alternative asset owners.,"Credit, Financial Services, FinTech, Lending",—,"New York, New York, United States, North America",www.archlending.com/,,"$2,750,000",Seed,1,—,10
Seed Round - Sleepagotchi,Seed,Seed,"$3,500,000","Jan 17, 2023",Sleepagotchi,Sleepagotchi offers Digital Collectibles to users who maintain a consistent sleep schedule.,"Apps, Mobile Apps, Personal Health, Personalization",—,"Cambridge, Massachusetts, United States, North America",www.sleepagotchi.com,,"$3,500,000",Seed,1,—,11
Seed Round - Aembit,Seed,Seed,"$13,899,995","Feb 3, 2023",Aembit,"Aembit develops an identity platform allowing DevOps and security to manage, enforce, and audit access between federated workloads.","Cyber Security, Identity Management, Information Technology",—,"Silver Spring, Maryland, United States, North America",aembit.io/,,"$17,999,995",Seed,3,Ten Eleven Ventures,2
Seed Round - Nest Genomics (YC W22),Seed,Seed,"$8,500,000","Jan 10, 2023",Nest Genomics (YC W22),"Nest Genomics is a lab-agnostic, comprehensive software solution for implementing genomic programs at scale.",Health Care,—,"New York, New York, United States, North America",www.nestgenomics.com,,"$8,500,000",Seed,2,B Capital Group,12
Seed Round - Product Science,Seed,Seed,"$18,000,000","Jan 4, 2023",Product Science,Product Science is a performance management platform that helps improve mobile performance of apps.,"Analytics, Artificial Intelligence, Big Data, Mobile Apps, Software",—,"Los Angeles, California, United States, North America",productscience.ai,,"$19,000,000",Seed,2,Coatue,11
Seed Round - Moonhub,Seed,Seed,"$4,400,000","Feb 7, 2023",Moonhub,Moonhub is building the world's first AI recruiter.,"Artificial Intelligence, Human Resources, Recruiting, Software",—,"Menlo Park, California, United States, North America",www.moonhub.ai,,"$13,789,960",Seed,2,"Google Ventures, Khosla Ventures",9
Seed Round - Ethos,Seed,Seed,"$4,200,000","Jan 26, 2023",Ethos,Ethos is a home base for web developers to integrate an in-dapp wallet.,"Blockchain, Cryptocurrency",—,"San Francisco, California, United States, North America",ethoswallet.xyz/,,"$4,200,000",Seed,1,"boldstart ventures, gumi Cryptos Capital (gCC)",11
Seed Round - TigerBeetle,Seed,Seed,"$6,400,000","Jan 30, 2023",TigerBeetle,The distributed financial transactions database designed for mission-critical safety and performance.,"Accounting, Database, FinTech",—,"San Francisco, California, United States, North America",tigerbeetle.com/,,"$6,400,000",Seed,1,"Amplify Partners, Coil",12
Seed Round - Chiefy,Seed,Seed,"$4,200,000","Feb 13, 2023",Chiefy,Chiefy is a hospital and health care company that specializes in zero waste and zero harm in surgery.,"Health Care, Hospital, Personal Health","Women Founded, Women Led","New York, New York, United States, North America",www.chiefyteam.com,,"$4,200,000",Seed,1,LionBird,4
Seed Round - Thatch,Seed,Seed,"$5,600,000","Feb 15, 2023",Thatch,Thatch helps startups give great healthcare to their teams.,Health Care,—,"San Francisco, California, United States, North America",thatch.ai,,"$6,000,000",Seed,2,"Andreessen Horowitz, Google Ventures",6
Seed Round - TBD Health,Seed,Seed,"$4,400,000","Jan 31, 2023",TBD Health,"TBD Health makes at-home STD/STI screening kits that are accurate, easy to use, and built for women.","Fitness, Health Care, Wellness",—,"New York, New York, United States, North America",www.tbd.health/,,"$4,400,000",Seed,2,Tusk Venture Partners,7
Seed Round - LOLIWARE,Seed,Seed,"$6,000,000","Feb 14, 2023",LOLIWARE,LOLIWARE is an award-winning materials tech company dedicated to replacing single-use plastics with seaweed.,"Advanced Materials, Biotechnology, GreenTech, Sustainability","Women Founded, Women Led","San Jose, California, United States, North America",www.loliware.com/,,"$15,600,000",Seed,7,—,11
Seed Round - Planetarians,Seed,Seed,"$6,000,000","Feb 16, 2023",Planetarians,By-products into affordable nutrition to feed growing population. Tasty. Profitable.,"Food and Beverage, Food Processing, Service Industry",Women Founded,"San Francisco, California, United States, North America",www.planetarians.com/,,"$7,040,000",Seed,9,Mindrock Capital,5
Seed Round - Kasheesh,Seed,Seed,"$3,000,000","Feb 9, 2023",Kasheesh,Kasheesh is a fintech company that provides financial services.,"Financial Services, FinTech",—,"New York, New York, United States, North America",www.kasheesh.co/,,"$8,500,000",Seed,3,—,11
Seed Round - Lorien Finance,Seed,Seed,"$1,800,000","Jan 24, 2023",Lorien Finance,Lorien Finance is a cross-border FinTech platform providing banking and lending products to the immigrants moving to the US,"Banking, Financial Services, FinTech",—,"New York, New York, United States, North America",www.lorien.finance/,,"$1,800,000",Seed,2,Venture Catalysts,10
Seed Round - Robigo,Seed,Seed,"$10,000,000","Feb 15, 2023",Robigo,Robigo is a biomanufacturing company engineering microbes to create more sustainable crop protection solutions.,Biotechnology,—,"Cambridge, Massachusetts, United States, North America",www.robigo.bio/,,"$11,150,000",Seed,3,Congruent Ventures,5
Seed Round - Digs,Seed,Seed,"$7,000,000","Feb 1, 2023",Digs,Digs is a web-based collaboration platform for home builders.,"Construction, Smart Building, Software",—,"Vancouver, Washington, United States, North America",digs.com/,,"$20,373,162",—,2,FUSE,6
Seed Round - Gynger,Seed,Seed,"$11,700,000","Dec 21, 2022",Gynger,Flexible Financing for Software & Infrastructure,"Finance, Financial Services, Point of Sale, Productivity Tools, Sales Automation",—,"New York, New York, United States, North America",www.gynger.io,,"$21,700,000",Seed,2,"Upper90, Vine Ventures",6
Pre Seed Round - Perfect.live,Pre-Seed,Seed,"€600,000","Feb 1, 2023",Perfect.live,Perfect.live is an AI-powered concierge and personal assistant service.,"B2B, B2C, Business Travel, Communities, Concerts, Leisure, Media and Entertainment, Personal Development, Personal Health, Professional Services",—,"Miami, Florida, United States, North America",perfect.live,,"€600,000",Seed,1,Eduards Zolotuhins,4
Seed Round - BIOHM,Seed,Seed,"$7,500,000","Jan 12, 2023",BIOHM,"BIOHM analyzes and manages the gut's total microbiome via consultations, tests, and consumer products.","Fitness, Health Care, Wellness",—,"Cleveland, Ohio, United States, North America",biohmhealth.com/,,"$7,500,000",Seed,4,VTC Ventures,7
Seed Round - Blip,Seed,Seed,"$2,100,000","Feb 7, 2023",Blip,Blip is a bill payment platform designed for financial tech companies.,"Apps, Payments, Software",—,"New York, New York, United States, North America",www.tryblip.com,,"$2,100,000",Seed,1,—,10
Seed Round - Ocho,Seed,Seed,"$4,500,000","Dec 8, 2022",Ocho,Ocho offers business owners the Ocho Solo401K as a starting point for building their wealth.,"Financial Services, Wealth Management",—,"Brooklyn, New York, United States, North America",ocho.com/,,"$4,500,000",Seed,1,Vibe VC,6
Seed Round - Ledge,Seed,Seed,"$9,000,000","Feb 16, 2023",Ledge,Ledge is a command center for payments built for finance teams operating at scale.,"Financial Services, FinTech, Information Technology, Payments",—,"New York, New York, United States, North America",www.ledge.co,,"$9,000,000",Seed,2,New Enterprise Associates,5
Seed Round - Scenario,Seed,Seed,"$6,000,000","Jan 19, 2023",Scenario,Scenario is a developer of application modeling 3D objects for the metaverse.,"3D Technology, Information Technology, Software",—,"San Francisco, California, United States, North America",www.scenario.com/,,"$6,000,000",Seed,1,Play Ventures,11
Seed Round - Perennial Labs,Seed,Seed,"$12,000,000","Dec 7, 2022",Perennial Labs,Decentralized-finance platform used to trade derivatives,"Blockchain, Finance, Financial Services",—,"New Castle, Delaware, United States, North America",perennial.finance/,,"$12,000,000",Seed,1,"Polychain, Variant",19
Seed Round - Goldenset Collective,Seed,Seed,"$10,000,000","Jan 18, 2023",Goldenset Collective,Goldenset Collective is a platform for investing in and supporting the next generation of digital creators.,"Business Development, Enterprise, Information Technology, Media and Entertainment",—,"Los Angeles, California, United States, North America",www.goldenset.com,,"$10,000,000",Seed,1,"A.Capital Ventures, Lerer Hippeau",8
Seed Round - Posterity Health,Seed,Seed,"$7,500,000","Jan 17, 2023",Posterity Health,"Posterity Health educates, engaged, and encourages couples to approach the conception process together as an integrated unit.","Fertility, Health Care, Wellness",—,"Parker, Colorado, United States, North America",posterityhealth.com/,,"$17,180,589",Seed,2,Distributed Ventures,6
"Seed Round - Bobsled, Inc.",Seed,Seed,"$7,000,000","Jan 1, 2023","Bobsled, Inc.",Bobsled is the fastest way to share data to any cloud or platform.,"Big Data, Cloud Data Services, SaaS",—,"Los Angeles, California, United States, North America",www.bobsled.co,,"$24,000,000",Early Stage Venture,2,.406 Ventures,1
Seed Round - Betty,Seed,Seed,"$5,000,000","Feb 14, 2023",Betty,Betty is a mobile gaming entertainment company that develops the intersection of casual mobile gaming and real money online casinos.,"Casino, Gaming, Media and Entertainment",—,"New York, New York, United States, North America",betty.ca,,"$6,800,000",Seed,3,Karlani Capital,7
Seed Round - HUSSLUP,Seed,Seed,"$2,500,000","Dec 19, 2022",HUSSLUP,HUSSLUP enables creators build a diverse global community through personal profiles with verified credits.,Media and Entertainment,—,"Los Angeles, California, United States, North America",husslup.com/,,"$2,620,000",Seed,3,"f7 Ventures, Fuel Capital",7
Seed Round - Recall.ai,Seed,Seed,"$2,700,000","Dec 29, 2022",Recall.ai,Recall.ai is a software Development company.,—,—,"San Francisco, California, United States, North America",recall.ai/,,"$2,700,000",Seed,3,—,12
Seed Round - VulnCheck,Seed,Seed,"$3,200,000","Feb 9, 2023",VulnCheck,"VulnCheck is a cyber threat Intelligence platform,",Cyber Security,—,"Lexington, Massachusetts, United States, North America",vulncheck.com/,,"$3,200,000",Seed,1,Sorenson Ventures,6
Seed Round - knownwell,Seed,Seed,"$4,500,000","Jan 19, 2023",knownwell,knownwell is on metabolic health and obesity medicine.,"Health Care, Medical",—,"Needham, Massachusetts, United States, North America",www.knownwell.co/,,"$4,500,000",Seed,1,Flare Capital Partners,7
Seed Round - Rivet Work,Seed,Seed,"$5,600,000","Feb 14, 2023",Rivet Work,"Rivet helps companies schedule, forecast, acquire and dispatch skilled workers and equipment to jobs and jobsites.","Construction, Human Resources, Recruiting, SaaS, Scheduling, Software",Women Founded,"Detroit, Michigan, United States, North America",rivet.work,,"$8,300,000",Seed,3,Defy.vc,8
Seed Round - Lavender,Seed,Seed,"$2,200,000","Feb 2, 2023",Lavender,Lavender is a software application that offers AI sales email coaches and web services.,"Artificial Intelligence, Email Marketing, Software",—,"New York, New York, United States, North America",www.lavender.ai,,"$13,200,000",Early Stage Venture,2,"Kyber Knight Capital, Signia Venture Partners",8
Seed Round - ImmuneBridge,Seed,Seed,"$12,000,000","Jan 9, 2023",ImmuneBridge,ImmuneBridge is developing allogeneic immunotherapies for cancer.,"Biotechnology, Health Care, Information Technology",—,"San Francisco, California, United States, North America",www.immunebridge.com/,,"$12,000,000",Seed,2,"Insight Partners, M Ventures",4
Seed Round - Starling Medical,Seed,Seed,"$3,400,000","Jan 27, 2023",Starling Medical,Starling develops predictive technology to identify chronic illnesses earlier.,Health Care,—,"Houston, Texas, United States, North America",www.starlingmedical.com,,"$3,730,988",Seed,5,Rebel Fund,13
Pre Seed Round - Inkle,Pre-Seed,Seed,"$1,500,000","Feb 6, 2023",Inkle,"Inkle had a software to make accounting, tax, and compliance simple, scalable, affordable, and on-demand for global companies.","Information Services, Web Development",—,"Lewes, Delaware, United States, North America",www.inkle.io,,"$1,500,000",Seed,1,Picus Capital,3
Seed Round - Spatial Labs,Seed,Seed,"$10,000,000","Jan 26, 2023",Spatial Labs,"A leading hardware-software infrastructure company shaping the future of consumer experience, and connectivity between brands","Blockchain, Digital Marketing, Software",—,"Los Angeles, California, United States, North America",www.slabs.one,,"$14,000,000",Seed,3,Blockchain Capital,6
