Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Sandbox Banking,Seed,Seed,"$4,300,000","Nov 17, 2022",Sandbox Banking,"Sandbox Banking provides banking-as-a-service technology to banks, credit unions, and fintech.","Banking, Data Integration, Financial Services, FinTech, Innovation Management","South Asian Founded, South Asian Led","Brooklyn, New York, United States, North America",sandboxbanking.com/,,"$6,075,000",Seed,9,Horizon Ventures,4
Pre Seed Round - DataBrain,Pre-Seed,Seed,"$500,000","Nov 28, 2022",DataBrain,"Build customer facing dashboards, 10X faster",—,—,"San Francisco, California, United States, North America",www.usedatabrain.com,,"$500,000",Seed,1,—,7
Pre Seed Round - Ordr Smart,Pre-Seed,Seed,"$220,000","Nov 20, 2022",Ordr Smart,Ordr Smart offers a sales management platform helping to process sample requests and measure all costs associated with it.,"Food and Beverage, Sales Automation, Supply Chain Management",—,"Chicago, Illinois, United States, North America",www.ordrsmart.com/,,"$220,000",Seed,1,—,2
Seed Round - Virtualness,Seed,Seed,"$8,000,000","Nov 16, 2022",Virtualness,Virtualness is a mobile-first platform created to assist brands and creators in navigating the challenging Web3 environment.,"Information Technology, Internet",—,"San Francisco, California, United States, North America",virtualness.io/,,"$8,250,000",Seed,2,Blockchange Ventures,20
Pre Seed Round - Leta,Pre-Seed,Seed,"$3,000,000","Nov 22, 2022",Leta,Leta Technology is a software development company that creates supply chain and logistics.,"Software, Web Development",—,"New Castle, Delaware, United States, North America",leta.ai,,"$3,000,000",Seed,1,—,9
Seed Round - Notifi,Seed,Seed,"$10,000,000","Nov 9, 2022",Notifi,Web3 Messaging Infrastructure Services,—,—,"Seattle, Washington, United States, North America",notifi.network/,,"$12,500,000",Seed,2,"Hashed, Race Capital",10
Pre Seed Round - Popup,Pre-Seed,Seed,"$3,500,000","Nov 22, 2022",Popup,We're reinventing the online store. Popup is the no-code commerce platform that lets you control the customer journey.,"E-Commerce, Software",—,"Claymont, Delaware, United States, North America",www.popup.store,,"$3,500,000",Seed,1,Accel,10
Pre Seed Round - DIA,Pre-Seed,Seed,"$270,000","Dec 1, 2022",DIA,DIA builds non-invasive sensors to measure biomarkers at home through saliva and sweat,"Fitness, Health Care, Medical Device, Wellness",—,"Newark, New Jersey, United States, North America",www.diasensor.com/,,"$480,000",Seed,6,SOSV,2
Seed Round - Ixana,Seed,Seed,"$3,000,000","Nov 29, 2022",Ixana,Ixana operates as a wearable hardware company.,"Computer, Electronics, Hardware",—,"Seattle, Washington, United States, North America",ixana.ai/,,"$3,000,000",Seed,1,EvoNexus,7
Pre Seed Round - Keep Company,Pre-Seed,Seed,"$800,000","Dec 1, 2022",Keep Company,"Helping organizations care for, and keep, parents and caregivers.","Employee Benefits, Human Resources, Professional Services, Wellness","Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led","Bethesda, Maryland, United States, North America",keep-company.com/,,"$800,000",Seed,1,—,2
Seed Round - Marco,Seed,Seed,"$10,000,000","Oct 25, 2022",Marco,Marco provides a tech-enabled financing platform designed for small and medium-sized businesses.,"Commercial Lending, Financial Services, FinTech, Trading Platform",Hispanic / Latine Founded,"Miami, Florida, United States, North America",www.marcofi.com,,"$326,350,000",—,8,—,6
Seed Round - Hubble,Seed,Seed,"$1,000,000","Nov 18, 2022",Hubble,Hubble conducts continuous product research and builds automated workflows to gather insights directly from real product users.,"Data Visualization, Product Research, Productivity Tools, Software",—,"New York, New York, United States, North America",www.hubble.team,,"$1,000,000",Seed,2,—,5
Seed Round - Carv,Seed,Seed,"$4,000,000","Nov 22, 2022",Carv,Carv improves resource management and sales negotiations by proactively bridging the gap between sales and project team capacity.,"Productivity Tools, Project Management, SaaS, Software",—,"Florence, Massachusetts, United States, North America",carv.io,,"$4,000,000",Seed,1,Vertex Venture Holdings,11
Seed Round - Zitti,Seed,Seed,"$3,500,000","Nov 29, 2022",Zitti,Zitti is a payment and credit platform built for food industry management and vendors.,"Financial Services, Payments, Restaurants",—,"Santa Monica, California, United States, North America",www.zitti.com/,,"$7,500,000",Seed,2,"Oceans, Serena Ventures",4
Seed Round - Arcade2earn,Seed,Seed,"$3,200,000","Oct 19, 2022",Arcade2earn,Arcade2earn is the GameFi platform that gives its community the opportunity to earn access to the ecosystem.,"Blockchain, Gaming",—,"New Castle, Delaware, United States, North America",www.arcade2earn.io/,,"$3,200,000",Seed,1,Crypto.com,30
Seed Round - boam.ai,Seed,Seed,"$1,600,000","Dec 1, 2022",boam.ai,The future of restaurant intelligence.,"Artificial Intelligence, Enterprise Software, Food and Beverage, Machine Learning, Software",—,"Miami, Florida, United States, North America",boam.ai/,,"$1,600,000",Seed,1,—,13
Seed Round - MotherDuck,Seed,Seed,"$12,500,000","Nov 15, 2022",MotherDuck,Data Infrastructure and Analytics for data big and small.,"Analytics, Database, Machine Learning, Software",—,"Seattle, Washington, United States, North America",motherduck.com/,,"$47,500,000",Early Stage Venture,2,Redpoint,7
Pre Seed Round - Plufl,Pre-Seed,Seed,"$200,000","Oct 21, 2022",Plufl,Plufl operates as a company that sells dog beds for humans.,"Furniture, Retail",—,"Seattle, Washington, United States, North America",weareplufl.com/,,"$490,657",Seed,2,"Lori Greiner, Mark Cuban",2
Seed Round - Nucleo,Seed,Seed,"$4,000,000","Nov 22, 2022",Nucleo,Nucleo will promote the adoption of blockchain technologies that protect user privacy.,"Blockchain, Information Technology, Software",—,"Santa Monica, California, United States, North America",www.gonucleo.xyz/,,"$4,000,000",Seed,1,"6th Man Ventures, Bain Capital Crypto",13
Pre Seed Round - Eclipse,Pre-Seed,Seed,"$6,000,000","Sep 27, 2022",Eclipse,Eclipse is building the fastest Ethereum L2 by using the Solana Virtual Machine.,"Blockchain, Enterprise Software",—,"San Francisco, California, United States, North America",eclipse.builders/,,"$15,000,000",Seed,2,Polychain,13
Seed Round - r.Cup,Seed,Seed,"$3,724,000","Nov 22, 2022",r.Cup,"R.Cup provides event venues, businesses, and other operations with cost-effective reusable alternatives to single-use disposables.","GreenTech, Recycling, Sustainability",—,"Minneapolis, Minnesota, United States, North America",rcup.com/,,"$3,724,000",Seed,1,—,—
Seed Round - New Computer Corporation,Seed,Seed,"$2,500,000","Oct 19, 2022",New Computer Corporation,New Computer Corporation provides an application program interface for web3 infrastructure.,"Software, Web Development",—,"Los Angeles, California, United States, North America",ncc.la,,"$2,500,000",Seed,2,Borderless Capital,12
Seed Round - Lyso,Seed,Seed,"$1,200,000","Nov 28, 2022",Lyso,Lyso is a software that fully automates the checkout process within milliseconds on retail websites.,"E-Commerce, Retail Technology, SaaS",—,"Palo Alto, California, United States, North America",lysoai.com,,"$1,200,000",Seed,1,Sequoia Capital,3
Seed Round - Kudos,Seed,Seed,"$7,000,000","Oct 21, 2022",Kudos,Kudos is a smart assistant in the browser that tells the customer the best card to use when they check out when shopping online.,"Credit Cards, Shopping, Software",—,"Woodland Hills, California, United States, North America",www.joinkudos.com/,,"$7,000,000",Seed,2,Patron,8
Pre Seed Round - Shelfleet,Pre-Seed,Seed,"$200,000","Nov 1, 2022",Shelfleet,Shelfleet unlocks physical retail space to online brands,"Information Services, Information Technology",—,"Austin, Texas, United States, North America",www.shelfleet.com/,,"$320,000",Seed,2,—,6
Pre Seed Round - VirgilHR,Pre-Seed,Seed,"$1,500,000","Nov 7, 2022",VirgilHR,VirgilHR is a SaaS solution that provides HR professionals with instant employment and labor law guidance.,"Consulting, Information Technology",—,"Washington, District of Columbia, United States, North America",virgilhr.com,,"$1,500,000",Seed,1,Techstars Workforce Development Accelerator,5
Seed Round - Screeb,Seed,Seed,"€1,500,000","Nov 1, 2022",Screeb,"Screeb is a customer feedback loop solutions firm that provides user research, product analytics and customer support services.","Analytics, Customer Service, Internet, Security",—,"San Francisco, California, United States, North America",screeb.app,,"$1,781,585",Seed,2,—,7
Seed Round - LyRise,Seed,Seed,"$120,000","Oct 1, 2022",LyRise,"LyRise is a platform that provides companies with an easier, faster way to hire and work with vetted AI and Data talents.","Artificial Intelligence, Information Technology, Software, Virtual Workforce",—,"Oakland, California, United States, North America",www.lyrise.co,,"$320,000",Seed,3,—,2
Seed Round - Genomate Health,Seed,Seed,"$5,729,007","Oct 1, 2022",Genomate Health,Genomate Health is a digital health company that develops computational (AI) solutions for personalized medicine.,"Biotechnology, Health Care, Life Science",—,"Cambridge, Massachusetts, United States, North America",www.genomate.health/,,"$5,729,007",Seed,1,Jared Schrieber,3
"Seed Round - RenewWest, Inc",Seed,Seed,"$3,200,000","Nov 14, 2022","RenewWest, Inc","RenewWest is a climate, finance, and land management company that speed carbon projects up, from start to finish.","Environmental Consulting, Finance, Forestry",—,"Denver, Colorado, United States, North America",www.renewwest.com/,,"$3,200,000",Seed,1,"Aspiration, One Small Planet",3
Seed Round - Anzen,Seed,Seed,"$9,300,000","Nov 8, 2022",Anzen,Executive risk insurance & the tools needed to avoid using it.,"Enterprise Software, InsurTech, Software",—,"San Francisco, California, United States, North America",www.anzen.com/,,"$10,000,000",Seed,3,Andreessen Horowitz,8
Seed Round - Panoptic,Seed,Seed,"$4,500,000","Oct 24, 2022",Panoptic,"Panoptic is a perpetual, oracle-free, instant-settlement options trading protocol on the Ethereum blockchain.","Finance, FinTech, Information Technology, Software",—,"Brookline, Massachusetts, United States, North America",www.panoptic.xyz/,,"$4,500,000",Seed,1,gumi Cryptos Capital (gCC),12
Seed Round - OneSchema,Seed,Seed,"$6,300,000","Nov 16, 2022",OneSchema,OneSchema develops embeddable tools designed to detect and correct errors in CSV data.,"Big Data, Productivity Tools, SaaS",—,"San Francisco, California, United States, North America",www.oneschema.co,,"$6,425,000",Seed,2,General Catalyst,15
Pre Seed Round - Synonym Biotechnologies,Pre-Seed,Seed,"$6,300,000","Oct 14, 2022",Synonym Biotechnologies,Synonym is a financing and development platform for essential biomanufacturing infrastructure.,"Biotechnology, Finance, FinTech",—,"New York, New York, United States, North America",www.synonym.bio,,"$6,300,000",Seed,2,—,6
Pre Seed Round - Kalder,Pre-Seed,Seed,"$3,000,000","Nov 9, 2022",Kalder,"Kalder is the interactive loyalty platform powered by web3, enabling brands to turn customers advocates.","Apps, Brand Marketing, Cryptocurrency, Digital Marketing, Loyalty Programs, SaaS",—,"New York, New York, United States, North America",kalder.app/,,"$3,000,000",Seed,1,500 Emerging Europe,11
Pre Seed Round - Airstack,Pre-Seed,Seed,"$3,800,000","Oct 20, 2022",Airstack,Airstack is an AI-powered web3 developer platform,"Blockchain, Developer APIs",—,"Miami Beach, Florida, United States, North America",airstack.xyz/,,"$7,200,000",Seed,2,—,23
Seed Round - Firetail,Seed,Seed,"$5,000,000","Nov 27, 2022",Firetail,FireTail is bringing a new approach to API security - security through code.,"Developer APIs, Information Technology, Software",—,"Mclean, Virginia, United States, North America",www.firetail.io/,,"$5,000,000",Seed,1,Paladin Capital Group,7
Seed Round - Scheduler AI,Seed,Seed,"$1,000,000","Oct 10, 2022",Scheduler AI,"Scheduler AI's patented, Chat AI Scheduling™ technology streamlines scheduling by integrating directly into popular messaging applications.","Artificial Intelligence, Messaging, Software",—,"Cincinnati, Ohio, United States, North America",www.scheduler.ai,,"$1,000,000",Seed,1,Drive Capital,4
Pre Seed Round - Layerswap,Pre-Seed,Seed,"$2,125,000","Nov 10, 2022",Layerswap,"Helping blockchain projects onboard users from CEXes, wallets and other blockchains.","Cryptocurrency, Financial Exchanges, FinTech",—,"Middletown, Delaware, United States, North America",www.layerswap.io/,,"$2,242,000",Seed,2,Delta Blockchain Fund,4
Seed Round - Mirage,Seed,Seed,"$1,400,000","Nov 29, 2022",Mirage,"Mirage creates, stores, and markets Augmented Reality and NFT content.","Information Technology, Internet",—,"New York, New York, United States, North America",mirage.space/,,"$1,400,000",Seed,1,"Aglaé Ventures, Delphi Ventures",10
Seed Round - treet,Seed,Seed,"$3,500,000","Oct 13, 2022",treet,Treet helps modern brands grow responsibly through resale,"E-Commerce, E-Commerce Platforms, Fashion, Retail",—,"San Francisco, California, United States, North America",www.treet.co/,,"$6,420,000",Seed,3,First Round Capital,7
Seed Round - Seasats,Seed,Seed,"$10,000,000","Oct 19, 2022",Seasats,Seasats: Effortless ocean data.,"Artificial Intelligence, Drones, Marine Technology, National Security, Robotics",—,"San Diego, California, United States, North America",seasats.com/,,"$10,010,000",Seed,5,L3 Harris Technologies,4
Seed Round - Optim Finance,Seed,Seed,"$3,900,000","Oct 1, 2022",Optim Finance,Optim Finance builds software that provides decentralized solutions on the blockchain.,"Blockchain, Finance, Software",—,"Atlanta, Georgia, United States, North America",www.optim.finance,,"$3,900,000",Seed,1,—,8
Seed Round - Boostly,Seed,Seed,"$1,650,000","Nov 15, 2022",Boostly,A text marketing system for restaurants that works seamlessly with your POS & online ordering providers,"Advertising, Mobile Advertising, Retail Technology, SMS, Software",—,"Lehi, Utah, United States, North America",boostly.com,,"$1,775,000",Seed,2,—,8
Seed Round - TuMeke,Seed,Seed,"$2,500,000","Oct 20, 2022",TuMeke,TuMeke offers an ergonomic assessment platform to eliminate workplace musculoskeletal injuries.,"Risk Management, Software, Wellness",—,"San Mateo, California, United States, North America",www.tumeke.io/,,"$2,500,000",Seed,3,GSR Ventures,9
Seed Round - ArenaCX,Seed,Seed,"$4,192,172","Dec 1, 2022",ArenaCX,ArenaCX is an outsourcing management platform helping businesses improve customer support.,"Customer Service, Outsourcing, Service Industry",—,"Raleigh, North Carolina, United States, North America",www.arenacx.com/,,"$6,192,172",Seed,3,"Beyond Capital, Eagle Ventures, Sovereign’s Capital",4
Seed Round - Tellus,Seed,Seed,"$26,000,000","Oct 12, 2022",Tellus,"Tellus is a smart savings platform powered by real estate. With the Tellus Boost, savers can budget smarter, set goals and save faster.","Financial Services, FinTech, Mobile Payments, Personal Finance, Property Management, Real Estate",—,"Cupertino, California, United States, North America",www.tellusapp.com,,"$26,000,000",Seed,1,Andreessen Horowitz,9
Seed Round - Seeds,Seed,Seed,"$2,700,000","Nov 17, 2022",Seeds,Seeds empowers financial advisors to more deeply understand investors and to automatically deliver custom portfolios that align.,"Advice, B2B, Financial Services, FinTech, Wealth Management",—,"New York, New York, United States, North America",www.seedsinvestor.com/,,"$5,319,999",Seed,5,Social Leverage,7
Seed Round - Scoop,Seed,Seed,"$8,000,000","Nov 17, 2022",Scoop,"Your in-office days should be awesome days. Instant, effortless planning tools for hybrid employees.","Productivity Tools, Software, Virtual Workforce",—,"San Francisco, California, United States, North America",www.scoopforwork.com,,"$8,000,000",Seed,1,Semil Shah,10
Seed Round - RedBrick AI,Seed,Seed,"$4,610,000","Nov 23, 2022",RedBrick AI,RedBrick AI is a SaaS platform for annotating medical data.,"Artificial Intelligence, Information Technology, Software",—,"Claymont, Delaware, United States, North America",redbrickai.com,,"$4,610,000",Seed,3,"Peak XV Partners, Surge",3
Pre Seed Round - Switch Bioworks,Pre-Seed,Seed,"$2,300,000","Oct 10, 2022",Switch Bioworks,Switch Bioworks produces sustainable nitrogen fertilizer by reprogramming naturally occurring symbiotic microbes to produce fertilizers.,"Agriculture, AgTech, Biotechnology, CleanTech",—,"San Carlos, California, United States, North America",www.switchbioworks.com/,,"$8,100,000",Seed,3,—,3
Pre Seed Round - CausalTwin,Pre-Seed,Seed,"$37,500","Oct 21, 2022",CausalTwin,"We create living, breathing digital twins of the world around us.","Computer Vision, Drones",—,"San Francisco, California, United States, North America",causaltwin.ai,,"$37,500",Seed,1,—,3
Seed Round - Capitol,Seed,Seed,"$10,000,000","Nov 22, 2022",Capitol,Capitol is an AI platform providing data solutions for the healthcare industry.,"Analytics, Artificial Intelligence, Data Visualization, Health Care, Software",—,"New York, New York, United States, North America",www.capitol.ai,,"$10,000,000",Seed,1,468 Capital,10
Pre Seed Round - Fearless+,Pre-Seed,Seed,"$1,000,000","Nov 16, 2022",Fearless+,Fearless+ is empowering the next generation by reimagining how young people prepare for their future.,"EdTech, Training",—,"New City, New York, United States, North America",fearlessplus.com/,,"$1,000,000",Seed,1,Clear Heights Ventures,8
Seed Round - Pimly,Seed,Seed,"$5,000,000","Sep 26, 2022",Pimly,Pimly offers Salesforce product experience management.,"Customer Service, Information and Communications Technology (ICT), Sales",—,"Chicago, Illinois, United States, North America",www.pimly.co,,"$5,000,000",Seed,1,High Alpha,4
Seed Round - nftperp,Seed,Seed,"$1,700,000","Nov 28, 2022",nftperp,nftperp is an NFT perpetual contract trading platform.,"Blockchain, Financial Services, Trading Platform",—,"Washington, District of Columbia, United States, North America",nftperp.xyz/,,"$1,700,000",Seed,1,—,12
Seed Round - Thred Technologies,Seed,Seed,"$3,500,000","Nov 9, 2022",Thred Technologies,Thred Technologies is an AI-powered NFT search and discovery platform that is currently in private beta.,"Artificial Intelligence, Cryptocurrency, Search Engine",—,"Seattle, Washington, United States, North America",thred.xyz/,,"$3,500,000",M&A,1,Brightloom,3
Seed Round - Teleport,Seed,Seed,"$9,000,000","Oct 27, 2022",Teleport,"Teleport is a web3 protocol for ridesharing that will be owned and governed by its drivers, passengers, and builders.","B2B, B2C, Information Technology, Internet, Taxi Service, Transportation, Travel",—,"Miami, Florida, United States, North America",www.teleport.xyz/,,"$9,885,000",Seed,3,"Foundation Capital, Road Capital Management",11
Seed Round - Streamline AI,Seed,Seed,"$3,000,000","Nov 2, 2022",Streamline AI,Streamline AI is a developer of intelligent intake and workflow automation software purpose-built for legal teams.,"Legal Tech, Software",—,"Millbrae, California, United States, North America",www.streamline.ai,,"$3,000,000",Seed,1,Oceans,8
Seed Round - Navengage,Seed,Seed,"$1,300,000","Sep 27, 2022",Navengage,We help universities organize and optimize their student engagement.,"EdTech, Higher Education, Information Technology, Secondary Education, Software",—,"Conshohocken, Pennsylvania, United States, North America",navengage.com,,"$1,300,000",Seed,1,Nelnet,2
Seed Round - Midi Health,Seed,Seed,"$14,000,000","Oct 27, 2022",Midi Health,"Midi is a virtual care clinic for women that treats depression, gynecological cancer, and period problems.","Health Care, Medical, Women's",—,"Menlo Park, California, United States, North America",www.joinmidi.com,,"$27,869,993",—,2,"Felicis, SemperVirens Venture Capital",13
Pre Seed Round - Flamel AI,Pre-Seed,Seed,"$2,000,000","Nov 30, 2022",Flamel AI,Flamel AI provides a fully AI-driven design studio for influencer marketing content.,"Artificial Intelligence, Content, Digital Marketing, Social Media Marketing",—,"Cincinnati, Ohio, United States, North America",www.flamel.ai/,,"$2,000,000",Seed,1,Omaha Capital,5
Seed Round - Apex - Spacecraft Manufacturing,Seed,Seed,"$10,000,000","Oct 25, 2022",Apex - Spacecraft Manufacturing,Apex manufactures smallsat buses for commercial and government customers.,"Aerospace, Commercial, Manufacturing",—,"Los Angeles, California, United States, North America",www.apexspace.com,,"$26,000,000",Early Stage Venture,2,Andreessen Horowitz,13
Seed Round - Carbon Reform,Seed,Seed,"$3,000,000","Nov 29, 2022",Carbon Reform,Carbon Reform is a climate-tech startup that offers a carbon capture and pollution-control device to reduce CO2 levels in the atmosphere.,"CleanTech, Energy, Environmental Engineering",—,"Newark, Delaware, United States, North America",www.carbonreform.com,,"$3,000,000",Seed,1,Azolla Ventures,6
Seed Round - Amplio,Seed,Seed,"$6,000,000","Nov 29, 2022",Amplio,Amplio enables you to reclaim control of your supply chain by making sourcing more cost-effective.,"Hardware, Logistics, Robotics, Semiconductor, Supply Chain Management, Transportation",—,"Indianapolis, Indiana, United States, North America",www.getamplio.com,,"$6,000,000",Seed,1,Construct Capital,7
Seed Round - React Network,Seed,Seed,"$4,200,000","Nov 17, 2022",React Network,React Network aims to modernize the national power grid by creating a community owned network connecting energy storage assets.,"Blockchain, Energy",—,"Austin, Texas, United States, North America",www.reactnetwork.io/,,"$4,200,000",Seed,1,"Lattice Fund, Lerer Hippeau",8
Seed Round - GigFinesse,Seed,Seed,"$3,580,292","Sep 23, 2022",GigFinesse,GigFinesse helps venues and artists to streamline booking and helps both parties maximize their exposure and revenue via data.,"Internet, Music, Software",—,"New York, New York, United States, North America",www.gigfinesse.com/,,"$3,580,292",Seed,1,"Bessemer Venture Partners, Cosmic Venture Partners",3
Pre Seed Round - Hedgehog,Pre-Seed,Seed,"$3,785,000","Nov 22, 2022",Hedgehog,Hedgehog is an open Network Fabric for the Distributed Cloud.,"Cloud Infrastructure, Computer, Open Source",—,"Seattle, Washington, United States, North America",githedgehog.com,,"$3,785,000",Seed,1,Engineering Capital,6
Pre Seed Round - 222,Pre-Seed,Seed,"$1,075,000","Nov 14, 2022",222,accelerating chance social encounters.,"Information Technology, Social Media, Social Network",—,"Los Angeles, California, United States, North America",222.place,,"$3,575,000",Seed,2,General Catalyst,10
Seed Round - WorkTorch,Seed,Seed,"$2,300,000","Nov 7, 2022",WorkTorch,WorkTorch is a career discovery platform for the service economy.,"Human Resources, Software","Black / African American Founded, Black / African American Led, Women Founded, Women Led","Wichita, Kansas, United States, North America",worktorch.io,,"$4,180,000",Seed,4,Tenzing Capital (Tenzing.vc),9
Seed Round - Bookkeep,Seed,Seed,"$6,600,000","Oct 20, 2022",Bookkeep,"Bookkeep.com is a provider of summarized financial automation for retail, restaurant, and ecommerce businesses.","Accounting, Data Center Automation, Sales, Software",—,"Brooklyn, New York, United States, North America",bookkeep.com,,"$9,900,000",Seed,2,Fin Capital,6
Seed Round - WARP,Seed,Seed,"$5,700,000","Dec 1, 2022",WARP,"Warp connects shippers, carriers, and facilities to digitize the trucking model and create the efficient routes for middle-mile freight.","Logistics, Supply Chain Management",—,"Los Angeles, California, United States, North America",wearewarp.com/,,"$16,200,000",Seed,4,—,3
Seed Round - Guaranteed,Seed,Seed,"$6,500,000","Nov 3, 2022",Guaranteed,"Guaranteed is a care company that makes tough moments easier by blending at-home treatment with cutting-edge technology,","Elder Care, Health Care, Home Health Care",—,"New York, New York, United States, North America",www.onguaranteed.com/,,"$6,500,000",Seed,2,BrandProject,6
Seed Round - Pangeam Inc.,Seed,Seed,"$1,500,000","Dec 1, 2022",Pangeam Inc.,Pangeam is a human analytics platform powered by deep learning sensors.,"Commercial Real Estate, Enterprise Software, SaaS, Sensor, Test and Measurement",—,"San Francisco, California, United States, North America",www.pangeam.com,,"$2,750,000",Seed,3,SNR.vc,2
Seed Round - Durable,Seed,Seed,"$6,250,000","Dec 1, 2022",Durable,"Durable is an online platform that assists service businesses with the setup, templates, marketing, and invoicing of their company.","Billing, Business Development, Marketing, Software",—,"San Francisco, California, United States, North America",durable.co/,,"$12,500,000",Seed,3,—,8
Seed Round - Omneky,Seed,Seed,"$8,000,000","Nov 15, 2022",Omneky,Omneky generates personalized creative content at scale.,"Advertising Platforms, Business Intelligence, Content, Data Integration, Graphic Design, Intelligent Systems, Mobile Advertising, Personalization, Social Media Advertising, Video Advertising",—,"San Francisco, California, United States, North America",www.omneky.com,,"$11,000,000",Seed,2,John Donovan,5
Pre Seed Round - Pickleheads,Pre-Seed,Seed,"$750,000","Oct 1, 2022",Pickleheads,Pickleheads is a pickleball-playing court location-finding software.,—,—,"Atlanta, Georgia, United States, North America",www.pickleheads.com,,"$750,000",Seed,1,—,3
Seed Round - Earth Force Technologies,Seed,Seed,"$8,600,000","Nov 29, 2022",Earth Force Technologies,Earth Force is a Vegetation Management System platform.,Environmental Consulting,—,"San Francisco, California, United States, North America",www.earthforce.io/,,"$8,600,000",Seed,1,Alley Robotics Ventures,5
Seed Round - Fordefi,Seed,Seed,"$18,000,000","Nov 8, 2022",Fordefi,Fordefi is a company that specialises in financial technology and software.,"Blockchain, Cryptocurrency, FinTech, Software",Middle Eastern / North African Led,"New York, New York, United States, North America",fordefi.com,,"$18,000,000",Seed,1,Lightspeed Venture Partners,11
Seed Round - Metrobi,Seed,Seed,"$768,000","Sep 21, 2022",Metrobi,"Metrobi aims to support local food and beverage makers with logistics, financial, and marketing tools and help them expand their businesses.","Artificial Intelligence, Courier Service, Delivery, Delivery Service, Fleet Management, Food Delivery, Last Mile Transportation, Machine Learning, SaaS, Same Day Delivery",—,"Boston, Massachusetts, United States, North America",metrobi.com,,"$3,517,600",—,8,—,2
