Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Solu Therapeutics,Seed,Seed,"$31,000,000","Aug 1, 2023",Solu Therapeutics,Solu Therapeutics is a precision-medicine-focused company developing therapeutics to eliminate disease-driving cells.,"Biotechnology, Therapeutics",—,"Boston, Massachusetts, United States, North America",solutherapeutics.com,,"$31,000,000",Seed,1,"Longwood Fund, Sante Ventures",5
Seed Round - Cohart,Seed,Seed,"$4,000,000","Aug 2, 2023",Cohart,"Cohart is a platform that connects artists, fans, and collectors to discover art that they love.","Apps, Art, Marketplace",—,"Sausalito, California, United States, North America",cohart.com/,,"$4,000,000",Seed,1,"Courtside Ventures, Slauson & Co.",12
Seed Round - Helpful,Seed,Seed,"$7,500,000","Jul 27, 2023",Helpful,Helpful simplifies family caregiving by combining your loved one's insurance benefits and medical records into one user-friendly platform.,"Family, Finance, Insurance",—,"Cambridge, Massachusetts, United States, North America",www.wearehelpful.com/,,"$7,500,000",Seed,1,Redesign Health,1
Pre Seed Round - Jericho Security,Pre-Seed,Seed,"$3,000,000","Aug 3, 2023",Jericho Security,Jericho Security is protect the world from the emerging dangers of generative AI cyberattacks.,"Cyber Security, Security",—,"Nyack, New York, United States, North America",www.jerichosecurity.com,,"$3,000,000",Seed,1,Era,11
Seed Round - Paccurate,Seed,Seed,"$3,500,000","Jun 22, 2023",Paccurate,Paccurate is a cartonization API that lowers shipping costs and speeds up shipping.,"Developer APIs, Enterprise Resource Planning (ERP), Logistics, Software, Supply Chain Management",—,"Brooklyn, New York, United States, North America",www.paccurate.io,,"$5,700,000",Seed,2,Tech Square Ventures,7
Pre Seed Round - Parcha AI,Pre-Seed,Seed,"$1,750,000","Aug 7, 2023",Parcha AI,Parchas AI Agents that enables businesses to automate their scale compliance and operations.,"Artificial Intelligence, Compliance, Enterprise Software, SaaS",—,"San Francisco, California, United States, North America",www.parcha.ai/,,"$5,000,000",Seed,2,Kindred Ventures,14
Seed Round - Frigade,Seed,Seed,"$3,000,000","Jul 21, 2023",Frigade,Frigade is a developer tool that makes it easy for developers to build better product onboarding and education.,"Developer Tools, Software",—,"San Francisco, California, United States, North America",frigade.com,,"$3,500,000",Seed,2,"Craft Ventures, La Famiglia",9
Seed Round - Finicast,Seed,Seed,"$12,800,000","Jul 27, 2023",Finicast,Finicast provides business financial planning and analysis software.,"Analytics, FinTech, Software",—,"San Mateo, California, United States, North America",www.finicast.com,,"$24,273,984",Seed,4,Celesta Capital,1
Pre Seed Round - Quench.ai,Pre-Seed,Seed,"€4,480,000","Jul 24, 2023",Quench.ai,Bringing just-in-time learning to busy professionals.,"Artificial Intelligence, Content Creators, E-Learning, EdTech, Video",—,"Murrieta, California, United States, North America",qunech.ai,,"$4,957,240",Seed,2,—,10
Seed Round - Akooda,Seed,Seed,"$11,000,000","Jul 25, 2023",Akooda,"Akooda is a Ops Intelligence platform, providing true insights on existing SaaS tools used across the digital footprint.","Artificial Intelligence, IT Management, Software",—,"Cambridge, Massachusetts, United States, North America",www.akooda.co/,,"$11,000,000",Seed,4,—,4
Seed Round - Trunk Tools,Seed,Seed,"$9,900,000","Jul 13, 2023",Trunk Tools,Trunk Tools is a construction finance company that aligns workers' incentives with measurable goals based on best practices.,"FinTech, Productivity Tools, Software",—,"New York, New York, United States, North America",trunktools.com,,"$9,900,000",Seed,2,Innovation Endeavors,3
Seed Round - Croissant,Seed,Seed,"$24,000,000","Jul 27, 2023",Croissant,Croissant is an application that resales products on behalf of customers.,"Advertising Platforms, Information Technology, Mobile Apps, Sales, Software",—,"Nashville, Tennessee, United States, North America",www.croissant.com,,"$48,000,000",Seed,3,—,3
Seed Round - Modives,Seed,Seed,"$3,000,000","Jul 26, 2023",Modives,Modives makes personal insurance verification simple for auto dealerships.,"Insurance, Professional Services",—,"Charlotte, North Carolina, United States, North America",modives.com/,,"$3,000,000",Seed,1,—,—
Seed Round - Verse,Seed,Seed,"$5,750,000","Jul 19, 2023",Verse,Verse makes it easy for organizations to buy and manage clean power.,"Enterprise Software, Renewable Energy",—,"San Francisco, California, United States, North America",verse.inc,,"$5,750,000",Seed,2,Coatue,7
Seed Round - Spearbit,Seed,Seed,"$7,000,000","Aug 10, 2023",Spearbit,Spearbit connects independent security experts to the Web3 projects that need them.,"Information Technology, Software, Web Apps",—,"New York, New York, United States, North America",spearbit.com,,"$8,500,000",Seed,2,Framework Ventures,6
Seed Round - Beeyond,Seed,Seed,"$10,050,000","Jul 27, 2023",Beeyond,"Beeyond optimizes any Out-of-Home media budget and produces more creative, strategic, segmented, and relevant campaigns.","Advertising, Media and Entertainment, PaaS",—,"Miami, Florida, United States, North America",www.beeyondmedia.com,,"$12,100,000",Seed,3,Ricardo Uribe,1
Seed Round - Parcha AI,Seed,Seed,"$3,250,000","Aug 7, 2023",Parcha AI,Parchas AI Agents that enables businesses to automate their scale compliance and operations.,"Artificial Intelligence, Compliance, Enterprise Software, SaaS",—,"San Francisco, California, United States, North America",www.parcha.ai/,,"$5,000,000",Seed,2,Initialized Capital,7
Seed Round - Nuclearn,Seed,Seed,"$2,500,000","Aug 1, 2023",Nuclearn,Nuclearn is a software company delivering AI solutions for automating Nuclear Industry tasks.,"Artificial Intelligence, Machine Learning, Nuclear, Software",—,"Phoenix, Arizona, United States, North America",nuclearn.ai,,"$2,500,000",Seed,1,AZ-VC,2
Seed Round - Channel19,Seed,Seed,"$2,700,000","Jun 20, 2023",Channel19,Channel19 is a personalized digital freight aggregation platform helping to make life easier for freight trucking industry.,"Freight Service, Logistics, Software, Supply Chain Management",—,"Fremont, California, United States, North America",www.channel19.io,,"$2,750,000",Seed,2,Augment Ventures,5
Pre Seed Round - Voia,Pre-Seed,Seed,"£2,200,000","Jul 30, 2023",Voia,Create Hollywood videos on your iPhone,"Augmented Reality, Film Production",—,"Sunnyvale, California, United States, North America",voia.com,,"$3,827,753",Seed,2,—,—
Seed Round - ReflexAI,Seed,Seed,"$3,300,000","Jul 27, 2023",ReflexAI,"ReflexAI provides organizations with tools that transform how they train, develop, and empower their frontline teams.","Information Technology, Machine Learning, Natural Language Processing",—,"New City, New York, United States, North America",www.reflexai.com/,,"$5,550,000",Seed,3,Footwork,4
Seed Round - Cleanlab,Seed,Seed,"$5,000,000","Jul 20, 2023",Cleanlab,Automated Data Curation for Boosting LLM performance and reliability of the Modern AI stack.,"Artificial Intelligence, Database, Machine Learning",—,"San Francisco, California, United States, North America",cleanlab.ai/,,"$5,000,000",Seed,1,Bain Capital Ventures,1
Seed Round - Wing Cloud,Seed,Seed,"$20,000,000","Jul 18, 2023",Wing Cloud,Wing Cloud is a cloud-oriented programming language,"Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Developer Tools, Open Source, PaaS, Simulation, Software, Software Engineering",—,"Wilmington, Delaware, United States, North America",www.wing.cloud/,,"$20,000,000",Seed,1,"Battery Ventures, Grove Ventures, StageOne Ventures",10
Pre Seed Round - Parlay,Pre-Seed,Seed,"$120,000","Jul 12, 2023",Parlay,Parlay helps community banks and credit unions qualify and convert more small business borrowers.,"Banking, Financial Services",—,"Alexandria, Virginia, United States, North America",parlay.finance,,"$120,000",Seed,2,Techstars,1
Pre Seed Round - Materian.AI,Pre-Seed,Seed,"$120,000","Jul 10, 2023",Materian.AI,"Materian.AI enhances the proposal competitiveness, mitigate risks and secure project success effortlessly.","Artificial Intelligence, E-Commerce Platforms, Financial Services",—,"Albuquerque, New Mexico, United States, North America",materian.ai/,,"$120,000",Seed,1,Techstars,1
Seed Round - Bluedot,Seed,Seed,"$5,000,000","Jun 29, 2023",Bluedot,Bluedot is a payment platform for EV charging stations.,"Automotive, Energy Management, Sharing Economy, Software, Transportation","Middle Eastern / North African Founded, Women Founded","San Francisco, California, United States, North America",thebluedot.co,,"$7,000,000",Seed,5,—,17
Pre Seed Round - Gushwork,Pre-Seed,Seed,"$2,100,000","Jul 20, 2023",Gushwork,Gushwork operates as an AI-powered global platform.,"Artificial Intelligence, Software",—,"Lewes, Delaware, United States, North America",www.gushwork.ai/,,"$2,100,000",Seed,1,Lightspeed India Partners,5
Pre Seed Round - House Numbers,Pre-Seed,Seed,"$3,750,000","Jul 11, 2023",House Numbers,House Numbers helps homeowners gain financial independence by understanding and optimizing their largest asset — their home.,"Artificial Intelligence, Consumer Lending, Financial Services, FinTech, Machine Learning",—,"San Francisco, California, United States, North America",housenumbers.io/cb,,"$3,750,000",Seed,1,Resolute Ventures,3
Seed Round - RecruitBot,Seed,Seed,"$8,200,000","Jul 11, 2023",RecruitBot,RecruitBot provides recruitment services using big data and machine learning technologies.,"Artificial Intelligence, Big Data, Machine Learning, Recruiting",—,"San Francisco, California, United States, North America",www.recruitbot.com/,,"$11,200,000",Seed,2,Slow Ventures,6
Seed Round - Magrathea,Seed,Seed,"$10,000,000","Jun 7, 2023",Magrathea,Carbon neutral magnesium metal made without mining for the era of electrification and decarbonization.,"Automotive, Mineral, Mining, Natural Resources",—,"San Francisco, California, United States, North America",www.magratheametals.com/,,"$12,000,000",Seed,2,"Capricorn Investment Group, VoLo Earth Ventures",20
Seed Round - Taiko Labs,Seed,Seed,"$12,000,000","Jun 8, 2023",Taiko Labs,Taiko Labs is a cryptocurrency firm that aims to scale the Ethereum blockchain.,"Blockchain, Ethereum, Service Industry",—,"Bay City, Michigan, United States, North America",taiko.xyz,,"$22,000,000",Seed,3,Generative Ventures Network,16
Seed Round - Argus Labs,Seed,Seed,"$10,000,000","Jun 6, 2023",Argus Labs,Argus Labs works from first principles to synthesize bleeding-edge applied research with thoughtful game design.,"Blockchain, Gaming, Information Technology, Video Games",—,"San Francisco, California, United States, North America",argus.gg,,"$10,000,000",Seed,1,Haun Ventures,13
Seed Round - Spline,Seed,Seed,"$15,000,000","Jul 13, 2023",Spline,"A 3d design tool for the web, without coding.",Software,—,"Middletown, Delaware, United States, North America",spline.design/,,"$15,000,000",Seed,2,Gradient Ventures,8
Seed Round - BBI Logistics,Seed,Seed,"$1,200,000","Aug 10, 2023",BBI Logistics,"BBI Logistics is a freight brokerage firm that specializes in full truckload shipments, expedited shipments, and transportation solutions.","Freight Service, Logistics, Shipping, Transportation",—,"Columbus, Ohio, United States, North America",www.bbilogistics.com/,,"$1,200,000",Seed,1,—,—
Pre Seed Round - BeeInvites,Pre-Seed,Seed,"$120,000","Jul 12, 2023",BeeInvites,BeeInvites is a one-click scheduling tool compatible with all smartphone social apps.,"Application Performance Management, Developer Tools, Meeting Software",—,"Wilmington, Delaware, United States, North America",beeinvites.com/,,"$120,000",Seed,1,Techstars,1
Pre Seed Round - Demox Labs,Pre-Seed,Seed,"$4,500,000","Jun 1, 2023",Demox Labs,"Demox Labs develops a decentralized, trustless oracle protocol for the connection of smart contracts to any off-chain data source.","Data Center Automation, Information Technology, Web Development",—,"Walnut Creek, California, United States, North America",www.demoxlabs.xyz/,,"$4,500,000",Seed,1,"DCVC, Hack VC",15
Pre Seed Round - DEI Directive,Pre-Seed,Seed,"$120,000","Jul 17, 2023",DEI Directive,"DEI Directive trusted solution for workplace Diversity, Equity, and Inclusion.",Software,—,"Charlotte, North Carolina, United States, North America",deidirective.com/,,"$130,000",Seed,2,Techstars,1
Pre Seed Round - Alltius Inc.,Pre-Seed,Seed,"$2,400,000","May 30, 2023",Alltius Inc.,"Alltius develops secure, accurate, and reliable generative AI assistants for products that bring the control of LLMs to product owners.","Artificial Intelligence, Customer Service, Machine Learning, Software",—,"Los Angeles, California, United States, North America",www.alltius.ai,,"$2,400,000",Seed,2,"100x Entrepreneur, Blume Ventures, Stellaris Venture Partners",19
Seed Round - Sovos,Seed,Seed,"$5,800,098","Jun 29, 2023",Sovos,True Confidence for a Regulated World,"Enterprise Resource Planning (ERP), Enterprise Software, Financial Services, Software",—,"Wilmington, Massachusetts, United States, North America",sovos.com,,"$73,355,561",M&A,5,—,—
Seed Round - Hippocratic AI,Seed,Seed,"$15,000,000","Jul 25, 2023",Hippocratic AI,"Hippocratic AI develops safety-focused large language models with a focus on non-diagnostic, patient-facing applications.","Artificial Intelligence, Health Care, Information Technology",—,"California, Maryland, United States, North America",www.hippocraticai.com,,"$65,000,000",Seed,2,—,—
Pre Seed Round - Danti,Pre-Seed,Seed,"$2,750,000","Jun 21, 2023",Danti,Search engine for all of Earth's data,"Artificial Intelligence, Drone Management, Geospatial, Information Technology, Internet",—,"Atlanta, Georgia, United States, North America",danti.ai,,"$2,825,000",Seed,2,Tech Square Ventures,10
Seed Round - RealSeq Biosciences,Seed,Seed,"$1,500,000","Jul 28, 2023",RealSeq Biosciences,RealSeq Biosciences’ core expertise includes innovative proprietary technologies for bias-free small RNA/miRNA NGS library construction.,Biotechnology,—,"Santa Cruz, California, United States, North America",www.realseqbiosciences.com/,,"$1,500,000",Seed,2,"Tech Coast Angels, Tech Coast Angels Los Angeles",4
Seed Round - Flagship,Seed,Seed,"$5,000,000","Jul 11, 2023",Flagship,Flagship develops a SaaS data science solution that brings predictive machine-learning intelligence to retail.,"Artificial Intelligence, Machine Learning, Retail Technology, SaaS",—,"New York, New York, United States, North America",flagshiprtl.com/,,"$12,915,003",Seed,2,Insight Partners,7
Seed Round - Openlayer,Seed,Seed,"$4,800,000","May 4, 2023",Openlayer,"Openlayer is an analysis platform that ""opens up"" machine learning models by detecting and eliminating failure patterns and biases.","Artificial Intelligence, Developer Tools, Information Technology, Machine Learning, Quality Assurance, Software",—,"San Francisco, California, United States, North America",openlayer.com,,"$4,800,000",Seed,2,Quiet Capital,18
Seed Round - Ambient,Seed,Seed,"$6,500,000","Jul 12, 2023",Ambient,"Ambient is designed for diversified, long-term liquidity that corrects the faulty LP economics of AMMs.","Blockchain, Cryptocurrency",—,"Chicago, Illinois, United States, North America",ambient.finance,,"$6,500,000",Seed,1,BlockTower Capital,15
Seed Round - Salsa,Seed,Seed,"$10,000,000","May 10, 2023",Salsa,Salsa offers a payroll infrastructure platform that allows businesses to lauch embedded payroll products quickly and efficiently.,"Developer APIs, Embedded Software, FinTech, Software",—,"San Francisco, California, United States, North America",www.salsa.dev,,"$10,000,000",Seed,2,"Better Tomorrow Ventures, Definition, Greycroft",14
Seed Round - Hippocratic AI,Seed,Seed,"$50,000,000","May 16, 2023",Hippocratic AI,"Hippocratic AI develops safety-focused large language models with a focus on non-diagnostic, patient-facing applications.","Artificial Intelligence, Health Care, Information Technology",—,"California, Maryland, United States, North America",www.hippocraticai.com,,"$65,000,000",Seed,2,"Andreessen Horowitz, General Catalyst",2
Seed Round - Floworks,Seed,Seed,"$900,000","Jul 31, 2023",Floworks,Floworks provides the simplest way of using any software by just talking to them in plain english,"Artificial Intelligence, Sales Automation",—,"San Francisco, California, United States, North America",www.floworks.ai,,"$1,455,000",Seed,3,SenseAI Ventures,7
Seed Round - TapiocaDAO,Seed,Seed,"$6,000,000","Jun 18, 2023",TapiocaDAO,TapiocaDAO is a decentralized autonomous organization (DAO) focused on the development of full-link decentralized financial (DeFi) products.,Blockchain,—,"Chicago, Illinois, United States, North America",www.tapioca.xyz,,"$6,000,000",Seed,1,—,15
Seed Round - Axoflow,Seed,Seed,"$2,500,000","Jul 28, 2023",Axoflow,Optimize Your Observability Supply Chain,"Cyber Security, Information Technology",—,"New York, New York, United States, North America",axoflow.com,,"$2,500,000",Seed,1,"500 Emerging Europe, Credo Ventures, Notion Capital",4
Seed Round - Equabli,Seed,Seed,"$3,350,000","Jul 11, 2023",Equabli,"Equabli specializes in debt recovery, creditor benefits, compliance, and lifecycle management.","Compliance, Debt Collections, Finance, Financial Services",—,"Austin, Texas, United States, North America",www.equabli.com,,"$5,350,000",Seed,2,Social Leverage,3
Seed Round - Maza,Seed,Seed,"$8,000,000","Jun 28, 2023",Maza,Maza is a mobile app that offers financial products and digital banking services.,"Banking, Finance, Financial Services, Mobile Apps",—,"Los Angeles, California, United States, North America",www.withmaza.com,,"$8,000,000",Seed,1,Andreessen Horowitz,8
Seed Round - AvoMD,Seed,Seed,"$5,000,000","Jun 23, 2023",AvoMD,AvoMD is reimagining decision support with no code software and point-of-care innovation.,"Health Care, Medical Device, Software",—,"New York, New York, United States, North America",www.avomd.io/,,"$8,000,000",Seed,2,AlleyCorp,11
Seed Round - Vellum,Seed,Seed,"$5,000,000","Jul 11, 2023",Vellum,Vellum is a developer platform for the production of LLM apps.,"Developer Platform, Information Technology, Software",—,"New York, New York, United States, North America",www.vellum.ai,,"$5,500,000",Seed,3,—,7
Seed Round - Gradia Health,Seed,Seed,"$4,200,000","Jul 12, 2023",Gradia Health,"Integrated, concierge healthcare--at scale","Health Care, Information Technology",—,"Palo Alto, California, United States, North America",www.gradia.com,,"$4,200,000",Seed,2,MaC Venture Capital,11
Seed Round - Gradient Health,Seed,Seed,"$2,750,000","Jun 20, 2023",Gradient Health,Gradient Health develops an open research platform that offers AI-based medical imaging diagnostics and infrastructure.,"Artificial Intelligence, Health Care, Medical, Wellness",—,"Durham, North Carolina, United States, North America",gradienthealth.io,,"$5,700,000",Seed,4,ReMY Investors & Consultants,9
Seed Round - Eze,Seed,Seed,"$3,700,000","Jun 15, 2023",Eze,Eze is a B2B marketplace for electronics allowing buyers and sellers to trade in wholesale quantities with real-time market data.,"B2B, Electronics, Marketplace, Stock Exchanges","Black / African American Founded, Black / African American Led","Los Angeles, California, United States, North America",www.ezewholesale.com/,,"$4,150,000",Seed,2,Right Side Capital Management,7
Seed Round - Speakeasy,Seed,Seed,"$7,600,000","Jun 29, 2023",Speakeasy,Speakeasy is Developer Experience for APIs. Speakeasy gives your users the tooling to make API integrations easy.,"Developer APIs, Software, Software Engineering",—,"San Francisco, California, United States, North America",www.speakeasyapi.dev,,"$10,900,000",Seed,2,Google Ventures,11
Pre Seed Round - Chaiz,Pre-Seed,Seed,"$1,000,000","Jul 1, 2023",Chaiz,Chaiz is the first marketplace for extended car warranties – empowering consumers to compare & buy protection online with just a few clicks.,"Automotive, B2C, FinTech, InsurTech, Marketplace",—,"Austin, Texas, United States, North America",chaiz.com/,,"$1,350,000",Seed,2,—,3
Seed Round - Gridware,Seed,Seed,"$10,500,000","Jun 13, 2023",Gridware,Creating a future where suburban wildfires are a thing of the past.,"Energy, Predictive Analytics, Software",—,"Walnut Creek, California, United States, North America",gridware.io,,"$15,800,000",Seed,4,"Fifty Years, Lowercarbon Capital",12
