Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Pre Seed Round - Semafor,Pre-Seed,Seed,"$25,000,000","Jun 22, 2022",Semafor,Global news media company,"Internet, Media and Entertainment, News",—,"New York, New York, United States, North America",www.semafor.com,,"$44,000,000",Seed,2,—,7
Seed Round - Size,Seed,Seed,"$6,000,000","Jun 1, 2022",Size,Size is an on-chain OTC platform.,"Blockchain, Cryptocurrency, Marketplace",—,"New York, New York, United States, North America",www.size.market,,"$6,000,000",Seed,1,"mgnr.io, Wintermute",6
Seed Round - Phuc Labs,Seed,Seed,"$1,300,000","Jul 1, 2022",Phuc Labs,"Phuc Labs implements robotics to automate the method of identifying, separating, and reclaiming particles from water.","Recycling, Sustainability, Waste Management",—,"Boston, Massachusetts, United States, North America",phuclabs.com,,"$1,484,000",Seed,3,—,3
Seed Round - Resilient Lifescience,Seed,Seed,"$75,000","May 17, 2022",Resilient Lifescience,Resilient Lifescience develops a wearable medical device to prevent opioid overdose deaths using naloxone.,"Life Science, Therapeutics, Wearables",—,"Pittsburgh, Pennsylvania, United States, North America",www.resilient.bio/,,"$575,000",Seed,2,—,2
Seed Round - Gemini Sports Analytics,Seed,Seed,"$1,500,000","Jul 12, 2022",Gemini Sports Analytics,Gemini Sports Analytics develops a data management platform for sports management.,"Analytics, Artificial Intelligence, Information Technology, Sports",—,"Miami, Florida, United States, North America",geminisports.co,,"$7,245,161",—,2,"Florida Funders, Florida Institute of Technology",6
Seed Round - Actual Veggies,Seed,Seed,"$2,000,000","Jul 1, 2022",Actual Veggies,Actual Veggies is a food and beverages manufacturing company.,"Food and Beverage, Food Delivery, Food Processing, Snack Food","Women Founded, Women Led","New York, New York, United States, North America",actualveggies.com/,,"$5,250,000",Seed,4,Vanterra Capital,4
Seed Round - Featured,Seed,Seed,"$1,000,000","Jul 11, 2022",Featured,"Featured connects subject-matter experts with top publishers to increase their exposure and create quality, ready-to-publish Q&A content.","Brand Marketing, Digital Marketing, Digital Media, Marketplace, Public Relations, Q&A, Software",—,"Scottsdale, Arizona, United States, North America",featured.com,,"$1,950,000",Seed,3,—,3
Seed Round - Avisi Technologies,Seed,Seed,"$4,060,000","Jul 1, 2022",Avisi Technologies,Avisi Technologies develops a nanotechnology-enabled defense against blindness from glaucoma.,"Health Care, Medical Device, Nanotechnology","Women Founded, Women Led","Redwood City, California, United States, North America",www.avisitech.com/,,"$7,951,500",Seed,10,—,9
Pre Seed Round - Switch Bioworks,Pre-Seed,Seed,"$4,300,000","May 25, 2022",Switch Bioworks,Switch Bioworks produces sustainable nitrogen fertilizer by reprogramming naturally occurring symbiotic microbes to produce fertilizers.,"Agriculture, AgTech, Biotechnology, CleanTech",—,"San Carlos, California, United States, North America",www.switchbioworks.com/,,"$8,100,000",Seed,3,—,3
Seed Round - DXwand,Seed,Seed,"$1,000,000","Jun 12, 2022",DXwand,DXwand is a technology & AI passionate team curious about transforming businesses with AI to be their growth partner.,"Artificial Intelligence, Software",—,"Cheyenne, Wyoming, United States, North America",dxwand.com/,,"$6,530,000",Early Stage Venture,6,Huashan Capital,4
Pre Seed Round - Pygma,Pre-Seed,Seed,"$350,000","Jul 1, 2022",Pygma,Pygma is a pre-seed global accelerator for tech startups & founders that understand their industry and market trends disrupting it.,"Incubators, Venture Capital",—,"New York, New York, United States, North America",www.pygma.co/,,"$350,000",Seed,1,First Check Ventures,2
Seed Round - Archaius,Seed,Seed,"$1,100,000","Jul 11, 2022",Archaius,"Archaius develops a patented field and phase technology to deliver Assured Positioning, Navigation, and Timing.","Aerospace, Mapping Services, Navigation",—,"Durham, North Carolina, United States, North America",archaius.net/,,"$1,350,000",Seed,2,Oval Park Capital,3
Seed Round - Duetti,Seed,Seed,"$7,000,000","Jul 1, 2022",Duetti,Duetti is a music fintech company that offers financial solutions.,"Financial Services, FinTech, Music",—,"New York, New York, United States, North America",duetti.co,,"$39,000,000",Early Stage Venture,2,Presight Capital,1
Seed Round - Thepeer,Seed,Seed,"$2,100,000","Jun 22, 2022",Thepeer,"Thepeer develops platform to connect digital wallets across mobile money, banking, and possibly crypto.","Financial Services, Information Technology, Software",—,"Newark, Delaware, United States, North America",thepeer.co,,"$2,320,000",Seed,2,"Raba Partnership, RaliCap",9
Pre Seed Round - Kicky,Pre-Seed,Seed,"$100,000","Jun 20, 2022",Kicky,Connecting the art world with the latest technologies that will unlock both access to great art and fair compensation.,"Art, Delivery, E-Commerce, E-Commerce Platforms, Logistics, Marketplace",—,"Atlanta, Georgia, United States, North America",kicky.com,,"$100,000",Seed,1,—,1
Seed Round - UnicornDAO,Seed,Seed,"$4,500,000","May 20, 2022",UnicornDAO,"UnicornDAO is a NFT project platform that uses Web3-based tools to make content in the Web3 space, aiming to empower women and NFT creators.","Blockchain, Cryptocurrency",—,"Los Angeles, California, United States, North America",unicorndao.com,,"$4,500,000",Seed,2,—,4
Seed Round - Virtex Apps,Seed,Seed,"$3,200,000","May 23, 2022",Virtex Apps,Virtex Apps a multiplayer augmented reality competition hosted by sports teams to engage their fans in new ways.,"iOS, Mobile Apps, Mobile Payments, Software, Sports",—,"Redwood City, California, United States, North America",www.virtexapps.com,,"$3,200,000",Seed,1,—,6
Pre Seed Round - The Mirror: Game Development Platform,Pre-Seed,Seed,"$2,300,000","May 18, 2022",The Mirror: Game Development Platform,"The real-time game development platform, built on Godot.","Blockchain, Cryptocurrency, Developer APIs, Developer Platform, Gamification, Gaming, PC Games, Software, Trading Platform, Video Games",—,"Miami, Florida, United States, North America",themirror.space,,"$4,600,000",Seed,2,Founders Fund,5
Seed Round - 1v1Me,Seed,Seed,"$2,000,000","Jun 27, 2022",1v1Me,1v1Me is an app that allows you to play video games for money against other people without paying any fees.,"eSports, Gaming, Mobile, Mobile Apps",—,"New York, New York, United States, North America",www.1v1me.com,,"$4,100,000",Seed,2,—,8
Pre Seed Round - Skye,Pre-Seed,Seed,"$1,600,000","Jul 7, 2022",Skye,Skye provides coaching to accelerate life and career.,"Corporate Training, Human Resources, Personal Development, Training","East Asian Founded, Women Founded, Women Led","New York, New York, United States, North America",joinskye.com,,"$1,600,000",Seed,2,Stellation Capital,3
Seed Round - Belay,Seed,Seed,"$4,300,000","Jun 15, 2022",Belay,Belay is a collaborative financial research platform that manages the risk of investments.,"Financial Services, FinTech, InsurTech",—,"Philadelphia, Pennsylvania, United States, North America",withbelay.com/,,"$4,995,000",Seed,3,Indicator Ventures,2
Seed Round - Ceritas,Seed,Seed,"$5,000,000","Jun 25, 2022",Ceritas,"Critical infrastructure cybersecurity, Ceritas leverages HBOM/DBOM technology to map OT/ICS components and their vulnerabilities",Cyber Security,—,"Cambridge, Massachusetts, United States, North America",ceritas.ai,,"$5,000,000",Seed,1,—,4
Pre Seed Round - Bogimme Productions,Pre-Seed,Seed,"$7,500","Jun 15, 2022",Bogimme Productions,"Bogimme Productions is a music learning academy that offers virtual music lessons, workshops, and in person music classes.","Audio, Music, Music Education",—,"Sunflower, Mississippi, United States, North America",www.bogimmepro.com/,,"$7,500",Seed,1,CoBuilders,1
Seed Round - Peek,Seed,Seed,"$2,500,000","May 19, 2022",Peek,"Peek is powering the data-driven leasing journey through interactive tours, analytics, content management, and marketing tools.","Analytics, Enterprise Software, Real Estate, Software, Virtual Reality",—,"New York, New York, United States, North America",www.peek.us,,"$3,750,000",Seed,3,GFA Venture Partners,2
Pre Seed Round - Therapy Plus,Pre-Seed,Seed,"$7,500","Jun 15, 2022",Therapy Plus,"Therapy Plus engages in supportive counselling, psychotherapy, and telehealth services for mental wellness.","Consulting, Health Care, Wellness",—,"Ridgeland, Mississippi, United States, North America",www.therapyplusllc.com/,,"$7,500",Seed,1,CoBuilders,1
Seed Round - My Home Park,Seed,Seed,"$525,000","Jul 14, 2022",My Home Park,My Home Park delivers a curated native plant gardens.,"E-Commerce, Home and Garden, Landscaping",—,"Chagrin Falls, Ohio, United States, North America",www.myhomepark.com/,,"$775,000",Seed,2,—,—
Pre Seed Round - OK2StandUP,Pre-Seed,Seed,"$53,000","Jul 7, 2022",OK2StandUP,OK2StandUP develops an artificial intelligence-powered fall mitigation solution.,"Artificial Intelligence, Health Care, mHealth",—,"Bedford, Pennsylvania, United States, North America",www.ok2standup.com,,"$377,500",Seed,4,Steve Plank,1
Seed Round - Ad-Shield,Seed,Seed,"₩700,000,000","Jun 27, 2022",Ad-Shield,Ad-Shield helps publishers recover adblocked revenue with the world’s most advanced adblock recovery technology.,"Advertising, Information Services, Information Technology, Software",—,"New York, New York, United States, North America",www.ad-shield.io/,,"₩1,700,000,000",Seed,2,TIPS Program,1
Pre Seed Round - WheneverHome,Pre-Seed,Seed,"$350,000","Jun 28, 2022",WheneverHome,"WheneverHome operates single-family rental homes, develops single-family homes, and has an online marketplace for investing in real-estate.","FinTech, Marketplace, Property Development, Real Estate, Rental Property",—,"Carrollton, Kentucky, United States, North America",www.wheneverhome.com/,,"$350,000",Seed,1,Dylan Dean,1
Seed Round - Danvas,Seed,Seed,"$5,000,000","Jul 5, 2022",Danvas,"Digital art platform including a micro-LED display with iconic design, proprietary optimization algorithm for generative art and video.",B2C,"Hispanic / Latine Founded, LGBTQ+ Founded, Women Founded, Women Led","Los Angeles, California, United States, North America",www.danvas.art,,"$12,000,000",Seed,2,—,1
Pre Seed Round - DockIt,Pre-Seed,Seed,"$1,000,000","Jun 1, 2022",DockIt,AI-Driven Legal Case Management,"Enterprise Software, Legal Tech, Software",—,"Denver, Colorado, United States, North America",dockitlegal.ai,,"$1,000,000",Seed,1,Bienville Capital,1
Pre Seed Round - Merlin,Pre-Seed,Seed,"$400,000","Jul 15, 2022",Merlin,Merlin is a product analytics platform for decentralized apps to understand and activate user behavior.,"Analytics, Blockchain, Product Management",—,"San Francisco, California, United States, North America",www.getmerlin.xyz/,,"$400,000",Seed,1,"Script Capital, South Park Commons",2
Seed Round - Mission Control,Seed,Seed,"$300,000","Jun 1, 2022",Mission Control,Mission Control is a developer of an eSports platform used to create recreational gaming leagues for friends.,"Casual Games, eSports, Mobile, Mobile Apps, Recreation, Software, Sports, Video Games",—,"St Louis, Missouri, United States, North America",missioncontrol.gg/,,"$2,050,000",Seed,3,"Cultivation Capital, Dundee Venture Capital, M25",3
Pre Seed Round - Quadrata,Pre-Seed,Seed,"$145,360","Jun 10, 2022",Quadrata,Quadrata is a Passport Network that brings the identity and compliance layer to DeFi across existing public blockchains.,"Bitcoin, Blockchain, Finance, Identity Management, Software",Women Founded,"Marina Del Rey, California, United States, North America",quadrata.com/,,"$7,645,360",Seed,2,—,2
Pre Seed Round - Noat,Pre-Seed,Seed,"$1,100,000","Jul 1, 2022",Noat,We create tools that kill smoking.,"Consumer, Social Impact, Software",—,"New York, New York, United States, North America",noat.com,,"$1,100,000",Seed,1,—,3
Seed Round - BeyondTrucks,Seed,Seed,"$4,000,000","Jun 1, 2022",BeyondTrucks,BeyondTrucks is an all-in-one platform that uses smart processes and payment automation to assist small transportation firms achieve growth.,"Finance, FinTech, Logistics, SaaS, Transportation","American Indian / Alaska Native Led, East Asian Founded","San Mateo, California, United States, North America",www.beyondtrucks.com,,"$4,000,000",Seed,2,—,8
Seed Round - Ecosense,Seed,Seed,"$960,000","Jun 2, 2022",Ecosense,Ecosense develops radon detectors for homes and businesses.,"Consumer Electronics, Real Time, Smart Home",—,"San Jose, California, United States, North America",ecosense.io,,"$1,960,000",Seed,2,—,—
Pre Seed Round - Capsule,Pre-Seed,Seed,"$700,000","Jun 1, 2022",Capsule,Buy anything you find on social media,E-Commerce,—,"San Francisco, California, United States, North America",www.shopcapsule.ai,,"$700,000",Seed,1,—,3
Seed Round - Conveyor Labs,Seed,Seed,"$482,500","Jun 1, 2022",Conveyor Labs,"Conveyor Labs develops web3 protocols that are innovative, complex, and secure, allowing DeFi traders to automate DEX swaps.","Asset Management, Blockchain, Cryptocurrency",—,"Sheridan, Wyoming, United States, North America",conveyorlabs.org,,"$482,500",Seed,3,—,5
Pre Seed Round - Genius Academy,Pre-Seed,Seed,"$1,100,000","Jul 1, 2022",Genius Academy,"Experiential Learning, On Demand. Genius Academy provides immersive, interactive training for accelerated competency development.","E-Learning, Health Care, Higher Education, Skill Assessment, Training","Women Founded, Women Led","Playa Vista, California, United States, North America",www.experiencegeniusacademy.com,,"$1,100,000",Seed,1,—,2
Seed Round - CogBase,Seed,Seed,"$4,000,000","Jul 8, 2022",CogBase,"CogBase is a marketplace that provides advanced supply chain products in robotics, drones, aerospace, energy, and medical devices.","Marketplace, Packaging Services, Supply Chain Management",—,"Menlo Park, California, United States, North America",cogbase.com,,"$4,000,000",Seed,1,Eclipse Ventures,1
Seed Round - Soulbound,Seed,Seed,"$3,600,000","Jun 15, 2022",Soulbound,Soulbound is a decentralized gaming community that aims to improve & grow the metaverse by creating a chain-agnostic market infrastructure.,Gaming,—,"Lewes, Delaware, United States, North America",soulbound.gg,,"$3,600,000",Seed,1,Animoca Brands,15
Seed Round - Streamdal,Seed,Seed,"$5,000,000","Jul 7, 2022",Streamdal,Streamdal is designed specifically for real-time data monitoring and observability on streaming platforms.,"Data Center, Software",—,"Chattanooga, Tennessee, United States, North America",streamdal.com/,,"$11,900,000",Seed,3,Zero Prime Ventures,1
Seed Round - Tokensoft,Seed,Seed,"$4,000,000","May 20, 2022",Tokensoft,"Tokensoft is the leading technology platform for companies seeking to launch digital assets on the blockchain, at scale.","Blockchain, Enterprise Software, Financial Services, FinTech, Software",—,"San Francisco, California, United States, North America",www.tokensoft.com,,"$8,000,000",Seed,3,Zak Cole,1
Seed Round - Gander,Seed,Seed,"$4,200,000","Jun 9, 2022",Gander,Gander collects and embeds user-generated video content into retail sites so shoppers can see what a product looks like in real life.,"Content, Software, Video","Black / African American Founded, Women Founded, Women Led","Los Angeles, California, United States, North America",www.gogander.io/,,"$4,200,000",Seed,1,"Crossbeam Venture Partners, Harlem Capital Partners",4
Pre Seed Round - HopShop,Pre-Seed,Seed,"$145,000","Jun 3, 2022",HopShop,Visual search technology for fashion,"B2B, B2C, E-Commerce, Fashion",—,"Middletown, Delaware, United States, North America",hopshop.ai/,,"$145,000",Seed,1,—,1
Pre Seed Round - Quantex,Pre-Seed,Seed,"$30,000","May 26, 2022",Quantex,Quantex is a hybrid crypto exchange featuring custodial + non-custodial trading options.,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Financial Exchanges, Financial Services, FinTech, Internet",—,"San Francisco, California, United States, North America",www.myquantex.com,,"$95,000",Seed,2,—,—
Seed Round - Focal Point Procurement Solutions,Seed,Seed,"$3,000,000","Jun 30, 2022",Focal Point Procurement Solutions,Focal Point Procurement Solutions is a B2B SaaS application for procurement organizations.,"B2B, Information Technology, Procurement, SaaS, Software",—,"Atlanta, Georgia, United States, North America",getfocalpoint.com,,"$3,670,000",Seed,5,—,7
Seed Round - Revere VC,Seed,Seed,"$4,170,000","May 31, 2022",Revere VC,"Building the ""Morningstar for Venture Capital""","Big Data, Business Intelligence, Financial Services, FinTech, Market Research, Venture Capital",—,"San Francisco, California, United States, North America",www.reverevc.com/,,"$5,520,000",Seed,2,Cherubic Ventures,6
Seed Round - Hexagon Wireless,Seed,Seed,"$2,000,000","May 19, 2022",Hexagon Wireless,Hexagon Wireless is a provider of decentralized wireless technology.,Wireless,—,"Miami, Florida, United States, North America",www.hexagonwireless.com/,,"$2,000,000",Seed,1,—,5
Seed Round - mpathic.ai,Seed,Seed,"$4,000,000","Jun 21, 2022",mpathic.ai,Empathy is for everyone - Improve communication and retention at scale with AI empathy for enterprise,"Analytics, Apps, Artificial Intelligence, Machine Learning, SaaS, Software","Women Founded, Women Led","Bellevue, Washington, United States, North America",www.mpathic.ai/,,"$5,200,000",Seed,2,NEXT Frontier Capital,9
Seed Round - Pana,Seed,Seed,"$1,700,000","Jul 13, 2022",Pana,Cross-border Banking app for the 62M Latinos living in the US,FinTech,—,"Windermere, Florida, United States, North America",joinpana.com,,"$2,450,000",Seed,2,—,7
Seed Round - STEMuli,Seed,Seed,"$3,250,000","May 17, 2022",STEMuli,"STEMuli is an educational metaverse for K-12 Public, Private, and Charter Schools.","E-Learning, Education, Gaming","Black / African American Founded, Black / African American Led, Women Founded, Women Led","Dallas, Texas, United States, North America",www.stemuli.net,,"$3,400,000",Seed,3,"Slauson & Co., Valor Ventures",4
Pre Seed Round - Cold Plunge Studios,Pre-Seed,Seed,"$305,000","Jul 7, 2022",Cold Plunge Studios,"Cold Plunge Studios provides a sauna, ice bath, rinse, and contrast therapy to improve physical, mental, and, professional performance.","Health Care, Wellness",—,"Indianapolis, Indiana, United States, North America",coldplungestudios.com/,,"$305,000",Seed,1,—,—
Seed Round - Addavox,Seed,Seed,"$250,000","Jun 30, 2022",Addavox,Addavox is generative AI for video localization. We eliminate subtitles and bad voice dubbing with AI generated voice over and lip syncing.,Media and Entertainment,—,"American Fork, Utah, United States, North America",www.addavox.com/,,"$250,000",Seed,1,Quansight Initiate,1
Seed Round - Keep Financial,Seed,Seed,"$9,000,000","May 18, 2022",Keep Financial,"Keep Financial is aligning compensation with business objectives, ROI, and performance.",Financial Services,—,"Boston, Massachusetts, United States, North America",www.keepfinancial.com,,"$9,000,000",Seed,1,Andreessen Horowitz,7
Seed Round - Vascular Perfusion Solutions,Seed,Seed,"$500,000","May 20, 2022",Vascular Perfusion Solutions,Vascular Perfusion Solutions develops medical devices designed to preserve and resuscitate vascularized organs.,"Biotechnology, Medical, Medical Device",—,"San Antonio, Texas, United States, North America",vascularperfusion.solutions/,,"$6,827,402",Seed,6,—,—
Seed Round - Ginger Health Company (dba Wonderbelly),Seed,Seed,"$3,375,000","Jun 14, 2022",Ginger Health Company (dba Wonderbelly),Ginger Health Company provides digestive health products and solutions.,"Health Care, Personal Health, Pharmaceutical, Wellness",—,"Austin, Texas, United States, North America",www.wonderbelly.com/,,"$3,375,000",—,2,"BrandProject, Elizabeth Street Ventures, Slow Ventures",9
Seed Round - CapitalOS,Seed,Seed,"$9,000,000","Jun 16, 2022",CapitalOS,An embedded business card and spend management solution that takes days to deploy,"FinTech, SaaS, Software",—,"San Francisco, California, United States, North America",capitalos.com/,,"$9,000,000",Seed,1,Group 11,2
Seed Round - Be Smart Mobile LLC,Seed,Seed,"$1,000,000","Jun 5, 2022",Be Smart Mobile LLC,"Be Smart Mobile specializes in the fields of information technology, advertising, developer, and E-commerce platforms.","Advertising Platforms, Developer Platform, E-Commerce, E-Commerce Platforms, Information Technology, Mobile Apps, Music Streaming, Social Media, Software, Web Apps",—,"Miami, Florida, United States, North America",besmart.technology,,"$3,920,000",Seed,4,—,1
Pre Seed Round - NextStep Health,Pre-Seed,Seed,"$1,000,000","Jun 1, 2022",NextStep Health,NextStep Health is a vertical mental health SAAS company.,"Education, Health Care, SaaS, Software, Wellness",—,"New York, New York, United States, North America",nextstephealth.com,,"$1,000,000",Seed,3,—,1
