Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Pre Seed Round - BidMoni,Pre-Seed,Seed,"$450,000","May 19, 2019",BidMoni,BidMoni is an online platform to create retirement plan.,"Education, Financial Services, Insurance, Retirement",—,"Biloxi, Mississippi, United States, North America",fiduciaryshield.bidmoni.com,,"$450,000",Seed,1,MIssissippi Angel Fund,1
Seed Round - Truebird,Seed,Seed,"$4,600,000","Jul 11, 2019",Truebird,"Great coffee. Everywhere, anytime.","Brewing, Coffee, Food and Beverage",—,"Brooklyn, New York, United States, North America",www.truebird.com/,,"$6,627,998",Early Stage Venture,5,—,4
Seed Round - Apparis,Seed,Seed,"$3,000,000","Jul 1, 2019",Apparis,Apparis is a luxury vegan fashion brand that remains committed to reducing its environmental impact without compromising style.,"Consumer Goods, Fashion, Women's","Women Founded, Women Led","New York, New York, United States, North America",apparis.com/,,"$3,000,000",Seed,1,Third Kind Venture Capital,8
Seed Round - Genus AI,Seed,Seed,"$3,000,000","Jul 1, 2019",Genus AI,"Genus AI is a Growth Platform for D2C brands, helping them acquire, engage and retain their customers","Analytics, Artificial Intelligence, B2B, Machine Learning, Marketing, Predictive Analytics, SaaS",—,"San Francisco, California, United States, North America",genus.ai,,"$5,000,000",—,4,—,2
Seed Round - Vision Technologies,Seed,Seed,"€400,000","Jun 1, 2019",Vision Technologies,"Expert audio-visual, professional services, security, wireless and structured cabling capabilities.","Audio, Information Technology, Security",—,"Glen Burnie, Maryland, United States, North America",www.visiontechnologies.com/,,"$2,179,280",Seed,3,—,1
Seed Round - Charge Enterprises,Seed,Seed,"$50,000","Jul 1, 2019",Charge Enterprises,Charge Enterprises operates electric fueling stations to help cities thrive by allowing the global micro-mobility movement.,"Communications Infrastructure, Information Technology, IT Infrastructure",—,"New York, New York, United States, North America",www.charge.enterprises,,"$2,550,000",M&A,2,—,1
Pre Seed Round - Fuller Vision,Pre-Seed,Seed,"$900,000","Jul 1, 2019",Fuller Vision,Fuller Vision makes autofocusing glasses for people with advanced presbyopia.,Wearables,—,"San Francisco, California, United States, North America",www.fuller.vision,,"$900,000",Seed,3,—,1
Pre Seed Round - Neurotype Inc.,Pre-Seed,Seed,"$10,000","Jun 13, 2019",Neurotype Inc.,"Medical Device, SaMD, Software, Neurotechnology, Biofeedback, Neurofeedback","Health Care, Information Technology, Medical Device, Neuroscience, Software",—,"Minneapolis, Minnesota, United States, North America",www.neurotype.io,,"$837,983",Seed,10,—,1
Seed Round - Ovitz,Seed,Seed,"$1,000,000","Jun 27, 2019",Ovitz,Ovitz offers optical measurement devices for customized contact lenses.,Health Care,—,"Rochester, New York, United States, North America",www.ovitz.us,,"$1,000,000",Seed,1,Luminate,2
Seed Round - Pium,Seed,Seed,"₩100,000,000","Jun 13, 2019",Pium,"Connected Device, Marketplace, Home fragrances, Smart Home, Wellness","Consumer, E-Commerce, Marketplace, Smart Home, Subscription Service",—,"Fort Lee, New Jersey, United States, North America",www.pium.co,,"₩200,000,000",Seed,6,—,1
Seed Round - Koga Engineering & Construction,Seed,Seed,"$533,904","Jun 10, 2019",Koga Engineering & Construction,"Koga Engineering & Construction performs engineering projects involving excavations, utilities, and roadwork.","Building Maintenance, Building Material, Civil Engineering, Construction",—,"Honolulu, Hawaii, United States, North America",www.kogaengineering.com,,"$824,133",Seed,3,—,—
Pre Seed Round - Affective Markets,Pre-Seed,Seed,"$150,000","Jul 1, 2019",Affective Markets,Affective Markets captures Consumer Emotion insights to boost the connection of consumers to the brand and products and drive growth,"Brand Marketing, E-Commerce, Fashion, Marketing",—,"Sunnyvale, California, United States, North America",www.affectivemarkets.com/,,"$307,500",Seed,3,—,0
Seed Round - Envizzo,Seed,Seed,"$4,500,000","Jun 15, 2019",Envizzo,Envizzo is a platform for real estate operators to design and furnish properties with ease.,"Building Material, Consumer Electronics, E-Commerce, Furniture, Marketplace, Real Estate, Retail",Women Founded,"New York, New York, United States, North America",www.envizzo.com/,,"$5,435,000",Seed,2,Crosslink Capital,5
Seed Round - ComputerVault,Seed,Seed,"$2,000,000","Jun 10, 2019",ComputerVault,"ComputerVault is a fixed-price, subscription based On-Premises Private Cloud wrapping a Virtualization and Security Platform",Software,—,"Worcester, Massachusetts, United States, North America",www.computervault.com/,,"$3,000,000",Seed,2,—,—
Seed Round - Beacon Biosignals,Seed,Seed,"$3,000,000","Jun 1, 2019",Beacon Biosignals,Beacon's goal is to improve human health by applying artificial intelligence to brain activity.,"Artificial Intelligence, Health Care, Health Diagnostics, Machine Learning, Medical Device, Software",—,"Boston, Massachusetts, United States, North America",beacon.bio,,"$30,000,000",Early Stage Venture,2,—,1
Seed Round - Spiro.AI,Seed,Seed,"$2,500,000","Jun 5, 2019",Spiro.AI,"Spiro is a proactive relationship management platform that creates contacts, organizes, and prioritizes opportunities.","CRM, Direct Sales, Information Technology, SaaS, Sales, Sales Automation, Software",—,"Boston, Massachusetts, United States, North America",spiro.ai/,,"$7,300,000",Seed,4,—,1
Seed Round - Core,Seed,Seed,"$4,000,000","May 16, 2019",Core,Core provides a meditation experience device that uses haptics and biofeedback to guide progress and personalize techniques.,"Consumer Electronics, Health Care, Personal Health, Wellness","Women Founded, Women Led","San Francisco, California, United States, North America",www.hellocore.com,,"$4,000,000",M&A,4,Spero Ventures,4
Seed Round - KoiReader Technologies,Seed,Seed,"$60,000","Jun 5, 2019",KoiReader Technologies,KoiReader Technologies provides an AIoT-powered hyper automation platform that includes document digitization and machine vision.,"Hardware, Industrial Automation, Information Technology, InsurTech, Logistics, Software, Supply Chain Management, Transportation",—,"Dallas, Texas, United States, North America",www.koireader.com/,,"$642,000",Seed,5,—,—
Seed Round - Nemedio,Seed,Seed,"$2,500,000","Jun 25, 2019",Nemedio,Nemedio provides solutions that helps to accelerate development times for medical technologies.,"Manufacturing, Mechanical Engineering, Medical Device, Robotics, Software","Women Founded, Women Led","Brooklyn, New York, United States, North America",nemedio.com/,,"$8,151,639",—,5,—,5
Seed Round - Zylö Therapeutics,Seed,Seed,"$200,000","Jun 11, 2019",Zylö Therapeutics,Zylö Therapeutics offers an innovative sustained-release drug-delivery system.,"Health Care, Pharmaceutical, Therapeutics",—,"Greenville, South Carolina, United States, North America",www.zylotherapeutics.com/,,"$13,487,194",Early Stage Venture,8,"SC Launch, Inc., VentureSouth",3
Pre Seed Round - Alectio,Pre-Seed,Seed,"$600,000","Jun 1, 2019",Alectio,Artificial intelligence company specialized in DataPrepOps,"Artificial Intelligence, Big Data, Information Technology, Machine Learning, Software","Women Founded, Women Led","Santa Clara, California, United States, North America",www.alectio.com,,"$5,350,000",—,4,Compound,1
Pre Seed Round - Lumedica,Pre-Seed,Seed,"$250,000","Jun 27, 2019",Lumedica,"Lumedica is a technology startup that makes low-cost, high-performance imaging technologies to improve disease detection across the world.","Health Care, Health Diagnostics, Medical Device",—,"Durham, North Carolina, United States, North America",www.lumedicasystems.com,,"$2,439,444",Seed,7,Luminate,1
Pre Seed Round - Angle,Pre-Seed,Seed,"$1,100,000","May 20, 2019",Angle,Global photographer marketplace,"Content Creators, Marketplace, Photography","Hispanic / Latine Founded, Women Founded, Women Led","Miami, Florida, United States, North America",www.angleplatform.com,,"$1,100,000",Seed,4,"LAUNCH, Ludlow Ventures",4
Pre Seed Round - Lincode,Pre-Seed,Seed,"$300,000","Jul 1, 2019",Lincode,Lincode is an Artificial Intelligence & Industrial IoT solutions company increasing the profitability of manufacturing companies globally.,"Artificial Intelligence, Computer, Industrial Automation, Information Technology, Internet, Machine Learning, Manufacturing",Women Founded,"Sunnyvale, California, United States, North America",www.lincode.ai,,"$3,325,000",—,4,—,3
Seed Round - 3Box,Seed,Seed,"$2,500,000","Jun 26, 2019",3Box,3Box is a next-generation framework for managing user data on the internet.,"Messaging, Software, Web Development",—,"New York, New York, United States, North America",3boxlabs.com/,,"$32,500,000",Early Stage Venture,2,Placeholder,6
Pre Seed Round - UptimeHealth,Pre-Seed,Seed,"$565,000","May 16, 2019",UptimeHealth,"UptimeHealth simplifies medical device services, purchases, and compliance practices through automation and predictive analytics.","Health Care, Information Technology, SaaS",—,"Boston, Massachusetts, United States, North America",uptimehealth.com,,"$7,485,000",Early Stage Venture,7,—,5
Pre Seed Round - VitalFlo,Pre-Seed,Seed,"$120,000","Jul 8, 2019",VitalFlo,VitalFlo provides preventative respiratory health insights when patients need it most: before they have an asthma attack.,"Health Care, Medical, Medical Device",—,"Raleigh, North Carolina, United States, North America",vitalflohealth.com/,,"$3,823,000",Seed,8,Techstars,1
Seed Round - Bluue,Seed,Seed,"$270,000","Jul 1, 2019",Bluue,Bluue develops hardware and software focused on heart and lung care.,"Biotechnology, Health Care, Medical Device, Software",—,"Dover, Delaware, United States, North America",www.simplehealth.io,,"$270,000",Seed,1,—,2
Seed Round - Vanilla,Seed,Seed,"$4,799,977","Jun 14, 2019",Vanilla,"Vanilla is an estate planning platform that allows advisors to unlock new value for clients and prospects alike, with no expertise required.","Financial Services, Information Technology, Software",—,"Los Angeles, California, United States, North America",www.justvanilla.com/,,"$46,399,977",Early Stage Venture,3,—,—
Pre Seed Round - Magic AI,Pre-Seed,Seed,"$20,000","Jul 1, 2019",Magic AI,"Magic AI  is a platform that brings artificial intelligence, virtual reality, and augmented reality to specific industries and verticals.","Artificial Intelligence, Information Technology, Machine Learning","Women Founded, Women Led","Seattle, Washington, United States, North America",magicai.io/,,"$1,220,000",Seed,3,Techstars,1
Pre Seed Round - Dagger,Pre-Seed,Seed,"$3,000,000","May 28, 2019",Dagger,"Dagger is a software developer that automates the deployment of any application to any infrastructure, in just a few lines of code.","Information Technology, Software",—,"San Francisco, California, United States, North America",dagger.io/,,"$30,000,000",Early Stage Venture,3,New Wave (VC),3
Seed Round - Ark7,Seed,Seed,"$2,000,000","Jul 1, 2019",Ark7,Ark7 is the fractional real estate investment platform that provides users full control to diversify their portfolios.,"FinTech, Real Estate",—,"San Francisco, California, United States, North America",www.ark7.com,,"$2,000,000",Seed,1,—,1
Pre Seed Round - Icon Source,Pre-Seed,Seed,"$510,000","Jun 1, 2019",Icon Source,Icon Source is a digital marketplace that connects sports brands with athletes.,"Marketplace, Social Media, Social Media Marketing, Sports",—,"Denver, Colorado, United States, North America",iconsource.com,,"$6,410,000",Early Stage Venture,3,—,—
Pre Seed Round - Socialneed,Pre-Seed,Seed,"$75,000","Jun 1, 2019",Socialneed,"Is a digital technology company that has developed a platform of mass use, highly scalable, within the category of ""Sharing economy"".","Information Technology, Sharing Economy, Social Media, Software",—,"Miami, Florida, United States, North America",www.socialneed.co/,,"$175,000",Seed,2,Danilo Blarasin,1
Seed Round - Routable,Seed,Seed,"$4,054,948","May 22, 2019",Routable,Routable is a B2B payments-based platform that allows its users to send and receive business-to-business payments.,"B2B, Finance, FinTech, Information Technology, Payments, Small and Medium Businesses",—,"San Francisco, California, United States, North America",routable.com/,,"$46,019,709",Early Stage Venture,4,—,2
Pre Seed Round - Empower DDS,Pre-Seed,Seed,"$750,000","Jun 1, 2019",Empower DDS,A complete direct dental primary care PaaS that allows dental offices to create a direct financial relationship with their patients.,"Dental, Health Care, Software",—,"Cleveland, Ohio, United States, North America",www.empowerdds.com,,"$750,000",Seed,1,—,—
Seed Round - BEERMKR,Seed,Seed,"$1,500,000","Jun 1, 2019",BEERMKR,BEERMKR is the world's first all-in-one beer-making machine that anyone can use.,"Consumer, Food and Beverage",—,"Boulder, Colorado, United States, North America",beermkr.com,,"$4,206,000",Seed,7,—,—
Seed Round - Mission Barns,Seed,Seed,"$700,000","Jun 1, 2019",Mission Barns,"Mission Barns is making the juicy, savory meats they all love in a sustainable, more efficient way.","Food and Beverage, Food Processing",—,"Berkeley, California, United States, North America",www.missionbarns.com/,,"$28,435,000",Early Stage Venture,5,—,1
Seed Round - CoolR Group,Seed,Seed,"$100,000","Jun 17, 2019",CoolR Group,CoolR is an in-store inventory management solution for brands and retailers.,"E-Commerce, Fashion, Industrial Automation",—,"Chantilly, Virginia, United States, North America",www.coolrgroup.com/,,"$10,100,000",—,2,—,2
Seed Round - Skylark,Seed,Seed,"$4,000,000","May 14, 2019",Skylark,Skylark is a travel agency that allows clients to leverage technology when they want it and real people and expert advice when they need it.,"Leisure, Travel",—,"New York, New York, United States, North America",www.skylark.com,,"$4,000,000",Seed,1,—,7
Seed Round - Tradefox,Seed,Seed,"$200,000","Jun 1, 2019",Tradefox,The leading business intelligence platform for the global trade of recyclables.,"Business Intelligence, Mineral, Paper Manufacturing, Plastics and Rubber Manufacturing, Precious Metals, Waste Management",—,"Dover, Delaware, United States, North America",www.tradefox.co,,"$3,774,761",Seed,14,—,—
Pre Seed Round - Community Gaming,Pre-Seed,Seed,"$25,000","Jun 1, 2019",Community Gaming,"CommunityGaming.io combines social gaming, match automation, and blockchain payment technology to make it easy to organize tournaments.","Blockchain, Communities, eSports, Gaming",—,"New York, New York, United States, North America",communitygaming.io/,,"$18,475,000",Early Stage Venture,4,Chris Gonsalves,2
Pre Seed Round - Soterya,Pre-Seed,Seed,"$200,000","Jun 1, 2019",Soterya,AI-Driven Robotic Medical Technologies for sleep health,"Artificial Intelligence, Health Care, Robotics, Software",—,"Everett, Massachusetts, United States, North America",www.soteryabio.com/,,"$828,000",Seed,3,—,—
Seed Round - Upsie,Seed,Seed,"$5,000,000","May 28, 2019",Upsie,Upsie is a mobile app that provides warranties for electronic devices and appliances.,"Apps, Insurance, Mobile, Mobile Apps, Software","Black / African American Founded, Black / African American Led","Saint Paul, Minnesota, United States, North America",www.upsie.com,,"$26,380,000",Early Stage Venture,7,True Ventures,8
Seed Round - Deciduous Therapeutics,Seed,Seed,"$6,500,000","Jun 28, 2019",Deciduous Therapeutics,Deciduous Therapeutics is an aging therapeutics company developing a novel class of immune modulatory therapies.,"Biopharma, Biotechnology, Health Care",—,"San Francisco, California, United States, North America",www.deciduoustx.com/,,"$16,500,000",Seed,3,CRV,4
Pre Seed Round - Lena Health,Pre-Seed,Seed,"$70,000","Jul 1, 2019",Lena Health,AI-augmented Text-based Health Assistant for patients,"Artificial Intelligence, Health Care","Hispanic / Latine Founded, Hispanic / Latine Led","Houston, Texas, United States, North America",www.lena.io/,,"$566,000",Seed,5,—,2
Seed Round - Latchel,Seed,Seed,"$2,300,000","Jun 19, 2019",Latchel,Latchel provides a property management software that helps streamline maintenance and work orders.,"Building Maintenance, Property Management, Real Estate, Rental Property",—,"San Francisco, California, United States, North America",latchel.com/,,"$24,295,200",—,6,"Bain Capital Ventures, Y Combinator",6
Seed Round - DirecTech Labs,Seed,Seed,"$600,000","Jul 1, 2019",DirecTech Labs,"DirecTech Labs is the first and only machine learning, predictive analytic, and BI platform for the $186B Direct Sales industry.","Direct Sales, Information Technology, Machine Learning, Predictive Analytics, Social CRM, Software",—,"Santa Monica, California, United States, North America",www.directechlabs.com/,,"$2,020,000",M&A,5,—,2
Pre Seed Round - Jupiter,Pre-Seed,Seed,"$150,000","Jun 30, 2019",Jupiter,Jupiter is a grocery commerce advertising network for CPGs,"Content Creators, E-Commerce, Food and Beverage, Social Media","Black / African American Founded, Black / African American Led, Women Founded","Stanford, California, United States, North America",jupiter.co,,"$8,000,000",Seed,4,Y Combinator,1
Seed Round - AceUp,Seed,Seed,"$1,650,000","May 25, 2019",AceUp,"AceUp empowers individuals, teams, and organizations to lead through change.","EdTech, Education, Human Resources, SaaS, Software, Training, Virtual Workforce",—,"Boston, Massachusetts, United States, North America",www.aceup.com,,"$10,950,000",Seed,4,—,3
Seed Round - Welltory,Seed,Seed,"$775,000","Jul 1, 2019",Welltory,"Welltory is a health care app company that provides body, track health, and sync gadgets.","Apps, Health Care, InsurTech, mHealth, Mobile Apps, Personal Health, Wellness",Women Founded,"Redwood City, California, United States, North America",welltory.com,,"$6,275,100",—,6,—,2
Pre Seed Round - Evenergi,Pre-Seed,Seed,"A$1,800,000","Jun 1, 2019",Evenergi,Evenergi is a Enterprise SaaS business - optimising and managing zero emissions transport,"CleanTech, SaaS, Software, Transportation",—,"Ann Arbor, Michigan, United States, North America",www.evenergi.com/ and www.betterfleet.com,,"$3,892,251",Seed,5,—,—
Seed Round - AI Insurance,Seed,Seed,"$1,000,000","May 13, 2019",AI Insurance,"AI Insurance is an insurance management platform that manages policies, claims, and insurance services.","Artificial Intelligence, Insurance, InsurTech, Software",—,"San Francisco, California, United States, North America",www.aiinsurance.io,,"$4,950,000",Seed,3,—,2
Seed Round - Hip eCommerce,Seed,Seed,"$982,097","Jun 4, 2019",Hip eCommerce,"Hip eCommerce manages and develops online marketplaces for collectibles, including stamps, postcards, and comic books.","Collectibles, E-Commerce, Marketplace, Online Auctions",—,"Raleigh, North Carolina, United States, North America",www.hipecommerce.com,,"$6,807,097",Early Stage Venture,5,—,2
Seed Round - Forum Health,Seed,Seed,"$4,200,000","Jun 1, 2019",Forum Health,Forum Health is a network of functional and integrative healthcare providers.,"Alternative Medicine, Dietary Supplements, Health Care, Medical",—,"Flint, Michigan, United States, North America",www.forumhealth.com/,,"$14,200,000",Early Stage Venture,4,—,—
Pre Seed Round - AMPAworks,Pre-Seed,Seed,"$470,000","Jun 30, 2019",AMPAworks,AMPAworks is a computer vision-enabled IoT system that tracks inventory in hospitals and clinics.,"Artificial Intelligence, Computer Vision, Health Care, Information Technology","Women Founded, Women Led","Buffalo, New York, United States, North America",www.ampaworks.com,,"$1,570,000",Seed,2,—,5
Seed Round - Roll,Seed,Seed,"$1,700,000","Jun 20, 2019",Roll,Roll builds social token infrastructure for the creator economy.,"Apps, Blockchain, Cryptocurrency, Ethereum, Information Technology","Black / African American Founded, Black / African American Led, East Asian Led, South Asian Founded, Women Led","New York, New York, United States, North America",www.tryroll.com,,"$12,700,000",Early Stage Venture,4,Arthur Hayes,4
Seed Round - Martin,Seed,Seed,"$500,000","Jul 9, 2019",Martin,Martin is a media measurement and reporting platform offering natural language processing services.,"Consulting, Information Technology, Marketing","Women Founded, Women Led","Cincinnati, Ohio, United States, North America",www.martin.ai,,"$855,000",M&A,5,—,—
Pre Seed Round - TinySeed,Pre-Seed,Seed,"$120,000","May 17, 2019",TinySeed,TinySeed is a remote accelerator designed for early-stage SaaS founders.,"Financial Services, Information Technology, Software, Venture Capital",—,"Minneapolis, Minnesota, United States, North America",tinyseed.com/,,"$120,000",Seed,1,—,—
Seed Round - ION Storage Systems,Seed,Seed,"$8,000,000","Jun 10, 2019",ION Storage Systems,ION Storage Systems is an energy startup developing Solid State Lithium Metal Batteries.,"Aerospace, Battery, Consumer Electronics, Electric Vehicle, Electronics, Energy, Energy Storage, Manufacturing, Medical Device, Military",—,"Beltsville, Maryland, United States, North America",ionstoragesystems.com/,,"$52,500,000",Early Stage Venture,5,Alsop Louie Partners,2
Seed Round - Compass Capital,Seed,Seed,"$1,000,000","Jun 24, 2019",Compass Capital,"Compass Capital is a real estate investment and development company acquiring, developing, owning, and operating real estate assets.","Finance, Real Estate, Real Estate Investment",—,"Lexington, Kentucky, United States, North America",compassky.com,,"$1,000,000",Seed,1,—,—
Seed Round - Saddleback Chocolates,Seed,Seed,"$375,000","Jun 19, 2019",Saddleback Chocolates,Saddleback Chocolates offers chocolates and classic equine gifts.,"Confectionery, Food and Beverage, Food Processing",Women Founded,"O Fallon, Illinois, United States, North America",www.saddlebackchocolates.com/,,"$375,000",Seed,1,—,—
Seed Round - ScribeLink,Seed,Seed,"$150,000","May 21, 2019",ScribeLink,ScribeLink reduce physician clerical burden and have created a healthcare telecommunications platform.,"Health Care, Information Technology, Medical, Mobile, Software, Wearables",—,"San Jose, California, United States, North America",scribelink.com,,"$475,000",Seed,3,—,1
Seed Round - Kytopen,Seed,Seed,"$3,600,000","May 28, 2019",Kytopen,Kytopen developer of a cell therapy platform for non-viral delivery of molecules into hard-to-transfect immune cells.,"Biotechnology, Genetics, Health Care, Life Science",—,"Cambridge, Massachusetts, United States, North America",kytopen.com/,,"$37,118,461",Early Stage Venture,10,"Horizons Ventures, The Engine",2
Pre Seed Round - Paytient,Pre-Seed,Seed,"$1,300,000","Jun 26, 2019",Paytient,Paytient offers a financial platform to increase the company's deductible health plan adoption.,"Employee Benefits, FinTech, Health Care, Health Insurance, Payments",—,"Columbia, Missouri, United States, North America",www.paytient.com,,"$62,900,000",Early Stage Venture,6,"Cultivation Capital, Lightbank",2
Seed Round - 86 Repairs,Seed,Seed,"$1,500,000","May 14, 2019",86 Repairs,86 Repairs is a subscription service platform that manages end-to-end equipment repair and maintenance for restaurants.,"Big Data, Hospitality, Predictive Analytics, Restaurants, Software","Hispanic / Latine Founded, Hispanic / Latine Led","Chicago, Illinois, United States, North America",www.86repairs.com,,"$24,000,000",Early Stage Venture,5,Tamarind Hill,7
Pre Seed Round - Rejoy,Pre-Seed,Seed,"$500,000","Jun 1, 2019",Rejoy,Plant-based functional drinks to ease body & mind,"Cannabis, Food and Beverage, Nutrition",—,"Key Biscayne, Florida, United States, North America",www.drinkrejoy.com,,"$1,060,000",Seed,2,—,—
Seed Round - Vision Care Connect,Seed,Seed,"$150,000","May 21, 2019",Vision Care Connect,Vision Care Connect is a complete concierge patient acquisition service.,"Health Care, Marketing",—,"Nashville, Tennessee, United States, North America",www.visioncareconnect.com,,"$150,000",Seed,1,—,1
Pre Seed Round - Tso Chinese Takeout & Delivery,Pre-Seed,Seed,"$2,200,000","May 26, 2019",Tso Chinese Takeout & Delivery,"Chinese-American restaurant running on a custom built vertically streamlined e-commerce, kitchen and delivery management platform","Catering, Cooking, Delivery, E-Commerce, Food and Beverage, Food Delivery, Restaurants, Same Day Delivery, Software","East Asian Founded, Women Founded","Austin, Texas, United States, North America",tsochinese.com,,"$10,451,702",Seed,4,Brett Hurt,6
Pre Seed Round - FR8relay,Pre-Seed,Seed,"$100,000","Jun 1, 2019",FR8relay,FR8relay is transforming long-haul trucking using concept of relay - now a resident startup at Tyson Ventures,"Logistics, Software, Transportation","East Asian Founded, South Asian Founded, South Asian Led, Women Founded","Bentonville, Arkansas, United States, North America",fr8relay.com,,"$1,531,000",Seed,8,—,—
Pre Seed Round - HeyHerbie,Pre-Seed,Seed,"$114,000","Jul 1, 2019",HeyHerbie,HeyHerbie is a TV-based platform that connects older adults with their loved ones and helps them stay active and vibrant in their own homes.,"Communication Hardware, Elder Care, Health Care, Media and Entertainment, PaaS",—,"Cincinnati, Ohio, United States, North America",www.heyherbie.com/,,"$414,000",Seed,3,—,—
Seed Round - Stable,Seed,Seed,"$6,000,000","Jun 1, 2019",Stable,Stable is a risk management platform that helps businesses manage exposure to volatile commodity prices.,"Financial Services, FinTech, InsurTech, Risk Management",—,"New York, New York, United States, North America",www.stableprice.com,,"$112,500,000",Early Stage Venture,3,Anthemis Group,4
Seed Round - CNGmotive,Seed,Seed,"$703,000","Jun 24, 2019",CNGmotive,CNGmotive is a trucking company that offers in the fields of transportation and railroad.,"Food Trucks, Railroad, Transportation",—,"Frankfort, Illinois, United States, North America",cngmotive.com,,"$703,000",Seed,1,—,—
Seed Round - Crescent Canna,Seed,Seed,"$460,000","May 22, 2019",Crescent Canna,Crescent Canna is a cannabis company offering high-potency CBD products and legal THC edibles.,"Cannabis, Manufacturing, Wellness",—,"New Orleans, Louisiana, United States, North America",www.crescentcanna.com/,,"$585,000",Seed,2,—,—
Seed Round - Haven's Kitchen,Seed,Seed,"$425,000","May 22, 2019",Haven's Kitchen,HAVEN'S KITCHEN is a creative cooking company that helps home cooks find joy and confidence in the kitchen.,"Communities, Food and Beverage","Women Founded, Women Led","New York, New York, United States, North America",havenskitchen.com,,"$4,425,000",—,3,—,—
Pre Seed Round - Grüv,Pre-Seed,Seed,"$85,000","Jul 10, 2019",Grüv,"An online SaaS music platform that unites artists, curators, & audiences.","Content Discovery, Digital Entertainment, Music, SaaS",—,"Los Angeles, California, United States, North America",gruv.me,,"$85,000",Seed,2,—,—
