Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Pre Seed Round - Visual Feeder,Pre-Seed,Seed,"$120,000","Jan 21, 2020",Visual Feeder,Visual Feeder lights up the city streets with full-motion advertising on high-traffic commercial retail locations.,"Advertising, Digital Marketing, Digital Media, Marketing, Media and Entertainment","South Asian Led, Women Founded","Chicago, Illinois, United States, North America",www.visualfeeder.com/,,"$1,920,000",—,4,Techstars,1
Seed Round - Notivize,Seed,Seed,"$500,000","Feb 26, 2020",Notivize,Notivize provides product managers and product marketers with the solutions they need to continuously optimize product experiences.,Software,—,"Palo Alto, California, United States, North America",notivize.com/,,"$500,000",Seed,1,Heroic Ventures,4
Pre Seed Round - mello,Pre-Seed,Seed,"$120,000","Feb 26, 2020",mello,"Mello helps companies to measure, track, and action on burnout.","Human Resources, Software, Wellness","Women Founded, Women Led","San Francisco, California, United States, North America",www.itsmello.co/,,"$245,000",Seed,2,Techstars,1
Pre Seed Round - Immunocure Discovery Solutions,Pre-Seed,Seed,"$800,000","Jan 25, 2020",Immunocure Discovery Solutions,AI & Computational Platform AxDrug for Drug Discovery,"Artificial Intelligence, Biotechnology, Health Care, Pharmaceutical",—,"Brooklyn, New York, United States, North America",immunocure.us,,"$1,800,000",Seed,2,—,—
Pre Seed Round - Sparrow Software,Pre-Seed,Seed,"$1,000,000","Jan 15, 2020",Sparrow Software,"Sparrow.AI offers a no-code, AI-accessible software automation studio for healthcare systems and medical device companies.","Artificial Intelligence, Health Care, Information Technology, Medical Device, Software",—,"Austin, Texas, United States, North America",sparrow.ai/,,"$3,500,000",Seed,2,—,1
Seed Round - FlipOS,Seed,Seed,"$4,000,000","Jan 27, 2020",FlipOS,"FlipOS is a b2b Decentralized iBuyer, tailor made for professionals.","Property Management, Real Estate",—,"Phoenix, Arizona, United States, North America",flipos.com,,"$350,000,000",—,8,"BRM Capital, LionBird",3
Seed Round - Lev,Seed,Seed,"$2,400,000","Feb 5, 2020",Lev,Lev is a commercial mortgage marketplace for capital market advisors.,"Commercial Real Estate, FinTech, Marketplace, Real Estate, Real Estate Investment",—,"New York, New York, United States, North America",www.levcapital.com,,"$214,782,994",Early Stage Venture,8,"ANIMO Ventures, Ludlow Ventures",4
Seed Round - Ergatta,Seed,Seed,"$150,000","Jan 15, 2020",Ergatta,Ergatta is an at-home connected fitness startup that offers a rowing machine and proprietary digital content.,"Fitness, Health Care, Sporting Goods, Wellness",—,"Brooklyn, New York, United States, North America",www.ergatta.com/,,"$35,270,000",Early Stage Venture,4,Techstars,1
Seed Round - Every Mother,Seed,Seed,"$149,963","Jan 23, 2020",Every Mother,Every Mother is a research-backed women’s health company.,"Fitness, Health Care, Wellness","Women Founded, Women Led","Brooklyn, New York, United States, North America",every-mother.com,,"$1,999,963",Seed,4,Techstars,1
Seed Round - Polaris Genomics,Seed,Seed,"$2,000,000","Feb 14, 2020",Polaris Genomics,"Harnessing genomics, we make invisible wounds like PTSD visible.","Bioinformatics, Biotechnology, Clinical Trials, Genetics, Health Care, Health Diagnostics, Life Science, Pharmaceutical, Therapeutics, Wellness","Black / African American Founded, Black / African American Led, Women Led","Gaithersburg, Maryland, United States, North America",polarisgenomics.com/,,"$6,000,000",Seed,10,—,3
Seed Round - Hermosa Brewing,Seed,Seed,"$500,000","Feb 10, 2020",Hermosa Brewing,Hermosa Brewing is a food and beverage company that offers self-brewed beer and an eclectic menu of tasty and reasonably priced dishes.,"Brewing, Craft Beer, Food and Beverage",—,"Hermosa Beach, California, United States, North America",hermosabrewingco.com,,"$1,100,000",Seed,2,—,—
Pre Seed Round - Lumhaa: The Memory Jar Company,Pre-Seed,Seed,"$121,600","Feb 2, 2020",Lumhaa: The Memory Jar Company,Build memory jars with your favorite people,"Gift, Mobile Apps, Social Media","South Asian Founded, South Asian Led","Philadelphia, Pennsylvania, United States, North America",www.lumhaa.com/,,"$121,600",Seed,2,—,—
Pre Seed Round - Sleek,Pre-Seed,Seed,"$1,200,000","Mar 1, 2020",Sleek,"Priority Lane, with one line of code </>","Concerts, Internet, Mobile Payments, Point of Sale, Software, Sports","Women Founded, Women Led","San Francisco, California, United States, North America",sleektext.com/,,"$1,200,000",M&A,1,—,8
Seed Round - Shiplab,Seed,Seed,"$1,250,000","Feb 18, 2020",Shiplab,Shiplab automatically aggregates your shipping billing data and makes it available for use within your existing tools and applications.,"Big Data, Data Mining, Logistics, Software",—,"San Francisco, California, United States, North America",shiplab.com,,"$1,250,000",Seed,1,—,—
Seed Round - Stipop (YC S21),Seed,Seed,"$1,300,000","Feb 20, 2020",Stipop (YC S21),"Stipop offers messaging, video, and profile stickers for apps intended to enrich online communication.","Apps, B2B, Developer APIs",—,"Los Angeles, California, United States, North America",stipop.io,,"$1,300,000",Seed,4,Translink Investment,4
Seed Round - Verusen,Seed,Seed,"$3,000,000","Jan 17, 2020",Verusen,Verusen is the global supply chain innovator focused on providing the simplest way to manage materials for global supply chains.,"Artificial Intelligence, Machine Learning, Software, Supply Chain Management",—,"Atlanta, Georgia, United States, North America",verusen.com/,,"$39,125,000",Early Stage Venture,6,Flyover Capital,3
Seed Round - SIMBA Chain,Seed,Seed,"$1,500,000","Jan 13, 2020",SIMBA Chain,"Incubated at the University of Notre Dame, SIMBA Chain provides a scalable enterprise platform that simplifies blockchain development.","Blockchain, Cryptocurrency, FinTech, Information Technology, Software",—,"South Bend, Indiana, United States, North America",www.simbachain.com,,"$58,500,000",Early Stage Venture,6,—,4
Pre Seed Round - GrowRay,Pre-Seed,Seed,"$1,500,000","Feb 12, 2020",GrowRay,GrowRay offers a science-based technology that delivers a full spectrum and uniform light intensity across the entire canopy.,"Electronics, Machinery Manufacturing, Manufacturing",—,"Boulder, Colorado, United States, North America",growray.com/,,"$1,500,000",Seed,1,—,1
Seed Round - AllVoices,Seed,Seed,"$3,000,000","Jan 21, 2020",AllVoices,AllVoices is an employee relations platform that enables companies to efficiently and effectively resolve workplace issues.,"Analytics, B2B, Human Resources, Information Services, Information Technology","Women Founded, Women Led","Santa Monica, California, United States, North America",www.allvoices.co,,"$13,733,500",Early Stage Venture,4,—,9
Seed Round - Toybox Labs,Seed,Seed,"$2,000,000","Feb 1, 2020",Toybox Labs,Toybox Labs is a 3D printing company that helps children to print thousands of toys at the push of a button right at home.,"3D Printing, 3D Technology, Manufacturing, Toys",Women Founded,"Seattle, Washington, United States, North America",www.make.toys/,,"$4,172,222",—,6,—,10
Seed Round - MiCare Path,Seed,Seed,"$1,280,000","Mar 1, 2020",MiCare Path,MiCare Path is personalizing peace of mind by extending care beyond the office visit.,"Health Diagnostics, Medical Device, Personal Health, Software, Wellness",—,"Memphis, Tennessee, United States, North America",MiCarePath.com,,"$6,285,000",Early Stage Venture,4,—,—
Pre Seed Round - Glimpse Group,Pre-Seed,Seed,"$2,500,000","Jan 21, 2020",Glimpse Group,AI Loss Prevention & Sales Analytics for Bars & Restaurants,"Food and Beverage, Hospitality, Video",—,"Miami, Florida, United States, North America",www.glimpsecorp.com,,"$2,500,000",Seed,1,—,—
Pre Seed Round - Longbow,Pre-Seed,Seed,"$2,500,000","Feb 1, 2020",Longbow,Longbow's SaaS platform enables companies to identify the Best Next Actions to reduce the most cloud risk with the least amount of effort,"Cyber Security, Enterprise Software, SaaS, Software",—,"Austin, Texas, United States, North America",longbow.security,,"$7,500,000",Seed,2,—,—
Seed Round - Mathison,Seed,Seed,"$2,000,000","Feb 4, 2020",Mathison,Mathison is the first all-inclusive platform for diversity hiring and retention.,"Delivery, Human Resources, Internet, Software",—,"Los Angeles, California, United States, North America",mathison.io,,"$31,200,000",Early Stage Venture,5,ANIMO Ventures,6
Pre Seed Round - Wing Assistant,Pre-Seed,Seed,"$105,000","Mar 1, 2020",Wing Assistant,"Wing Assistant is an Information technology company that provides CRM management, virtual assistance, and social media management services.","CRM, Internet, SaaS, Software, Virtual Assistant","Hispanic / Latine Founded, Hispanic / Latine Led, South Asian Founded, South Asian Led","Irvine, California, United States, North America",wingassistant.com/,,"$2,205,000",Seed,3,SkyDeck Berkeley,1
Seed Round - Airmeet,Seed,Seed,"$3,000,000","Mar 8, 2020",Airmeet,"Airmeet is an all-in-one platform for virtual & hybrid summits, conferences, and events designed for an immersive attendee experience.","Communities, Events, Marketing, Social",—,"Lewes, Delaware, United States, North America",www.airmeet.com/,,"$50,095,000",Early Stage Venture,4,Accel India,18
Seed Round - Cheese,Seed,Seed,"$3,600,000","Mar 10, 2020",Cheese,Cheese provides simple and automated solutions to help people build credit and grow savings.,"Banking, Consumer Software, Financial Services, FinTech","East Asian Founded, Women Founded","Pasadena, California, United States, North America",www.earncheese.com/,,"$3,600,000",Seed,4,"Amplify.LA, iFly.vc",8
Seed Round - Native Pet,Seed,Seed,"$800,000","Feb 14, 2020",Native Pet,Native Pet is a pet food and nutrition company that makes organic and limited-ingredient pet supplements for dogs and cats.,"Dietary Supplements, Food and Beverage, Pet",—,"Saint Louis, Missouri, United States, North America",nativepet.com,,"$17,900,000",Early Stage Venture,4,Leap Venture Studio,3
Seed Round - soona,Seed,Seed,"$3,500,000","Feb 7, 2020",soona,Soona is a virtual content studio platform that helps brands to make professional-level photos and videos for e-commerce and marketing.,"Content Marketing, E-Commerce, Marketing, Photography, Video","Women Founded, Women Led","Denver, Colorado, United States, North America",soona.co/,,"$56,078,745",—,8,"Matchstick Ventures, Starting Line",3
Seed Round - SignUpster,Seed,Seed,"$150,000","Mar 4, 2020",SignUpster,Simplify Volunteer Management and Event Planning for Free,"Communities, Education, Group Buying, Meeting Software, Non Profit, Online Forums, SaaS, Scheduling, Small and Medium Businesses, Sports",—,"New York, New York, United States, North America",signupster.com,,"$150,000",Seed,1,—,—
Seed Round - LunarCrush,Seed,Seed,"$250,000","Jan 24, 2020",LunarCrush,LunarCrush is a cryptocurrency intelligence platform that unites social media financial insights with digital currency investing.,"Artificial Intelligence, Blockchain, Cryptocurrency, Data Visualization, FinTech, Information Services, Social Media",—,"Costa Mesa, California, United States, North America",www.lunarcrush.com,,"$8,620,000",Early Stage Venture,7,Draper Goren Holm,1
Pre Seed Round - ToDooly,Pre-Seed,Seed,"$425,000","Jan 27, 2020",ToDooly,ToDooly is a social platform that allows users to hire local students to help with simple outdoor tasks.,"Communities, Home Services, Internet, PaaS, Young Adults","Hispanic / Latine Founded, Hispanic / Latine Led, Middle Eastern / North African Founded","Detroit, Michigan, United States, North America",www.todoolie.com,,"$2,050,035",Seed,6,Techstars,4
Pre Seed Round - The Porch Pod,Pre-Seed,Seed,"$120,000","Jan 27, 2020",The Porch Pod,The Porch Pod provides a solution that combines a package safe with IoT technology to halt package theft.,—,—,"Birmingham, Alabama, United States, North America",www.theporchpod.com,,"$120,000",Seed,1,Techstars,1
Seed Round - Naza Beauty,Seed,Seed,"$1,000,000","Feb 18, 2020",Naza Beauty,"Naza Beauty is a protective styling salon that specializes in coily, kinky, afro-textured hair.",Beauty,"Black / African American Founded, Black / African American Led, Women Founded, Women Led","San Francisco, California, United States, North America",www.nazabeauty.com/,,"$1,000,000",Seed,1,Initialized Capital,2
Pre Seed Round - Skeddy Technologies Inc.,Pre-Seed,Seed,"$70,000","Jan 18, 2020",Skeddy Technologies Inc.,Skeddy mobile app discovers Lyft rides scheduled by the passengers for the future time and combines them for the driver into a chain,—,—,"New York, New York, United States, North America",skeddy.com/,,"$70,000",Seed,1,—,—
Seed Round - Knit,Seed,Seed,"$920,000","Feb 4, 2020",Knit,Helping brands make customer-centric decisions through voice of consumer video feedback,"Advertising, Consumer Research, Market Research, Software",—,"Austin, Texas, United States, North America",goknit.com/,,"$5,550,000",Seed,6,—,4
Seed Round - Argineering,Seed,Seed,"$400,000","Mar 12, 2020",Argineering,We’re a design-tech company aiming to democratize robotics for everyone.,"Advertising Platforms, Marketing, Robotics",—,"Newark, Delaware, United States, North America",www.rgkitplay.com,,"$614,000",Seed,3,"500 Global, Flat6Labs Egypt",3
Seed Round - Elemeno Health,Seed,Seed,"$1,800,000","Feb 20, 2020",Elemeno Health,Elemeno Health is a team-based medical information platform—a personal assistant for doctors and nurses.,"Emergency Medicine, Health Care, Medical, Software","Native Hawaiian / Pacific Islander Founded, South Asian Founded, South Asian Led","Oakland, California, United States, North America",www.elemenohealth.com/,,"$18,990,692",Early Stage Venture,8,—,3
Seed Round - Instant Teams,Seed,Seed,"$1,500,000","Feb 11, 2020",Instant Teams,Saas Remote Team Marketplace,"Human Resources, Marketplace, SaaS, Software","Women Founded, Women Led","Rehoboth Beach, Delaware, United States, North America",instantteams.com,,"$14,935,000",Early Stage Venture,5,Squadra Ventures,3
Seed Round - Hearo.Live - Multiplayer TV,Seed,Seed,"$1,800,000","Feb 7, 2020",Hearo.Live - Multiplayer TV,"Hearo is Multiplayer TV. Turn your passive stream into a buzzing, live, social event.","Communities, eSports, Events, Online Games, Social Media, Sports, Video Streaming",—,"San Francisco, California, United States, North America",hearo.live,,"$1,950,000",Seed,4,—,9
Seed Round - Kandji,Seed,Seed,"$4,000,000","Feb 24, 2020",Kandji,"Kandji is a management platform for apple devices such as macOS, iOS, iPadOS, and tvOS.","Information Technology, iOS, Mobile, Software",—,"San Diego, California, United States, North America",kandji.io,,"$188,375,000",Late Stage Venture,6,Lee Fixel,3
Pre Seed Round - Carbonwave,Pre-Seed,Seed,"$1,440,000","Jan 19, 2020",Carbonwave,"Carbonwave is a leading developer of ultra-regenerative, plant-based, biomaterials from seaweed.","Advanced Materials, Agriculture, Biotechnology, Cosmetics, Life Science",—,"Boston, Massachusetts, United States, North America",www.carbonwave.com/,,"$18,940,000",—,4,—,—
Seed Round - Arize AI,Seed,Seed,"$4,024,999","Feb 12, 2020",Arize AI,Arize AI offers a platform that explains and troubleshoots production AI.,"Artificial Intelligence, Information Technology, Machine Learning, Software",Women Founded,"Berkeley, California, United States, North America",arize.com,,"$61,024,999",Early Stage Venture,4,—,3
Seed Round - Likarda,Seed,Seed,"$4,000,000","Feb 2, 2020",Likarda,Likarda is a biotech developing cell therapies and enabling technologies to transform the way cell therapies are delivered and function.,"Biotechnology, Commercial, Industrial, Therapeutics","Women Founded, Women Led","Cambridge, Massachusetts, United States, North America",likarda.com/,,"$8,600,000",Seed,3,—,—
Pre Seed Round - Auxilius Pharma,Pre-Seed,Seed,"$100,000","Jan 20, 2020",Auxilius Pharma,To improve the lives of our patients by offering them access to effective and verified pharma treatments in the convenient dosage form,"Biotechnology, Life Science, Pharmaceutical",—,"Hudson, Massachusetts, United States, North America",www.auxiliuspharma.com,,"$2,250,000",Seed,4,—,1
Pre Seed Round - Trimplet,Pre-Seed,Seed,"$60,000","Jan 27, 2020",Trimplet,Trimplet is the safest digital property marketplace. Buy and sell digital properties,Marketing,—,"Cocoa Beach, Florida, United States, North America",www.trimplet.com,,"$430,000",—,4,Inveready,1
Pre Seed Round - Blue Sky Financial,Pre-Seed,Seed,"$400,000","Feb 11, 2020",Blue Sky Financial,"Blue Sky Financial is a B2C fintech that offers financial services in mortgage, insurance, real estate, and personal loans.","Finance, Financial Services, FinTech, InsurTech, Lending, Real Estate",—,"Boise, Idaho, United States, North America",blueskyfinancial.com,,"$3,470,000",Seed,4,Adam Stein,3
Seed Round - AI Nexus Inc,Seed,Seed,"$4,583,796","Feb 17, 2020",AI Nexus Inc,AI Nexus is an artificial intelligence company building cognitive AI applications.,Artificial Intelligence,—,"Champaign, Illinois, United States, North America",www.ainexus.com/,,"$4,583,796",Seed,1,—,—
