Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Plumter,Seed,Seed,"$1,200,000","Mar 23, 2022",Plumter,"Plumter offers instant, multicurrency accounts for easy local and diaspora banking.",—,—,"Middletown, Delaware, United States, North America",plumter.com/,,"$1,200,000",Seed,2,—,3
Seed Round - Yuga Labs,Seed,Seed,"$450,000,000","Mar 22, 2022",Yuga Labs,Yuga Labs is a blockchain technology company that develops NFTs and digital collectibles.,"Blockchain, Cryptocurrency, Digital Media, Ethereum",—,"Miami, Florida, United States, North America",yuga.com,,"$450,000,000",Seed,2,a16z crypto,40
Seed Round - Valar Labs,Seed,Seed,"$4,000,000","Apr 1, 2022",Valar Labs,Valar Labs offers assistance services for cancer treatment through Artificial Intelligence.,"Artificial Intelligence, Health Care, Health Diagnostics, Medical, Medical Device",—,"Palo Alto, California, United States, North America",www.valarlabs.com/,,"$4,000,000",Seed,2,Andreessen Horowitz,17
Seed Round - Bods,Seed,Seed,"$5,600,000","Apr 2, 2022",Bods,Bods is a fashion technology company that provides a virtual fit solution to help online shoppers to determine their fit.,"3D Technology, E-Commerce, Fashion, Retail",—,"Marina Del Rey, California, United States, North America",www.bods.me,,"$5,600,000",Seed,1,Stellation Capital,8
Seed Round - Edgewood Software,Seed,Seed,"$1,420,000","May 1, 2022",Edgewood Software,"Edgewood provides a web-based platform that enables value chain participants to capitalize on accurate, real-time, operational information.","Information Technology, Software",—,"Newport, Kentucky, United States, North America",edgewoodsoftwarecorp.s3.us-east-2.amazonaws.com...,,"$1,420,000",Seed,1,—,—
Seed Round - Driveway,Seed,Seed,"$2,600,000","May 5, 2022",Driveway,Driveway provides a platform that creates a walkthrough of workflow where people can edit the steps and descriptions.,"Apps, Information Technology, Mobile Apps, Software",—,"New York, New York, United States, North America",www.driveway.app/,,"$2,600,000",Seed,1,—,2
Seed Round - Origami,Seed,Seed,"$6,200,000","Apr 26, 2022",Origami,Origami is building the world’s most valuable DAOs. We help the most ambitious communities launch and grow their DAOs.,Software,—,"Claymont, Delaware, United States, North America",joinorigami.com/,,"$6,200,000",Seed,2,Bloomberg Beta,11
Seed Round - Relate,Seed,Seed,"₩1,900,000,000","Apr 29, 2022",Relate,Collaborative Sales Management and CRM Software,"Information Technology, Software",East Asian Founded,"San Francisco, California, United States, North America",www.relate.so/,,"$2,282,126",—,6,—,4
Pre Seed Round - Chroma,Pre-Seed,Seed,"$2,300,000","May 1, 2022",Chroma,Chroma operates as an AI-native open-source embedding database.,"Artificial Intelligence, Database, Software",—,"San Francisco, California, United States, North America",www.trychroma.com/,,"$20,300,000",Seed,2,—,4
Seed Round - Cypher Wallet,Seed,Seed,"$4,300,000","Mar 1, 2022",Cypher Wallet,Multi-Chain Non-Custodial Crypto Wallet & Crypto Card,Cryptocurrency,—,"Palo Alto, California, United States, North America",cypherwallet.io,,"$4,300,000",Seed,1,Y Combinator,10
Pre Seed Round - Tesserol,Pre-Seed,Seed,"$200,000","Apr 5, 2022",Tesserol,"Tesserol creates lightweight fuel cells to power commercial drones in surveillance, agriculture, and delivery.","Drones, Manufacturing",—,"Goleta, California, United States, North America",www.tesserol.com/,,"$200,000",Seed,1,—,1
Pre Seed Round - Edge,Pre-Seed,Seed,"$2,400,000","Apr 28, 2022",Edge,Edge builds payment tools and developer API's that allow every legal industry to accept payments.,"Financial Services, FinTech, Information Technology, PaaS, Payments",—,"Los Angeles, California, United States, North America",tryedge.com,,"$2,400,000",Seed,1,Long Journey Ventures,16
"Seed Round - VoiceScript, Inc.",Seed,Seed,"$2,000,000","Apr 1, 2022","VoiceScript, Inc.","SaaS, Legal Tech, Speech Technologies, Court Reporting Automation, Legal Transcription Automation","SaaS, Software",—,"Cocoa, Florida, United States, North America",voicescript.ai/,,"$3,350,000",Seed,3,—,6
Seed Round - The Unfettered,Seed,Seed,"$2,500,000","May 10, 2022",The Unfettered,"The Unfettered is a Web3 adventure video game based on role play, action, and warrior themes.","Apps, Artificial Intelligence, Blockchain, Gaming, PC Games, Video Games",—,"Turkey, North Carolina, United States, North America",www.theunfettered.io,,"$2,500,000",Seed,1,"AU21 Capital, Icetea.io, Vendetta Capital",23
Seed Round - Winich Inc (Winich Farms),Seed,Seed,"$790,000","Apr 14, 2022",Winich Inc (Winich Farms),Supply chain startup providing a platform where informal processors and retailers connect directly with the food producers.,"AgTech, Database, FinTech, Food Processing, Logistics, Supply Chain Management",—,"Middletown, Delaware, United States, North America",winichfarms.com,,"$829,829",Seed,3,—,2
Seed Round - Atom Limbs,Seed,Seed,"$5,500,000","Apr 28, 2022",Atom Limbs,"The first artificial human arm, giving 65M+ limb-different people their limbs back. Atom's mission is to unlock human lifespan.","Artificial Intelligence, Hardware, Medical Device, Robotics",—,"San Francisco, California, United States, North America",atomlimbs.com,,"$7,756,000",Seed,6,—,6
Pre Seed Round - TransCrypts,Pre-Seed,Seed,"$2,200,000","May 1, 2022",TransCrypts,Consumer Empowered Record Management,"Blockchain, Document Management, Electronic Health Record (EHR), Human Resources, Software",—,"Newark, California, United States, North America",www.transcrypts.com,,"$3,220,000",Seed,4,"Mark Cuban Companies, Protocol Labs",14
Seed Round - Pikurate,Seed,Seed,"₩500,000,000","Apr 11, 2022",Pikurate,"An all-in-one knowledge curation platform that allows you to collect, organize, share, collaborate on aggregated links for various purposes.","Information Technology, Internet, Productivity Tools, Social Bookmarking, Software",East Asian Led,"Boston, Massachusetts, United States, North America",pikurate.com,,"₩700,000,000",Seed,3,SmartStudy Ventures,1
Seed Round - ShearShare,Seed,Seed,"$2,300,000","Mar 25, 2022",ShearShare,First mobile marketplace that provides space-as-a-service for the beauty and barbering industry (verticalized SaaS),"B2B, Beauty, Marketplace, Mobile, Mobile Apps, Sharing Economy","Black / African American Founded, Black / African American Led, Women Founded","Mckinney, Texas, United States, North America",shearshare.com/,,"$6,060,000",Seed,7,Fearless Fund,10
Seed Round - Lenco,Seed,Seed,"$2,000,000","Mar 23, 2022",Lenco,Lenco is a Neobank that makes current bank accounts and tools for SMEs to grow in Africa,"Banking, Financial Services, FinTech, Software",—,"San Francisco, California, United States, North America",lenco.co,,"$2,100,000",Seed,3,—,10
Seed Round - Novel,Seed,Seed,"$7,000,000","Apr 5, 2022",Novel,Launch Apple and Google wallet passes for your brand.,"E-Commerce, E-Commerce Platforms",—,"New York, New York, United States, North America",novel.com/,,"$7,000,000",Seed,1,"Lerer Hippeau, VaynerFund",4
Seed Round - EMGenisys,Seed,Seed,"$100,000","Mar 28, 2022",EMGenisys,EMGenisys offers an embryo health assessment platform that determines embryo viability and sex in a single assessment in the lab.,"Agriculture, AgTech, Biotechnology, Health Care, Life Science",—,"Houston, Texas, United States, North America",www.emgenisys.co,,"$109,000",Seed,3,—,1
Pre Seed Round - DarkHorse,Pre-Seed,Seed,"$430,000","May 1, 2022",DarkHorse,"The world's first scalable youth sports community – leveraging cutting-edge tech & analytics for holistic, player-performance analysis.","Analytics, Big Data, Computer Vision, Hardware, Machine Learning, SaaS, Software, Sports",—,"Palo Alto, California, United States, North America",www.thedarkhorse.ai,,"$1,290,000",Seed,6,Scott Sandell,4
Seed Round - Livedocs,Seed,Seed,"$2,300,000","Mar 22, 2022",Livedocs,The data tool for everyone,Analytics,—,"San Francisco, California, United States, North America",livedocs.com/,,"$2,640,000",Seed,2,—,3
Seed Round - KRYP.TOOLS,Seed,Seed,"$400,000","Apr 25, 2022",KRYP.TOOLS,KRYP.TOOLS is a WealthTech that developed the most innovative digital assets investment management software!,"Education, Information Technology, Internet, Service Industry, Software, Training",—,"Coconut Creek, Florida, United States, North America",kryp.tools,,"$400,000",Seed,1,BR Angels,1
Pre Seed Round - Aware Health,Pre-Seed,Seed,"$680,000","May 1, 2022",Aware Health,Same-day digital musculoskeletal care platform to deliver best-in-class cost saving and health outcomes.,"Health Care, Medical",—,"Lafayette, California, United States, North America",www.awarehealth.io/,,"$680,000",Seed,2,—,3
Seed Round - Delicious AI,Seed,Seed,"$1,000,000","Apr 4, 2022",Delicious AI,"Artificial Intelligence, Computer Vision and 3D Data delivering double-digit sales grows for CPG.","3D Technology, Artificial Intelligence, Business Intelligence, Computer Vision, Consumer Goods, Grocery, Machine Learning",—,"Lehi, Utah, United States, North America",www.deliciousai.com,,"$2,200,000",Seed,2,—,4
Pre Seed Round - Wildr,Pre-Seed,Seed,"$1,000,000","May 1, 2022",Wildr,Wildr is the world's first toxicity free social platform that empowers every creator to monetize in an instant.,"Cryptocurrency, Social Media, Software",—,"San Francisco, California, United States, North America",www.wildr.com,,"$1,000,000",Seed,1,Agya Ventures,1
Seed Round - Uplisting,Seed,Seed,"$300,000","Mar 30, 2022",Uplisting,Uplisting is a property management system Company.,"Hospitality, Real Estate, Software, Travel",—,"New York, New York, United States, North America",www.uplisting.io/,,"$300,000",Seed,1,Calm Company Fund,1
Pre Seed Round - VO2,Pre-Seed,Seed,"$20,000","Mar 29, 2022",VO2,VO2 is a fan engagement platform that turns observers to stakeholders in their favorite athletes' communities.,"Blockchain, Social Network, Sports",—,"Philadelphia, Pennsylvania, United States, North America",www.vo2.fans,,"$20,000",Seed,1,Techstars,4
Seed Round - Connect3,Seed,Seed,"$1,000,000","Apr 1, 2022",Connect3,Connect3 is a web3 and a next-gen decentralized social networking platform,"Blockchain, Social Network, Software",—,"Los Angeles, California, United States, North America",connect3.world,,"$1,205,000",Seed,2,FTX Ventures,4
Seed Round - Setscale,Seed,Seed,"$9,500,000","Mar 31, 2022",Setscale,"Setscale provides capital to fulfill open purchase orders. When you’re ready to grow, Setscale has your back.","Financial Services, FinTech",—,"New York, New York, United States, North America",setscale.com/,,"$9,500,000",Seed,1,—,—
Seed Round - Niftory,Seed,Seed,"$4,800,000","May 10, 2022",Niftory,Niftory develops a blockchain platform designed to support the conversion of digital content into NFTs.,"Blockchain, Digital Marketing, Information Technology",—,"Seattle, Washington, United States, North America",niftory.com,,"$4,800,000",Seed,1,Zero Prime Ventures,1
Seed Round - Vertiq,Seed,Seed,"$2,800,000","Apr 14, 2022",Vertiq,Industrial propulsion systems for high value aerial vehicles,"Drones, Manufacturing, Robotics",—,"Philadelphia, Pennsylvania, United States, North America",www.vertiq.co,,"$4,255,238",Seed,4,—,6
Seed Round - GamerGains Lab,Seed,Seed,"$5,800,000","Apr 26, 2022",GamerGains Lab,GamerGains Lab is the first-ever token and cryptocurrency-based play and earn platform.,"Cryptocurrency, Gaming, PC Games",—,"Miami, Florida, United States, North America",gamergains.com/,,"$5,800,000",Seed,1,Cadenza Ventures,14
Seed Round - Nash,Seed,Seed,"$500,000","Mar 22, 2022",Nash,Modern Finance OS for borderless businesses with operations in Africa,"Banking, Finance, Financial Services, FinTech, Payments",—,"San Francisco, California, United States, North America",getnashglobal.com/,,"$600,000",Seed,3,Y Combinator,1
Seed Round - Quintar,Seed,Seed,"$3,000,000","Mar 30, 2022",Quintar,Quintar is an enabling content owners to amplify the live game fan experience.,"Digital Entertainment, Fantasy Sports",—,"Santa Clara, California, United States, North America",quintar.ai/,,"$3,000,000",—,3,SeventySix Capital,3
Seed Round - Myria,Seed,Seed,"$600,000","Apr 1, 2022",Myria,"Myria is a blockchain gaming platform that combines a gaming platform with applications, tools, and scaling infrastructure.",—,—,"Gilbert, Arizona, United States, North America",myria.com/,,"$600,000",Seed,1,"Metavest Capital, MVST:MG",3
Seed Round - Manymoons,Seed,Seed,"$4,000,000","Apr 1, 2022",Manymoons,America's First Circular Retailer.,"E-Commerce, Recycling, Retail Technology","Women Founded, Women Led","Ridgewood, New Jersey, United States, North America",www.manymoons.com/,,"$4,000,000",Seed,1,—,3
Seed Round - Glean,Seed,Seed,"$7,000,000","Mar 30, 2022",Glean,Glean is a data visualization platform enabling fast data exploration for data teams.,Machine Learning,—,"New City, New York, United States, North America",glean.io/,,"$7,000,000",Seed,1,Ilya Sukhar,13
Seed Round - Revea,Seed,Seed,"$6,000,000","Apr 21, 2022",Revea,Revea is a us-based one-of-its-kind precision skincare company.,"Beauty, Health Diagnostics, Personal Health",—,"San Francisco, California, United States, North America",www.myrevea.com/,,"$6,000,000",Seed,1,Alpha Edison,8
Seed Round - SmarterDx,Seed,Seed,"$5,970,000","Apr 14, 2022",SmarterDx,SmarterDx develops an automated pre-bill review platform to help hospitals realize revenue integrity.,"Health Care, Hospital, Information Technology",—,"New York, New York, United States, North America",smarterdx.com/,,"$5,970,000",Seed,1,"Flare Capital Partners, Floodgate",3
Pre Seed Round - ILUMA,Pre-Seed,Seed,"$3,000,000","Mar 30, 2022",ILUMA,"ILUMA is building the autonomous solution to onboard, manage, engage and support the next 1M DAO communities in web3.","Cryptocurrency, Software, WebOS",—,"San Francisco, California, United States, North America",www.ILUMA.xyz,,"$3,120,000",Seed,2,Acrew Capital,3
Seed Round - Nowadays,Seed,Seed,"$7,000,000","Apr 18, 2022",Nowadays,Nowadays is building the cheapest and most-scalable manufacturing platform for whole cuts of plant-based meat.,"Food and Beverage, Food Processing, Nutrition",—,"San Francisco, California, United States, North America",eatnowadays.com/,,"$10,500,000",Seed,3,Stray Dog Capital,16
Seed Round - Bankuish,Seed,Seed,"$4,650,000","Mar 31, 2022",Bankuish,Bankuish provides gig workers and freelancers in Latin America a simple way to access affordable banking.,"Credit, Financial Services, FinTech, Risk Management",—,"New York, New York, United States, North America",www.bankuish.com,,"$6,000,000",Seed,2,—,10
Seed Round - Frame - Fertility & Family Building,Seed,Seed,"$2,803,500","Apr 26, 2022",Frame - Fertility & Family Building,Frame develops an evidence-based platform for early detection of risk and care navigation to inform family building and planning.,"Fertility, Health Care, Wellness",Women Founded,"San Francisco, California, United States, North America",framefertility.com/,,"$2,803,500",Seed,1,Looking Glass Capital,11
Seed Round - Ascertain,Seed,Seed,"$100,000,000","Apr 12, 2022",Ascertain,Ascertain develops healthcare AI companies that improve quality and access to care and close health equity gaps.,"Artificial Intelligence, Health Care, Medical",—,"New York, New York, United States, North America",ascertain.com,,"$100,000,000",Seed,1,—,2
Seed Round - Givzey,Seed,Seed,"$539,993","Mar 30, 2022",Givzey,Givzey is a SaaS solution for nonprofit fundraising. Its Gift Agreement Platform empowers orgs to solicit multi-year gifts at scale.,"Funding Platform, Health Care, Higher Education, Non Profit, SaaS, Secondary Education",—,"Boston, Massachusetts, United States, North America",www.givzey.com,,"$2,639,993",Seed,2,—,—
Seed Round - DayDream Ventures,Seed,Seed,"$50,000","May 1, 2022",DayDream Ventures,DayDream Ventures is a syndicate that aims to identify and fund the best founders who are GenZ or building products for GenZ.,"Asset Management, Business Development, Financial Services, Generation Z, Venture Capital",—,"New York, New York, United States, North America",daydreamvc.com/,,"$50,000",Seed,1,—,1
Pre Seed Round - Shoely,Pre-Seed,Seed,"€385,000","May 10, 2022",Shoely,"Sheoly.com is your PERSONALISED online shoe store, making buying shoes online easy, accurate and enjoyable.","3D Printing, E-Commerce, Personalization, Shoes, Sporting Goods",—,"San Diego, California, United States, North America",www.shoely.com,,"€435,000",Seed,2,—,1
Seed Round - LexCheck,Seed,Seed,"$5,000,000","Mar 24, 2022",LexCheck,LexCheck uses computational linguistics technology to help improve the preparation of legal documents and other literature.,"Artificial Intelligence, Contact Management, Legal Tech, Machine Learning, SaaS",—,"New York, New York, United States, North America",www.lexcheck.com/,,"$25,000,000",Early Stage Venture,4,Ulu Ventures,4
Seed Round - Sarna,Seed,Seed,"$1,575,000","Apr 28, 2022",Sarna,Mobile Investment App,Financial Services,—,"Chicago, Illinois, United States, North America",www.sarnafinance.com/,,"$2,525,000",Seed,2,Simplex Ventures,2
Seed Round - RenewaFi,Seed,Seed,"$5,000,000","Mar 29, 2022",RenewaFi,RenewaFi offers a renewable energy marketplace.,"Energy, Marketplace",—,"New York, New York, United States, North America",www.renewafi.com,,"$5,000,000",Seed,1,—,6
Pre Seed Round - Diagraphics,Pre-Seed,Seed,"$1,500,000","Apr 11, 2022",Diagraphics,Diagraphics is a software company.,Software,—,"New York, New York, United States, North America",,,"$1,500,000",Seed,1,"focal, Grix Venture Capital",2
"Pre Seed Round - Sunfish Technologies, Inc",Pre-Seed,Seed,"$4,000,000","May 2, 2022","Sunfish Technologies, Inc",Financial Solutions for all journeys to parenthood,Financial Services,—,"Los Angeles, California, United States, North America",joinsunfish.com/,,"$4,000,000",Seed,1,Walkabout Ventures,3
Seed Round - The Cobblers,Seed,Seed,"$8,000,000","May 6, 2022",The Cobblers,"The Cobblers is the leading marketplace offering cleaning, repair, and restoration services for luxury goods.","Consumer Goods, Customer Service, E-Commerce, Fashion, Jewelry, Service Industry, Shoes, Sustainability",—,"Miami, Florida, United States, North America",thecobblers.com,,"$8,000,000",Seed,1,—,1
Pre Seed Round - trac,Pre-Seed,Seed,"$2,500,000","Apr 19, 2022",trac,Artist Monetization & Career Management,Music,—,"Los Angeles, California, United States, North America",trac.co/,,"$2,500,000",Seed,2,Zrosk Investment Management,7
Seed Round - Lazarus 3D,Seed,Seed,"$6,000,000","Apr 14, 2022",Lazarus 3D,Lazarus 3D is a HealthTech startup that aims to improve medical training and surgery outcomes by enabling pre-operative surgical rehearsals.,"3D Printing, Health Care, Manufacturing, Medical Device",—,"Corvallis, Oregon, United States, North America",www.laz3d.com,,"$6,000,000",Seed,2,Ecliptic Capital,2
Seed Round - Alora,Seed,Seed,"$1,400,000","Apr 7, 2022",Alora,Alora is an ocean agriculture company. We grow rice in the oceans.,"Agriculture, Biotechnology, Farming, Food Processing",—,"San Francisco, California, United States, North America",www.alora.world,,"$1,650,000",Seed,4,—,4
Pre Seed Round - M Aerospace RTC,Pre-Seed,Seed,"$100,000","May 1, 2022",M Aerospace RTC,M Aerospace RTC is an aerospace company that focuses on the next generation of large scale metal 3D printers.,"3D Printing, Aerospace, Mechanical Design",—,"Austin, Texas, United States, North America",maerospacertc.com/,,"$948,622",Seed,5,Tamiami Angel Funds,3
Seed Round - Croissant,Seed,Seed,"$12,000,000","Apr 1, 2022",Croissant,Croissant is an application that resales products on behalf of customers.,"Advertising Platforms, Information Technology, Mobile Apps, Sales, Software",—,"Nashville, Tennessee, United States, North America",www.croissant.com,,"$48,000,000",Seed,3,—,1
Seed Round - Cinder Technologies,Seed,Seed,"$4,000,000","May 1, 2022",Cinder Technologies,Cinder is a unified intelligence and investigation platform offering decision-support software for fraud and risk applications.,"Fraud Detection, Information Technology, Intelligent Systems, Risk Management",—,"New York, New York, United States, North America",cinder.co/,,"$14,000,000",Early Stage Venture,2,Accel,3
Seed Round - Gripnr,Seed,Seed,"$2,500,000","Apr 12, 2022",Gripnr,Gripnr is a Web3 technology company bringing tabletop games to the blockchain.,"Blockchain, Gaming",—,"New Orleans, Louisiana, United States, North America",gripnr.com/,,"$2,500,000",Seed,1,—,6
Seed Round - Meld,Seed,Seed,"$8,000,000","May 9, 2022",Meld,"Meld is a ""Fintech as a Service"" platform that enables developers to embed any financial experience into their product.","Cryptocurrency, E-Commerce Platforms, Financial Services, FinTech, Mobile Payments, Payments",—,"Los Altos, California, United States, North America",www.meld.io/,,"$8,000,000",Seed,1,Coatue,1
Seed Round - GivePanel,Seed,Seed,"$500,000","Apr 1, 2022",GivePanel,GivePanel is a software company that provides tools that helps in their fundraising on social platforms for small and large nonprofits.,"Non Profit, Software",—,"Wilmington, Delaware, United States, North America",givepanel.com/,,"$500,000",Seed,1,—,1
Pre Seed Round - Pollen,Pre-Seed,Seed,"$1,200,000","May 12, 2022",Pollen,"Pollen provides professional development, tactical resources, and a non-performative community for freelancers.","Business Development, Consulting, Freelance, Information Technology",—,"New York, New York, United States, North America",www.runpollen.com/,,"$5,200,000",Seed,2,—,2
Seed Round - Wiresurfer,Seed,Seed,"$525,000","Mar 28, 2022",Wiresurfer,Wiresurfer is an SMB telecom marketplace platform.,"Local Business, Marketplace, Small and Medium Businesses, Telecommunications",—,"Boston, Massachusetts, United States, North America",www.wiresurfer.com/,,"$625,000",Seed,2,—,—
Seed Round - Plover Parametrics,Seed,Seed,"$4,800,000","May 1, 2022",Plover Parametrics,Insurance for anything you can measure. Plover helps insurance carriers and brokers leverage unconventional data to create new products.,Insurance,—,"New York, New York, United States, North America",plover.insure,,"$5,600,000",Seed,3,—,1
Pre Seed Round - Fit!,Pre-Seed,Seed,"$120,000","Apr 18, 2022",Fit!,Fit! is a Sports and Fitness startup that offers fitness programs through apps.,"Apps, Fitness, Mobile Apps, Sports, Training",—,"Los Angeles, California, United States, North America",www.macrofit.co,,"$120,000",Seed,1,Techstars,2
Seed Round - LTZ Therapeutics,Seed,Seed,"$17,000,000","Apr 7, 2022",LTZ Therapeutics,LTZ develops novel immunotherapies to treat patients that suffer from cancer and other diseases with an unmet clinical need.,"Biotechnology, Health Care, Medical",—,"San Francisco, California, United States, North America",www.ltztherapeutics.com/,,"$27,000,000",Seed,2,K2VC,3
Pre Seed Round - Project Ferro,Pre-Seed,Seed,"$25,000","Mar 31, 2022",Project Ferro,Project Ferro simplifies the commercial property and casualty insurance buying experience to save time and money.,"Finance, Insurance, Software",—,"Omaha, Nebraska, United States, North America",www.projectferro.com,,"$125,000",Seed,4,—,—
Pre Seed Round - AlgoPear,Pre-Seed,Seed,"$740,000","Apr 1, 2022",AlgoPear,"AlgoPear is a financial technology app powered by AI, designed to offer early retirement strategies for young professionals.","Artificial Intelligence, Financial Services, FinTech",Black / African American Founded,"Dallas, Texas, United States, North America",www.algopear.com,,"$740,000",Seed,1,NOEMIS Ventures,7
Seed Round - Landed,Seed,Seed,"$7,000,000","Apr 7, 2022",Landed,Landed improves the hiring process for hourly employers and job applicants.,"Recruiting, Software","Women Founded, Women Led","San Francisco, California, United States, North America",www.gotlanded.com/,,"$8,400,000",Seed,3,"Blockchain Capital, Javelin Venture Partners",6
Seed Round - Let'sMOD,Seed,Seed,"$3,000,000","Apr 15, 2022",Let'sMOD,Let'sMOD is the TikTok of Gaming,"Gaming, Virtual World",Women Led,"Saratoga, California, United States, North America",www.letsmod.com,,"$7,000,000",Seed,4,—,3
Pre Seed Round - Pump,Pre-Seed,Seed,"$1,500,000","Mar 29, 2022",Pump,Fastest way to save 60% on AWS.,"B2B, Developer Tools, SaaS",—,"San Francisco, California, United States, North America",www.pump.co/,,"$1,500,000",Seed,1,focal,3
Seed Round - CarbonKerma,Seed,Seed,"$2,000,000","Apr 16, 2022",CarbonKerma,CarbonKerma is combining carbon capture and blockchain technology to help the world reach targets set by the Paris Climate Accord by 2050.,"Energy, Information Technology, Sustainability",—,"Herndon, Virginia, United States, North America",carbonkerma.com/,,"$2,000,000",Seed,1,—,—
Pre Seed Round - Aladdin,Pre-Seed,Seed,"$600,000","May 13, 2022",Aladdin,"Aladdin is an open digital bank that provides savings accounts, loans, payments, money transfers, trading, and other financial services.","Banking, Financial Services, FinTech, Mobile Payments",—,"Delaware, Iowa, United States, North America",www.aladdin.ng/,,"$4,528,790",Seed,5,EXPERT DOJO,4
Pre Seed Round - In Orbit Aerospace,Pre-Seed,Seed,"$1,000,000","Apr 28, 2022",In Orbit Aerospace,In Orbit Aerospace is building the infrastructure to support mass manufacturing in space.,"Aerospace, Logistics, Manufacturing, Transportation",—,"Torrance, California, United States, North America",www.inorbitaerospace.com,,"$2,000,000",Seed,3,—,1
Seed Round - Ash Wellness,Seed,Seed,"$3,200,000","May 1, 2022",Ash Wellness,Ash Wellness is a remote diagnostics company that offers at-home diagnostic testing for customers and patients.,"Health Care, Health Diagnostics, mHealth, Wellness",Women Founded,"New York, New York, United States, North America",www.poweredbyash.com,,"$6,550,000",Seed,3,—,2
Seed Round - InheRET,Seed,Seed,"$580,000","May 2, 2022",InheRET,InheRET empowering individuals to accurately identify their risk for hereditary conditions.,"Health Care, Information Services, Information Technology, Medical",—,"Ann Arbor, Michigan, United States, North America",www.inheret.com/Pages/Home,,"$3,180,000",Seed,2,Accelerate Blue Fund,1
Seed Round - Cognitive Talent Solutions,Seed,Seed,"$550,000","Apr 1, 2022",Cognitive Talent Solutions,Organizational Network Analysis (ONA) powered by Artificial Intelligence (AI),"Analytics, Artificial Intelligence, Human Resources, Information Technology, Software",—,"Palo Alto, California, United States, North America",www.cognitivetalentsolutions.com/,,"$1,200,000",Seed,4,—,2
