Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Carefull,Seed,Seed,"$3,200,000","Feb 17, 2021",Carefull,Organize and protect your loved one's finances.,"Elder Care, Elderly, Financial Services, FinTech, Mobile Apps",—,"New York, New York, United States, North America",www.getcarefull.com,,"$3,200,000",Seed,2,"Bessemer Venture Partners, NextView Ventures",11
Seed Round - Privacy Dynamics,Seed,Seed,"$4,000,000","Mar 1, 2021",Privacy Dynamics,Privacy Dynamics allows engineering teams to create and manage PII-free replicas of their Production data environments.,"Data Storage, Developer Tools, Privacy",—,"Seattle, Washington, United States, North America",privacydynamics.io,,"$11,250,000",Seed,3,Root Ventures,5
Pre Seed Round - Shopflix,Pre-Seed,Seed,"$1,640,000","Mar 30, 2021",Shopflix,Shopflix is a platform used by company brands to promote their products.,"Brand Marketing, E-Commerce, Marketing, Personal Branding",—,"Chicago, Illinois, United States, North America",shopflixstudios.com/,,"$1,640,000",Seed,1,"Chicago Ventures, Chingona Ventures, Network Ventures",3
Seed Round - Artie,Seed,Seed,"$11,000,000","Feb 17, 2021",Artie,Artie is a next-gen mobile gaming platform that circumvents app stores to bring games directly to players on social media and video apps.,"Casual Games, Digital Entertainment, Gaming, Mobile, Online Games, Social Media, Video Games",—,"Los Angeles, California, United States, North America",www.artie.com/,,"$36,500,000",Early Stage Venture,2,—,18
Pre Seed Round - Lean Financial,Pre-Seed,Seed,"$800,000","Mar 31, 2021",Lean Financial,Lean Financial operates as a financial technology company.,"Finance, Financial Services",—,"San Diego, California, United States, North America",www.withlean.com/,,"$10,100,000",M&A,4,Gokul Rajaram,4
Seed Round - FinAccess,Seed,Seed,"$1,000,000","Mar 21, 2021",FinAccess,FinAccess is a banking software for microfinance organisations.,"Banking, Software",—,"San Francisco, California, United States, North America",finaccess.co/,,"$1,695,000",Seed,6,—,6
Seed Round - Canal,Seed,Seed,"$4,500,000","Mar 1, 2021",Canal,Canal is a distributed commerce platform that facilitates the retail or purchase of any product online.,"Consumer Goods, E-Commerce, Retail, Sales",—,"San Francisco, California, United States, North America",shopcanal.com/,,"$27,000,000",Early Stage Venture,2,"Andreessen Horowitz, Forerunner Ventures",3
Seed Round - Looped,Seed,Seed,"$7,700,000","Mar 2, 2021",Looped,Virtual events platform,—,—,"New York, New York, United States, North America",loopedlive.com,,"$7,700,000",Seed,2,Will Ventures,31
Seed Round - Voices,Seed,Seed,"$2,000,000","Feb 21, 2021",Voices,Creator monetization platform,—,—,"Los Angeles, California, United States, North America",voic.es,,"$2,000,000",Seed,2,"JAM Fund, Justin Mateen",15
Seed Round - EcoCart,Seed,Seed,"$3,000,000","Apr 12, 2021",EcoCart,EcoCart is a climate and sustainability-focused eCommerce enablement startup pitching consumers on ways to offset their carbon emissions.,"E-Commerce, Software, Sustainability",—,"San Francisco, California, United States, North America",ecocart.io,,"$17,500,000",Early Stage Venture,3,Base10 Partners,11
Pre Seed Round - Pager,Pre-Seed,Seed,"$1,800,000","Mar 1, 2021",Pager,Pager is building a new way to capture digital experiences.,Social Media,—,"New York, New York, United States, North America",www.pager.xyz,,"$7,888,855",Seed,2,—,5
Seed Round - HDT Bio,Seed,Seed,"$3,000,000","Feb 16, 2021",HDT Bio,HDT Bio is a developer of RNA vaccines and therapeutics based on LION formulation technology.,"Biopharma, Biotechnology, Pharmaceutical",—,"Seattle, Washington, United States, North America",www.hdt.bio,,"$68,950,000",Seed,6,Zoic Capital,1
Seed Round - Law Enforcement Network,Seed,Seed,"$3,000,000","Mar 17, 2021",Law Enforcement Network,Law Enforcement Network develops a weapons detection and communications platform designed to address modern safety threats.,"Law Enforcement, Network Security, Security, Software",—,"Miami, Florida, United States, North America",www.lenllc.io,,"$3,000,000",Early Stage Venture,2,—,2
Pre Seed Round - Waffle Journal,Pre-Seed,Seed,"$2,500,000","Feb 16, 2021",Waffle Journal,Waffle is a shared journal app designed to help families and friends stay connected by journaling together.,"Consumer Software, Personal Health, Software, Therapeutics, Wellness",East Asian Founded,"Brooklyn, New York, United States, North America",www.wafflejournal.com,,"$2,500,000",—,2,—,4
Seed Round - SESO,Seed,Seed,"$4,500,000","Feb 18, 2021",SESO,SESO provides a workforce platform focusing on the agricultural industry.,"Agriculture, AgTech, Farming, Human Resources, Marketplace, Staffing Agency",—,"San Francisco, California, United States, North America",www.sesolabor.com/,,"$29,500,000",Early Stage Venture,4,NFX,5
Seed Round - Stealth Startup,Seed,Seed,"$2,000,000","Mar 1, 2021",Stealth Startup,Stealth Startup,—,—,"San Francisco, California, United States, North America",stealthstartup.com,,"$2,000,000",Seed,2,—,1
Pre Seed Round - Athlst,Pre-Seed,Seed,"$100,000","Mar 21, 2021",Athlst,Athlst is a media production firm that offers sports news and publications related to athletes.,—,—,"Brighton, Massachusetts, United States, North America",www.athlst.com/,,"$100,000",Seed,1,Kepple Africa Ventures,2
Seed Round - Womaness️,Seed,Seed,"$4,000,000","Mar 1, 2021",Womaness️,Womaness️ develops and offers a collection of modern menopause products.,"Beauty, Cosmetics, E-Commerce, Women's","Women Founded, Women Led","New York, New York, United States, North America",womaness.com,,"$4,000,000",Private Equity,2,"Obvious Ventures, Unilever Ventures",6
Seed Round - Pockyt,Seed,Seed,"$3,000,000","Feb 19, 2021",Pockyt,Pockyt is a checkout platform that helps businesses access and retain digital native shoppers globally.,"E-Commerce, Financial Services, Payments, Retail",—,"New York, New York, United States, North America",www.pockyt.io,,"$4,295,000",Seed,8,—,12
Pre Seed Round - Keys,Pre-Seed,Seed,"$400,000","Apr 1, 2021",Keys,The world's first intent-based communication system,"Artificial Intelligence, Dating, Mobile Apps, Software",—,"Denver, Colorado, United States, North America",www.thekeys.ai,,"$700,000",Seed,4,—,3
Pre Seed Round - Deft,Pre-Seed,Seed,"$100,000","Mar 1, 2021",Deft,The fastest way to shop online,E-Commerce,—,"Los Angeles, California, United States, North America",shopdeft.com,,"$100,000",Seed,2,—,5
Seed Round - Nth Cycle,Seed,Seed,"$3,200,000","Apr 8, 2021",Nth Cycle,Nth Cycle is a metal processing technology company working with battery recyclers and miners to recover production-grade critical minerals.,"Battery, Electronics, Manufacturing, Mining, Recycling","Women Founded, Women Led","Beverly, Massachusetts, United States, North America",nthcycle.com,,"$40,135,977",—,11,Clean Energy Ventures,3
Seed Round - Basil Systems,Seed,Seed,"$1,500,000","Mar 16, 2021",Basil Systems,SaaS platform for healthcare companies,"Analytics, Artificial Intelligence, Health Care, Machine Learning, Predictive Analytics, SaaS, Software",—,"Boston, Massachusetts, United States, North America",www.basilsystems.com,,"$1,500,000",Seed,1,"Golden Ventures, Looking Glass Capital",4
Pre Seed Round - Sarna,Pre-Seed,Seed,"$950,000","Mar 10, 2021",Sarna,Mobile Investment App,Financial Services,—,"Chicago, Illinois, United States, North America",www.sarnafinance.com/,,"$2,525,000",Seed,2,Motivate Venture Capital,3
Seed Round - XED Beverage,Seed,Seed,"$4,500,000","Apr 2, 2021",XED Beverage,XED Beverage is a retail company that offers and sells health-conscious beverage brands for adults.,"Craft Beer, Food and Beverage, Wine And Spirits",—,"New York, New York, United States, North America",www.xedbeverages.com/,,"$5,487,500",M&A,2,Surround Ventures,2
Seed Round - Feathery,Seed,Seed,"$4,000,000","Apr 8, 2021",Feathery,Feathery is a powerful form builder for product teams. Get started for free.,Developer Tools,—,"San Francisco, California, United States, North America",www.feathery.io/,,"$4,000,000",Seed,1,Index Ventures,8
Pre Seed Round - ConnectCareHero,Pre-Seed,Seed,"$580,000","Mar 23, 2021",ConnectCareHero,"ConnectCareHero powers social engagement for older adults, through live interactive programming.","Assisted Living, Elder Care, Health Insurance, Home Health Care, Hospital, Nursing and Residential Care, Wellness","Black / African American Founded, Black / African American Led, Hispanic / Latine Founded, Hispanic / Latine Led","Chicago, Illinois, United States, North America",www.connectcarehero.com/,,"$2,740,000",Seed,8,Chingona Ventures,3
Seed Round - Innovative Perioperative Technologies,Seed,Seed,"$302,486","Mar 24, 2021",Innovative Perioperative Technologies,"IPT develops a platform that allows hospitals to address areas of waste, risk, and policy deviation within the perioperative process.","Cloud Data Services, Health Care, Hospital, Medical",—,"Portsmouth, New Hampshire, United States, North America",ipthealthcare.com/,,"$1,822,486",Seed,2,—,—
Pre Seed Round - YellowHeart,Pre-Seed,Seed,"$2,200,000","Apr 1, 2021",YellowHeart,"YellowHeart is the leading Web3 marketplace and wallet for NFT ticketing, communities & membership, digital collectibles, Web3 services.","Blockchain, Computer, Information Technology, Media and Entertainment, Virtual Reality",—,"New York, New York, United States, North America",yh.io,,"$5,900,000",Seed,3,—,6
Seed Round - Site Biz Pros,Seed,Seed,"$120,000","Mar 1, 2021",Site Biz Pros,SaaS,"Information Technology, Software",—,"San Francisco, California, United States, North America",sitebizpros.com,,"$120,000",Seed,1,Sequoia Capital (SSF),3
Seed Round - RethX,Seed,Seed,"$300,000","Mar 9, 2021",RethX,RethDigital's Innovation Lab,"Artificial Intelligence, Computer Vision, Machine Learning, Natural Language Processing",—,"San Francisco, California, United States, North America",rethx.co,,"$300,000",Seed,1,—,2
Pre Seed Round - Nitex,Pre-Seed,Seed,"$200,000","Mar 11, 2021",Nitex,"A vertical B2B commerce platform for apparel, allowing fashion brands get apparel designs, manufacturing, and credit line in 1 platform","B2B, Enterprise, Fashion, Supply Chain Management",—,"Austin, Texas, United States, North America",nitex.com/,,"$220,000",Seed,4,Sputnik ATX,1
Seed Round - Lawfully,Seed,Seed,"$1,000,000","Feb 22, 2021",Lawfully,Lawfully is an immigration legaltech company aiming to help immigrants and lawyers using data analytics and AI technology.,"Analytics, Artificial Intelligence, Legal, Legal Tech, Machine Learning",—,"New York, New York, United States, North America",www.lawfully.com/,,"$2,800,000",Seed,7,—,2
Seed Round - Offsight,Seed,Seed,"$6,400,000","Mar 31, 2021",Offsight,"Construction Software, Project Management","Construction, Software",—,"San Francisco, California, United States, North America",www.offsight.com,,"$6,400,000",Seed,2,—,22
Pre Seed Round - Fleri,Pre-Seed,Seed,"$200,000","Feb 28, 2021",Fleri,"Cross-border health marketplace for global migrants with loved ones overseas, helping them find and directly pay for healthcare back home.","FinTech, Health Care, Information Technology, InsurTech, Marketplace","Black / African American Founded, Black / African American Led","Columbus, Ohio, United States, North America",www.joinfleri.com,,"$420,000",Seed,5,—,5
Seed Round - Neurotype Inc.,Seed,Seed,"$54,911","Feb 22, 2021",Neurotype Inc.,"Medical Device, SaMD, Software, Neurotechnology, Biofeedback, Neurofeedback","Health Care, Information Technology, Medical Device, Neuroscience, Software",—,"Minneapolis, Minnesota, United States, North America",www.neurotype.io,,"$837,983",Seed,10,—,1
Pre Seed Round - Metalex Commodities,Pre-Seed,Seed,"$200,000","Feb 21, 2021",Metalex Commodities,Metalex Commodities is a commodity trading company that specializes in the export of metal ores and concentrates.,"Precious Metals, Trading Platform",—,"Houston, Texas, United States, North America",metalex.africa,,"$2,200,000",Seed,3,—,1
Pre Seed Round - SQLite Cloud,Pre-Seed,Seed,"$780,000","Mar 1, 2021",SQLite Cloud,"At SQLite Cloud, we provide an easy way to share and scale SQLite databases on the cloud.","Cloud Computing, Database, Software",—,"San Francisco, California, United States, North America",sqlitecloud.io,,"$5,130,000",Seed,2,Uncorrelated Ventures,1
Seed Round - Brown's Shoe Fit,Seed,Seed,"$108,000","Mar 9, 2021",Brown's Shoe Fit,Brown's Shoe Fit is a footwear brand company that provides quality footwear with a broad range of widths and sizes.,"Fashion, Retail, Shoes",—,"Shenandoah, Iowa, United States, North America",brownsshoefitcompany.com/,,"$585,513",Seed,4,—,—
Pre Seed Round - HerMoney,Pre-Seed,Seed,"R$170,000","Mar 1, 2021",HerMoney,HerMoney is a digital media firm that focuses on improving the relationships women have with money.,"Banking, Lending, Professional Services",—,"New York, New York, United States, North America",hermoney.com,,"R$170,000",Seed,1,—,1
Seed Round - Blank Street,Seed,Seed,"$7,000,000","Mar 1, 2021",Blank Street,"Blank Street is a coffee chain that offers coffee as a daily ritual that more people can enjoy, in places convenient to their lives.","Coffee, Food and Beverage, Hospitality, Restaurants",—,"Brooklyn, New York, United States, North America",www.blankstreet.com/,,"$113,824,340",Early Stage Venture,7,—,10
Seed Round - Rentaz Corner,Seed,Seed,"$1,500,000","Apr 4, 2021",Rentaz Corner,Rentaz Corner is a B2C and peer-to-peer rent-to-own marketplace that provides it's user an alternative way to own or purchase a vehicle,—,—,"New York, New York, United States, North America",rentazcorner.com,,"$9,000,000",Early Stage Venture,2,Thomas Elias Ranga,1
Pre Seed Round - Wayfinder Biosciences,Pre-Seed,Seed,"$250,000","Mar 5, 2021",Wayfinder Biosciences,Wayfinder Biosciences develops RNA technologies for molecular detection and drug discovery.,Biotechnology,—,"San Francisco, California, United States, North America",wayfinderbio.com,,"$4,310,000",Seed,3,SOSV,2
Pre Seed Round - MixPose,Pre-Seed,Seed,"$120,000","Apr 5, 2021",MixPose,Yoga Streaming with AI,"Artificial Intelligence, Health Care, Machine Learning",Women Founded,"San Francisco, California, United States, North America",mixpose.com,,"$120,000",Seed,1,Techstars,2
Seed Round - dClimate,Seed,Seed,"$3,500,000","Apr 8, 2021",dClimate,"dClimate is a transparent, decentralized marketplace where climate data, forecasts, and models are standardized, monetized, and distributed.","Environmental Engineering, Information Services, Internet, Marketplace",—,"New York, New York, United States, North America",dclimate.net/,,"$3,500,000",Seed,1,CoinFund,4
Seed Round - DocJuris,Seed,Seed,"$3,200,000","Mar 8, 2021",DocJuris,"DocJuris platform empowers legal, sales, and procurement teams to negotiate and close contracts with speed and precision.","Legal, Sales Automation",—,"Houston, Texas, United States, North America",www.docjuris.com/,,"$3,200,000",Seed,2,Surface Ventures,5
Pre Seed Round - seer,Pre-Seed,Seed,"$125,000","Mar 16, 2021",seer,A SaaS-based sales and communication platform for Luxury retailers.,"E-Commerce, Retail Technology, SaaS, Software","Women Founded, Women Led","Palo Alto, California, United States, North America",www.helloseer.com/,,"$2,425,000",Seed,2,—,2
Seed Round - AKUA,Seed,Seed,"$1,000,000","Apr 1, 2021",AKUA,Akua specializes in creating plant-based cuisine from ocean-farmed kelp.,"Aquaculture, Food Processing, Organic, Organic Food","Women Founded, Women Led","New York, New York, United States, North America",akua.co,,"$5,270,000",Seed,5,—,2
Pre Seed Round - gravityAI,Pre-Seed,Seed,"$1,600,000","Mar 15, 2021",gravityAI,"gravityAI is a marketplace for enterprise product teams to explore, test, procure, and integrate AI solution.","Artificial Intelligence, Software",—,"New York, New York, United States, North America",www.gravity-ai.com/,,"$2,070,000",Seed,4,—,8
Seed Round - Even,Seed,Seed,"$1,500,000","Mar 18, 2021",Even,"Even offers a new kind of medical food to pair with medication, to help bring the body back into balance.","Health Care, Nutraceutical, Nutrition, Wellness","Women Founded, Women Led","Denver, Colorado, United States, North America",feeleven.com/,,"$1,500,000",Seed,1,"Align Ventures, GAN Ventures, Spring St. Group",3
Seed Round - Honeycomb Credit,Seed,Seed,"$1,750,000","Mar 15, 2021",Honeycomb Credit,Honeycomb Credit is a developer of a peer-to-peer lending platform designed to allow friends and family to fund small businesses.,"Finance, Financial Services, FinTech",—,"Pittsburgh, Pennsylvania, United States, North America",www.honeycombcredit.com/,,"$10,366,977",—,8,—,8
Seed Round - Mesa Cloud,Seed,Seed,"$2,745,624","Mar 15, 2021",Mesa Cloud,Mesa Cloud is a graduation management system that monitors student academic progress.,"Cloud Data Services, Information Technology, Software",—,"Austin, Texas, United States, North America",www.mesacloud.com/,,"$2,745,624",M&A,1,—,1
Pre Seed Round - PassCash,Pre-Seed,Seed,"$10,000","Mar 3, 2021",PassCash,PassCash is a software developing company that provides money transfer services.,"E-Commerce, Financial Services, Software",—,"Kalispell, Montana, United States, North America",www.getpass.cash,,"$10,000",Seed,1,—,—
Pre Seed Round - SaveDay,Pre-Seed,Seed,"$1,000,000","Mar 3, 2021",SaveDay,"We provide a $0 cost to employer, secure, fully bundled 401k plans; retirement investment plans that grow freely.","B2B, Financial Services, FinTech, Retirement, Small and Medium Businesses",—,"Austin, Texas, United States, North America",www.SaveDay.com,,"$2,860,000",Seed,7,—,1
Pre Seed Round - SaveDay,Pre-Seed,Seed,"$500,000","Apr 12, 2021",SaveDay,"We provide a $0 cost to employer, secure, fully bundled 401k plans; retirement investment plans that grow freely.","B2B, Financial Services, FinTech, Retirement, Small and Medium Businesses",—,"Austin, Texas, United States, North America",www.SaveDay.com,,"$2,860,000",Seed,7,—,1
Pre Seed Round - Kanthaka,Pre-Seed,Seed,"$100,000","Mar 18, 2021",Kanthaka,Kanthaka is an app that connects people with on-demand personal trainers.,"Fitness, Health Care, Lifestyle",—,"Houston, Texas, United States, North America",mykanthaka.com/,,"$330,100",Seed,6,Sputnik ATX,1
Pre Seed Round - SaveDay,Pre-Seed,Seed,"$150,000","Feb 18, 2021",SaveDay,"We provide a $0 cost to employer, secure, fully bundled 401k plans; retirement investment plans that grow freely.","B2B, Financial Services, FinTech, Retirement, Small and Medium Businesses",—,"Austin, Texas, United States, North America",www.SaveDay.com,,"$2,860,000",Seed,7,—,1
Seed Round - Torre,Seed,Seed,"$16,000,000","Apr 12, 2021",Torre,Let AI do the recruitment and job hunting for you,"Artificial Intelligence, Freelance, Human Resources, Recruiting, Social Network","Hispanic / Latine Founded, Hispanic / Latine Led","San Francisco, California, United States, North America",www.torre.ai,,"$16,000,000",Seed,3,Emma Group,12
Seed Round - Neon,Seed,Seed,"$5,000,000","Mar 1, 2021",Neon,Serverless Postgres built for the cloud,"Database, Developer Tools, Information Technology",—,"Menlo Park, California, United States, North America",neon.tech,,"$104,000,000",Early Stage Venture,5,—,—
Pre Seed Round - ReVolt Battery Technology Corporation,Pre-Seed,Seed,"$200,000","Mar 1, 2021",ReVolt Battery Technology Corporation,Smart Transit Electrification Software SaaS,"Battery, SaaS",Southeast Asian Founded,"Houston, Texas, United States, North America",www.revoltbatterytechnology.com,,"$200,000",Seed,1,—,1
Seed Round - Clearstep,Seed,Seed,"$3,550,000","Apr 1, 2021",Clearstep,Clinical-grade A.I. assistants for the entire patient journey,"Artificial Intelligence, Health Care, Wellness",—,"Chicago, Illinois, United States, North America",www.clearstep.health,,"$6,652,500",Seed,5,—,1
Seed Round - Lalabox,Seed,Seed,"$25,000","Mar 25, 2021",Lalabox,Lalabox is a mobile application that offers live-streaming and shopping services.,"E-Commerce, E-Commerce Platforms, Internet, Mobile Apps, Video Streaming",—,"Los Angeles, California, United States, North America",lalabox.io/,,"$25,000",Seed,1,—,4
Seed Round - CoScreen,Seed,Seed,"$4,600,000","Mar 25, 2021",CoScreen,CoScreen is a developer of a screen sharing software designed to facilitate remote collaboration.,"Communication Hardware, Developer Platform, Software",—,"Menlo Park, California, United States, North America",www.coscreen.co/,,"$4,600,000",M&A,1,Unusual Ventures,8
Seed Round - Loop,Seed,Seed,"$5,600,000","Mar 1, 2021",Loop,Loop provides a baby equipment rental service.,Rental,—,"California, Kentucky, United States, North America",www.loop.baby/,,"$5,600,000",Seed,1,DVx Ventures,1
Seed Round - Swym,Seed,Seed,"$150,000","Mar 1, 2021",Swym,Swym helps e-commerce brands better engage their mobile customers by facilitating seamless cross-device experiences.,"E-Commerce, Mobile, Retail, Software",—,"Seattle, Washington, United States, North America",swym.it,,"$370,000",Seed,3,Techstars,1
Seed Round - Toucan,Seed,Seed,"$4,500,000","Mar 29, 2021",Toucan,Toucan is a browser extension that allows users to translate words and phrases into various languages while browsing the web.,"E-Learning, Education, Internet","Women Founded, Women Led","Santa Monica, California, United States, North America",jointoucan.com/,,"$7,500,000",Seed,3,LightShed Ventures,14
Pre Seed Round - Parcel Health,Pre-Seed,Seed,"$22,000","Feb 26, 2021",Parcel Health,Parcel Health provides sustainable medication packaging for the pharmaceutical industry.,Health Care,"Southeast Asian Founded, Southeast Asian Led, Women Founded, Women Led","Pittsburgh, Pennsylvania, United States, North America",www.parcelhealth.co,,"$677,000",Seed,4,—,1
Seed Round - Guardian Agriculture,Seed,Seed,"$10,500,000","Apr 6, 2021",Guardian Agriculture,Guardian Agriculture provides advanced crop protection services using state of the art technology.,"Agriculture, AgTech, Drones, Information Technology, Logistics, Robotics",—,"Malden, Massachusetts, United States, North America",www.guardian.ag,,"$51,496,973",—,4,Leaps by Bayer,7
Seed Round - SmartAxiom,Seed,Seed,"$350,000","Feb 20, 2021",SmartAxiom,"Manages and secures IoT systems through patented, distributed ledger technology running among those devices at the edge of the Internet","Automotive, Blockchain, Cyber Security, Internet of Things, Manufacturing, Software, Supply Chain Management, Transportation",South Asian Founded,"Irvine, California, United States, North America",www.smartaxiom.com,,"$750,000",M&A,3,—,—
Seed Round - Funnel IQ,Seed,Seed,"$1,366,995","Mar 30, 2021",Funnel IQ,Funnel IQ is a revenue operations platform built for RevOps teams at B2B SaaS companies.,"Analytics, B2B, Marketing, SaaS, Sales, Software",—,"Seattle, Washington, United States, North America",www.funneliq.com,,"$1,366,995",Seed,2,—,5
Pre Seed Round - Remesh,Pre-Seed,Seed,"$60,000","Feb 24, 2021",Remesh,Remesh offers an AI-powered platform that enables users to have live conversations with their customers at scale.,"Analytics, Artificial Intelligence, Business Intelligence, Market Research, Project Management, Social Media",—,"New York, New York, United States, North America",remesh.ai,,"$39,007,000",Early Stage Venture,9,Techstars,1
Seed Round - Adelante,Seed,Seed,"$1,000,000","Apr 10, 2021",Adelante,Adelante offers a classically styled mens' and womens' leather shoes handmade by master craftsmen.,"E-Commerce, Fashion, Media and Entertainment, Shoes","Hispanic / Latine Founded, Women Founded","Boston, Massachusetts, United States, North America",www.adelanteshoes.com/,,"$2,950,000",Seed,4,—,4
Pre Seed Round - UTOBO,Pre-Seed,Seed,"$225,000","Apr 12, 2021",UTOBO,"utobo is an AI-powered all-in-one platform to create, market and sell courses and digital products online.","Artificial Intelligence, Content Creators, E-Learning, EdTech, Education, SaaS, Software, Tutoring",South Asian Founded,"Mountain View, California, United States, North America",utobo.com/,,"$258,787",—,2,—,4
Seed Round - PADL,Seed,Seed,"$1,500,000","Mar 1, 2021",PADL,Self-Service Paddle Sport Rentals,"Apps, GPS, Internet of Things, Rental, Sharing Economy, Solar, Sports",—,"Key Biscayne, Florida, United States, North America",www.padl.co,,"$1,500,000",Seed,2,—,1
Seed Round - NightWare,Seed,Seed,"$100,000","Feb 25, 2021",NightWare,NightWare is a digital therapeutic platform that helps people suffering from traumatic nightmares to get a more restful night's sleep.,"Health Care, iOS, Mobile Apps, Wearables, Wellness",—,"Minneapolis, Minnesota, United States, North America",www.nightware.com/,,"$1,105,000",—,3,—,1
Seed Round - Summit Technology Laboratory,Seed,Seed,"$750,000","Mar 5, 2021",Summit Technology Laboratory,STL has developed the next generation platform for fully automated and surface shape conforming Spatially Augmented Reality,"3D Technology, Augmented Reality, Software","Women Founded, Women Led","Irvine, California, United States, North America",www.summittechlab.com,,"$4,099,956",Seed,4,—,1
Seed Round - Finary,Seed,Seed,"$3,200,000","Apr 9, 2021",Finary,Finary is an investing social platform where you can talk about investments with friends and make trades on the market.,"Asset Management, FinTech, Social Network, Trading Platform",Black / African American Founded,"New York, New York, United States, North America",finary.io,,"$3,325,000",Seed,3,Upfront Ventures,9
Pre Seed Round - IndieFlow,Pre-Seed,Seed,"$450,000","Apr 10, 2021",IndieFlow,IndieFlow - an all-in-one workflow management platform for independent musicians and teams.,"Music, Performing Arts, SaaS, Software",—,"Santa Monica, California, United States, North America",indieflow.me/,,"$4,450,000",Seed,2,Techstars,3
Pre Seed Round - MealMe,Pre-Seed,Seed,"$900,000","Feb 25, 2021",MealMe,The Universal Point of Sale API,"Developer APIs, E-Commerce, Food and Beverage, Food Delivery, Software",—,"San Francisco, California, United States, North America",www.mealme.ai/,,"$3,400,000",Seed,4,Palm Drive Capital,4
Seed Round - Foundation Labs,Seed,Seed,"$199,992","Feb 17, 2021",Foundation Labs,"Foundation Labs is a developer of a blockchain-based art marketplace used for creators, curators, and tastemakers.","Information Technology, Internet, Marketplace, Software",—,"San Francisco, California, United States, North America",foundation.app/,,"$199,992",Seed,1,—,1
Seed Round - Heights Labs,Seed,Seed,"$150,000","Mar 8, 2021",Heights Labs,Heights Labs is a compliance and investigation platform for following the money at scale to eliminate global financial crime.,"Compliance, Law Enforcement, National Security, Software",—,"New York, New York, United States, North America",www.heightslabs.com/,,"$170,000",Seed,2,Techstars,1
