Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Frontier,Seed,Seed,"$2,800,000","Jul 9, 2021",Frontier,Frontier is an online hiring platform that helps businesses in finding qualified candidates.,—,—,"San Francisco, California, United States, North America",www.frontier-jobs.com,,"$2,800,000",Seed,2,NFX,10
Pre Seed Round - Bitmama,Pre-Seed,Seed,"$500,000","Jul 1, 2021",Bitmama,"Bitmama is a crypto-fiat exchange that allows traders to buy and sell Bitcoin, Ethereum, and other digital assets.","Bitcoin, Blockchain, Cryptocurrency, Ethereum, Financial Exchanges, FinTech",Women Led,"Claymont, Delaware, United States, North America",www.bitmama.io,,"$2,506,000",Seed,7,—,1
Seed Round - Subject,Seed,Seed,"$4,000,000","May 26, 2021",Subject,Subject develops an accredited learning platform that provides a custom curriculum taught by teachers with cinematic quality.,"E-Learning, EdTech, Education","Hispanic / Latine Founded, Hispanic / Latine Led","Los Angeles, California, United States, North America",www.subject.com/,,"$34,700,000",Early Stage Venture,4,Kleiner Perkins,21
Seed Round - Insured Nomads,Seed,Seed,"$2,001,750","Jun 1, 2021",Insured Nomads,Provider of advanced-tech enabled protection for the future of work and travel.,"Financial Services, FinTech, Insurance, InsurTech","Hispanic / Latine Led, Women Founded","Birmingham, Alabama, United States, North America",www.insurednomads.com,,"$3,234,896",Seed,3,—,6
Seed Round - Naoris Protocol,Seed,Seed,"$250,000","Jun 9, 2021",Naoris Protocol,The Naoris protocol is a decentralized cybersecurity mesh that protects the digital world from cyber threats and associated risks.,"Blockchain, Cyber Security, Information Technology, Software",—,"Wilmington, Delaware, United States, North America",naorisprotocol.com,,"$250,000",Seed,2,—,1
Pre Seed Round - EndoShunt Medical,Pre-Seed,Seed,"$50,000","May 26, 2021",EndoShunt Medical,EndoShunt Medical is a provider of a medical device for targeted hemorrhage control in emergency situations.,"Emergency Medicine, Health Care, Medical Device",—,"Chicago, Illinois, United States, North America",www.endoshunt.com/,,"$244,000",Seed,3,—,1
Seed Round - Joule Case,Seed,Seed,"$800,000","Jun 15, 2021",Joule Case,"Joule Case ESS is designed to meet the mission-critical power needs of businesses, heavy industry, grid-backup, and EV charging.","Battery, Clean Energy, CleanTech, Electrical Distribution, Energy, Energy Efficiency, Energy Management, Energy Storage, Power Grid, Renewable Energy",—,"Seattle, Washington, United States, North America",joulecase.com/,,"$4,150,000",—,4,—,1
Seed Round - Clay,Seed,Seed,"$3,500,000","Jun 1, 2021",Clay,Clay is an education company that offers behavioral health solutions for early childhood education.,Health Care,"Women Founded, Women Led","New York, New York, United States, North America",carebyclay.com,,"$3,500,000",Seed,1,"Kickstart, Remagine Ventures",5
Seed Round - Preamble,Seed,Seed,"$4,000,000","Jun 10, 2021",Preamble,"Preamble offers a platform for AI safety, enabling ethical, secure, and policy-compliant AI guardrails.","Artificial Intelligence, Machine Learning, Software",—,"Pittsburgh, Pennsylvania, United States, North America",www.preamble.com/,,"$4,000,000",Seed,1,—,2
Pre Seed Round - Perfumeo,Pre-Seed,Seed,"$3,000","Jul 10, 2021",Perfumeo,"Perfumeo® - the world's first intelligent home diffuser that tailors scent based on mood, employing cutting-edge, patented AI.","Artificial Intelligence, Information and Communications Technology (ICT), Internet of Things, Smart Home",—,"Cupertino, California, United States, North America",perfumeo-ai.com,,"$100,000",Seed,4,Enzo Didi,1
Pre Seed Round - Data Mynt,Pre-Seed,Seed,"$200,000","Jun 1, 2021",Data Mynt,Seamless global trade payments orchestrated across multiple rails for African businesses,"B2B, Banking, Blockchain, Emerging Markets, Financial Services, FinTech, Payments, Supply Chain Management",South Asian Led,"Oakland, California, United States, North America",datamynt.com,,"$2,700,000",Seed,2,—,1
Seed Round - Makara Digital,Seed,Seed,"$2,085,000","May 13, 2021",Makara Digital,Makara Digital is a cryptocurrency investing platform that offers a secure proprietary trading technology that was built for digital assets.,"Bitcoin, Cryptocurrency, Financial Services, FinTech, Trading Platform",—,"Seattle, Washington, United States, North America",makaradigital.com,,"$2,085,000",Seed,1,—,2
Seed Round - CompScience,Seed,Seed,"$4,000,000","Jun 7, 2021",CompScience,CompScience makes your workplace safer and lowers your rates with the only AI-powered workers' comp policy on the market.,"Artificial Intelligence, Commercial Insurance, Computer Vision, Industrial, Insurance, InsurTech, Internet of Things, Machine Learning, Software",—,"San Francisco, California, United States, North America",www.compscience.com,,"$20,000,000",Early Stage Venture,4,—,2
Seed Round - Cattler,Seed,Seed,"$1,400,000","Jun 30, 2021",Cattler,Cattler is a mobile application that integrates operational management and analytics of cattle farming on a single platform.,"Animal Feed, Livestock, Software",—,"Saratoga, California, United States, North America",www.cattler.farm/,,"$1,400,000",Seed,1,—,4
Seed Round - Groovetime,Seed,Seed,"$1,000","Jul 1, 2021",Groovetime,An exciting new way to experience dance challenges.,—,—,"San Francisco, California, United States, North America",groovetime.com,,"$1,000",Seed,1,—,3
Seed Round - ComeBack Mobility,Seed,Seed,"$999,600","Jun 18, 2021",ComeBack Mobility,"ComeBack Mobility provides wireless devices, attached to crutches, to monitor a patient’s walking recovery progress.","Health Care, Hospital, Medical",—,"New York, New York, United States, North America",comebackmobility.com,,"$1,074,600",Seed,2,"Anton Bartieniev, Farmak, Myron Jarosewich, Peter Chernyshov, Sergey Berezhnoy, Ukrainian Startup Fund",17
"Seed Round - Lucid Drone Technologies, Inc.",Seed,Seed,"$1,945,000","Jun 1, 2021","Lucid Drone Technologies, Inc.",Lucid builds robots for labor-intensive tasks.,"Drones, Industrial Automation, Robotics",—,"Charlotte, North Carolina, United States, North America",www.luciddronetech.com/,,"$6,587,355",Seed,5,—,1
Seed Round - Homefield Apparel,Seed,Seed,"$600,493","May 24, 2021",Homefield Apparel,"Homefield Apparel builds a Direct-to-Consumer collegiate apparel brand, for schools of all sizes.","E-Commerce, Fashion, Retail",—,"Indianapolis, Indiana, United States, North America",www.homefieldapparel.com/,,"$2,897,782",Seed,4,—,—
Seed Round - Xailient,Seed,Seed,"A$2,920,000","Jun 30, 2021",Xailient,Xailient improves the profits of computer vision innovators.,"Artificial Intelligence, Computer Vision, Information Technology",—,"Dover, Delaware, United States, North America",www.xailient.com/,,"A$4,690,000",Seed,4,—,2
Seed Round - Dae Hair,Seed,Seed,"$2,600,000","Jun 30, 2021",Dae Hair,"Dae Hair is an e-commerce company that provides cosmetics, beauty, skincare products, and accessories.","Cosmetics, E-Commerce, Online Portals",—,"Phoenix, Arizona, United States, North America",daehair.com/,,"$10,600,000",Early Stage Venture,2,Willow Growth Partners,2
Seed Round - Sylva,Seed,Seed,"$4,654,983","Jul 1, 2021",Sylva,Sylva is an online platform that operates and nurtures niche online communities to help them grow and build relationships.,"Communities, Internet, Social Network",—,"New York, New York, United States, North America",www.withsylva.com/,,"$10,325,978",—,2,—,2
Seed Round - BetterYou,Seed,Seed,"$2,250,000","Jun 30, 2021",BetterYou,BetterYou is a digital wellness platform that helps people make better health and wellness decisions.,"Fitness, Health Care, Internet, Wellness",Hispanic / Latine Founded,"Saint Paul, Minnesota, United States, North America",www.betteryou.ai,,"$6,653,111",—,8,Groove Capital,5
Pre Seed Round - Wala Digital Health,Pre-Seed,Seed,"$100,000","May 27, 2021",Wala Digital Health,Wala's SaaS platform powers blood banks with technology to meet their blood needs. We attract donors with tech & innovative digital tools.,"Artificial Intelligence, Machine Learning, Software",Black / African American Led,"Cambridge, Massachusetts, United States, North America",waladigital.io/,,"$300,000",Seed,3,Norrsken Impact Accelerator,1
Seed Round - Valyant AI,Seed,Seed,"$2,999,986","Jun 16, 2021",Valyant AI,"Valyant AI develops a proprietary conversational AI platform for the restaurant, retail, and service-based industries.","Artificial Intelligence, Information Technology, Machine Learning, Natural Language Processing, Restaurants",—,"Denver, Colorado, United States, North America",www.valyant.ai/,,"$16,999,986",Seed,8,—,—
Seed Round - Vimazi,Seed,Seed,"$1,346,992","Jun 8, 2021",Vimazi,Vimazi is a hybrid direct-to-consumer startup company that offers running shoes specially made for the pace of the runner.,"Fashion, Sporting Goods",—,"Portland, Oregon, United States, North America",vimazi.com,,"$2,596,989",Seed,3,—,—
Seed Round - Famosos,Seed,Seed,"$4,500,000","Jun 2, 2021",Famosos,"LATAM""s Leading Celebrity Engagement Platform - A marketplace where fans and businesses can hire Hispanic celebrities.","Digital Entertainment, E-Commerce, Marketplace",—,"Miami, Florida, United States, North America",www.famosos.com/,,"$4,810,000",Seed,3,Flybridge,8
Pre Seed Round - Restin,Pre-Seed,Seed,"R$45,000","Jul 1, 2021",Restin,"Restin massage chairs gives anyone an on-demand massage therapy, in their living room, every day.","Health Care, Medical, Wellness",—,"Washington, District of Columbia, United States, North America",restin.co,,"$248,914",Seed,2,—,1
Pre Seed Round - Grata,Pre-Seed,Seed,"$325,000","May 18, 2021",Grata,Grata is an online platform for consumers to convey recognition in real-time directly to frontline workers.,"Apps, Human Resources, Information Technology",—,"Dallas, Texas, United States, North America",gratapro.com,,"$6,325,000",Seed,2,—,3
Pre Seed Round - Options MD,Pre-Seed,Seed,"$1,000,000","Jun 25, 2021",Options MD,Options MD provides personalized care for people suffering from severe and treatment-resistant mental illnesses.,"Health Care, Medical","Black / African American Founded, Black / African American Led, Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led","Los Angeles, California, United States, North America",www.optionsmd.com,,"$4,150,000",Seed,6,Level Up Ventures,7
Seed Round - Allstacks,Seed,Seed,"$4,000,000","Jul 1, 2021",Allstacks,Allstacks develops a value stream intelligence platform for software organizations.,"Analytics, Business Intelligence, Machine Learning, Predictive Analytics, SaaS",—,"Raleigh, North Carolina, United States, North America",www.allstacks.com,,"$21,120,000",Early Stage Venture,6,TDF Ventures,4
Seed Round - Outerbounds,Seed,Seed,"$5,750,000","Jun 1, 2021",Outerbounds,"Outerbounds provides human-centric infrastructure for ML and data science based on Metaflow, an open-source framework created at Netflix","Artificial Intelligence, Information Technology, Machine Learning, Software",—,"San Francisco, California, United States, North America",outerbounds.com,,"$24,250,000",Early Stage Venture,2,—,3
Pre Seed Round - sensfix,Pre-Seed,Seed,"$53,000","Jul 9, 2021",sensfix,"Multimodal AI enabled, connected maintenance platform for operations & maintenance in industrial facilities and commercial buildings","Artificial Intelligence, Asset Management, Facility Management, Machine Learning, Oil and Gas, Smart Building, Smart Cities",—,"Santa Clara, California, United States, North America",www.sensfix.com,,"$3,166,181",Seed,10,—,1
Seed Round - Hamama,Seed,Seed,"$3,190,812","Jun 23, 2021",Hamama,Hamama provides indoor microgreen seed kits enabling people to grow nutritious microgreens at home.,"Home and Garden, Real Estate","Women Founded, Women Led","San Francisco, California, United States, North America",www.hamama.com,,"$5,190,812",Seed,5,—,4
Pre Seed Round - Flex,Pre-Seed,Seed,"$2,500,000","May 18, 2021",Flex,Flex is an end-to-end finance ecosystem for businesses.,"Banking, Credit Cards, FinTech, Insurance, Payments, Small and Medium Businesses",—,"Miami, Florida, United States, North America",flex.one/,,"$3,000,000",Seed,4,—,11
Pre Seed Round - Wala Digital Health,Pre-Seed,Seed,"$200,000","Jul 1, 2021",Wala Digital Health,Wala's SaaS platform powers blood banks with technology to meet their blood needs. We attract donors with tech & innovative digital tools.,"Artificial Intelligence, Machine Learning, Software",Black / African American Led,"Cambridge, Massachusetts, United States, North America",waladigital.io/,,"$300,000",Seed,3,—,—
Pre Seed Round - Kinship,Pre-Seed,Seed,"$50,000","May 21, 2021",Kinship,Kinship is a relationship management tool that helps users remember and keep in touch with everyone they meet.,Software,—,"New York, New York, United States, North America",www.heykinship.com/,,"$50,000",Seed,1,—,1
Seed Round - Flume Health,Seed,Seed,"$6,000,000","May 25, 2021",Flume Health,Flume Health is a digital insurance platform that provides health insurance plans for self-insured employers.,"Financial Services, Health Care, Health Insurance, Insurance, InsurTech",—,"New York, New York, United States, North America",flumehealth.com,,"$40,150,000",Early Stage Venture,4,Crosslink Capital,8
Seed Round - The Mentor Method,Seed,Seed,"$1,000,000","Jun 8, 2021",The Mentor Method,The Mentor Method is reimagining the mentor/protégée dynamic to address the urgent need for genuine female mentorship.,"Communities, Internet","Black / African American Founded, Black / African American Led, Women Founded, Women Led","Washington, District of Columbia, United States, North America",www.thementormethod.com,,"$1,045,000",Seed,6,—,6
Seed Round - Relentlo,Seed,Seed,"$2,000,000","Jul 1, 2021",Relentlo,"Enabling product placement in mobile, console, and PC games","Gaming, Software",—,"Berkeley, California, United States, North America",relentlo.com/,,"$2,000,000",Seed,1,—,2
Pre Seed Round - aJust Solutions,Pre-Seed,Seed,"$50,008","May 19, 2021",aJust Solutions,AJust Solutions handles all types of healthcare insurance claims.,"Health Care, Insurance, Medical",—,"Menlo Park, California, United States, North America",ajustsolutions.com/,,"$175,008",—,6,—,—
Pre Seed Round - Metabob,Pre-Seed,Seed,"$200,000","May 13, 2021",Metabob,Metabob automatically finds complex logic-based errors hiding in your code and offers advanced developer productivity metrics,"Developer Tools, Enterprise Software, Information Technology, Software",—,"Mountain View, California, United States, North America",metabob.com/,,"$200,000",Seed,2,Antler,2
Seed Round - Advanced Surgical Hospital,Seed,Seed,"$775,800","Jul 1, 2021",Advanced Surgical Hospital,Advanced Surgical Hospital provides elective orthopedic procedures on an inpatient or outpatient basis.,"Health Care, Hospital, Medical",—,"Washington, Pennsylvania, United States, North America",www.ashospital.net,,"$775,800",Seed,1,—,—
Pre Seed Round - Syrup Tech,Pre-Seed,Seed,"$1,000,000","Jun 1, 2021",Syrup Tech,"Predictive software for inventory decision-making in commerce, powered by AI/ML.","Artificial Intelligence, E-Commerce, Enterprise Software, Fashion, Machine Learning, Retail, SaaS, Software",—,"New York, New York, United States, North America",syrup.tech,,"$7,300,000",Seed,2,1984 Ventures,5
Seed Round - CHER®,Seed,Seed,"$130,000","Jul 1, 2021",CHER®,CHER® is a marketplace that makes co-ownership for primary residences simple and flexible.,"Financial Services, FinTech, Lending, Marketplace, Real Estate, Real Estate Investment, Social Impact, Social Network, Software",—,"Santa Monica, California, United States, North America",cherahome.com/,,"$810,000",Seed,3,—,5
Seed Round - Firstbase.io,Seed,Seed,"$3,000,000","May 23, 2021",Firstbase.io,"FirstBase.io is a startup that helps founders and entrepreneurs launch, manage, and grow a business online.","Business Development, FinTech, Legal, Legal Tech, Software",—,"New York, New York, United States, North America",firstbase.io,,"$3,375,000",Early Stage Venture,6,—,11
Pre Seed Round - LANFarms,Pre-Seed,Seed,"$108,000","Jun 2, 2021",LANFarms,LANFarms provides a medium to buy and sell agro products across the border and access world-class agrocommerce services.,"Agriculture, AgTech, E-Commerce",Black / African American Led,"Middletown, Delaware, United States, North America",lanfarms.com,,"$158,000",Seed,2,Uchechukwu Ajuzieogu,1
Pre Seed Round - Elite Sweets,Pre-Seed,Seed,"$100,000","Jul 1, 2021",Elite Sweets,"Elite Sweets is redefining sweets with The Elite Donut. Each donut is protein packed, low sugar, gluten-free, and Keto Friendly.",—,Black / African American Founded,"Austin, Texas, United States, North America",www.elitedonut.com,,"$220,000",Seed,5,Sputnik ATX,1
Pre Seed Round - TeacherTalent,Pre-Seed,Seed,"$100,000","Jul 12, 2021",TeacherTalent,TeacherTalent uses big data to predict teacher effectiveness and match the best teachers with client schools.,"Big Data, EdTech, Software",—,"Austin, Texas, United States, North America",teachertalent.io,,"$220,000",M&A,3,Sputnik ATX,1
Seed Round - Ohza,Seed,Seed,"$4,000,000","Jun 15, 2021",Ohza,"Ohza is a premium, ready-to-drink mimosa that uses quality sparkling wine and juice liked you'd use making your own.","Food and Beverage, Wine And Spirits",—,"Duxbury, Massachusetts, United States, North America",www.ohzamimosas.com/,,"$4,000,000",—,3,CircleUp,5
Pre Seed Round - Patient Sortal,Pre-Seed,Seed,"$25,000","May 14, 2021",Patient Sortal,Patient Sortal is a healthcare data management company.,"Cloud Data Services, Health Care, Information Technology",—,"Austin, Texas, United States, North America",www.patientsortal.com,,"$250,000",Seed,4,—,1
